,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2013,0,AUDA,LIM366,Bela-Bela,Total Indirect Operating Revenue,Limpopo,28.7664408,28.7664408
2013,225252042,AUDA,LIM366,Bela-Bela,Total Operating Revenue,Limpopo,28.7664408,28.7664408
2013,254467246,AUDA,LIM366,Bela-Bela,Total Direct Operating Expenditure,Limpopo,28.7664408,28.7664408
2013,0,AUDA,LIM366,Bela-Bela,Total Indirect Operating Expenditure,Limpopo,28.7664408,28.7664408
2013,254467246,AUDA,LIM366,Bela-Bela,Total Operating Expenditure,Limpopo,28.7664408,28.7664408
2013,-29215204,AUDA,LIM366,Bela-Bela,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,28.7664408,28.7664408
2013,941846345,AUDA,LIM367,Mogalakwena,Total Operating Revenue Generated,Limpopo,28.2058768,28.2058768
2013,941846345,AUDA,LIM367,Mogalakwena,Total Direct Operating Revenue,Limpopo,28.2058768,28.2058768
2013,0,AUDA,LIM367,Mogalakwena,Total Indirect Operating Revenue,Limpopo,28.2058768,28.2058768
2013,941846345,AUDA,LIM367,Mogalakwena,Total Operating Revenue,Limpopo,28.2058768,28.2058768
2013,639084545,AUDA,LIM367,Mogalakwena,Total Direct Operating Expenditure,Limpopo,28.2058768,28.2058768
2013,0,AUDA,LIM367,Mogalakwena,Total Indirect Operating Expenditure,Limpopo,28.2058768,28.2058768
2013,639084545,AUDA,LIM367,Mogalakwena,Total Operating Expenditure,Limpopo,28.2058768,28.2058768
2013,302761800,AUDA,LIM367,Mogalakwena,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,28.2058768,28.2058768
2013,181603103,AUDA,LIM471,Ephraim Mogale,Total Operating Revenue Generated,Limpopo,28.2526623,28.2526623
2013,181603103,AUDA,LIM471,Ephraim Mogale,Total Direct Operating Revenue,Limpopo,28.2526623,28.2526623
2013,0,AUDA,LIM471,Ephraim Mogale,Total Indirect Operating Revenue,Limpopo,28.2526623,28.2526623
2013,181603103,AUDA,LIM471,Ephraim Mogale,Total Operating Revenue,Limpopo,28.2526623,28.2526623
2013,153405510,AUDA,LIM471,Ephraim Mogale,Total Direct Operating Expenditure,Limpopo,28.2526623,28.2526623
2013,0,AUDA,LIM471,Ephraim Mogale,Total Indirect Operating Expenditure,Limpopo,28.2526623,28.2526623
2013,153405510,AUDA,LIM471,Ephraim Mogale,Total Operating Expenditure,Limpopo,28.2526623,28.2526623
2013,28197593,AUDA,LIM471,Ephraim Mogale,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,28.2526623,28.2526623
2013,256183119,AUDA,LIM472,Elias Motsoaledi,Total Operating Revenue Generated,Limpopo,29.0138916,29.0138916
2013,256183119,AUDA,LIM472,Elias Motsoaledi,Total Direct Operating Revenue,Limpopo,29.0138916,29.0138916
2013,0,AUDA,LIM472,Elias Motsoaledi,Total Indirect Operating Revenue,Limpopo,29.0138916,29.0138916
2013,256183119,AUDA,LIM472,Elias Motsoaledi,Total Operating Revenue,Limpopo,29.0138916,29.0138916
2013,207003542,AUDA,LIM472,Elias Motsoaledi,Total Direct Operating Expenditure,Limpopo,29.0138916,29.0138916
2013,0,AUDA,LIM472,Elias Motsoaledi,Total Indirect Operating Expenditure,Limpopo,29.0138916,29.0138916
2013,207003542,AUDA,LIM472,Elias Motsoaledi,Total Operating Expenditure,Limpopo,29.0138916,29.0138916
2013,49179577,AUDA,LIM472,Elias Motsoaledi,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.0138916,29.0138916
2013,216141034,AUDA,LIM473,Makhuduthamaga,Total Operating Revenue Generated,Limpopo,29.3250347,29.3250347
2013,216141034,AUDA,LIM473,Makhuduthamaga,Total Direct Operating Revenue,Limpopo,29.3250347,29.3250347
2013,0,AUDA,LIM473,Makhuduthamaga,Total Indirect Operating Revenue,Limpopo,29.3250347,29.3250347
2013,216141034,AUDA,LIM473,Makhuduthamaga,Total Operating Revenue,Limpopo,29.3250347,29.3250347
2013,182386060,AUDA,LIM473,Makhuduthamaga,Total Direct Operating Expenditure,Limpopo,29.3250347,29.3250347
2013,0,AUDA,LIM473,Makhuduthamaga,Total Indirect Operating Expenditure,Limpopo,29.3250347,29.3250347
2013,182386060,AUDA,LIM473,Makhuduthamaga,Total Operating Expenditure,Limpopo,29.3250347,29.3250347
2013,33754974,AUDA,LIM473,Makhuduthamaga,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.3250347,29.3250347
2013,74912944,AUDA,LIM474,Fetakgomo,Total Operating Revenue Generated,Limpopo,29.3949458,29.3949458
2013,73320364,AUDA,LIM474,Fetakgomo,Total Direct Operating Revenue,Limpopo,29.3949458,29.3949458
2013,0,AUDA,LIM474,Fetakgomo,Total Indirect Operating Revenue,Limpopo,29.3949458,29.3949458
2013,73320364,AUDA,LIM474,Fetakgomo,Total Operating Revenue,Limpopo,29.3949458,29.3949458
2013,65824637,AUDA,LIM474,Fetakgomo,Total Direct Operating Expenditure,Limpopo,29.3949458,29.3949458
2013,0,AUDA,LIM474,Fetakgomo,Total Indirect Operating Expenditure,Limpopo,29.3949458,29.3949458
2013,65824637,AUDA,LIM474,Fetakgomo,Total Operating Expenditure,Limpopo,29.3949458,29.3949458
2013,7495727,AUDA,LIM474,Fetakgomo,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.3949458,29.3949458
2013,4660950788,AUDA,MAN,Mangaung,Total Operating Revenue Generated,Limpopo,29.8352303,29.8352303
2013,4605120782,AUDA,MAN,Mangaung,Total Direct Operating Revenue,Limpopo,29.8352303,29.8352303
2013,0,AUDA,MAN,Mangaung,Total Indirect Operating Revenue,Limpopo,29.8352303,29.8352303
2013,4605120782,AUDA,MAN,Mangaung,Total Operating Revenue,Limpopo,29.8352303,29.8352303
2013,4113094659,AUDA,MAN,Mangaung,Total Direct Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,0,AUDA,MAN,Mangaung,Total Indirect Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,4113094659,AUDA,MAN,Mangaung,Total Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,492026123,AUDA,MAN,Mangaung,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.8352303,29.8352303
2013,361242188,AUDA,MP301,Chief Albert Luthuli,Total Operating Revenue Generated,Limpopo,29.8352303,29.8352303
2013,361242188,AUDA,MP301,Chief Albert Luthuli,Total Direct Operating Revenue,Limpopo,29.8352303,29.8352303
2013,0,AUDA,MP301,Chief Albert Luthuli,Total Indirect Operating Revenue,Limpopo,29.8352303,29.8352303
2013,361242188,AUDA,MP301,Chief Albert Luthuli,Total Operating Revenue,Limpopo,29.8352303,29.8352303
2013,391045007,AUDA,MP301,Chief Albert Luthuli,Total Direct Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,0,AUDA,MP301,Chief Albert Luthuli,Total Indirect Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,391045007,AUDA,MP301,Chief Albert Luthuli,Total Operating Expenditure,Limpopo,29.8352303,29.8352303
2013,-29802819,AUDA,MP301,Chief Albert Luthuli,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.8352303,29.8352303
2013,464102796,AUDA,MP302,Msukaligwa,Total Operating Revenue Generated,Free State,26.3249438,26.3249438
2013,464102796,AUDA,MP302,Msukaligwa,Total Direct Operating Revenue,Free State,26.3249438,26.3249438
2013,30608403,AUDA,MP302,Msukaligwa,Total Indirect Operating Revenue,Free State,26.3249438,26.3249438
2013,494711199,AUDA,MP302,Msukaligwa,Total Operating Revenue,Free State,26.3249438,26.3249438
2013,568493703,AUDA,MP302,Msukaligwa,Total Direct Operating Expenditure,Free State,26.3249438,26.3249438
2013,0,AUDA,MP302,Msukaligwa,Total Indirect Operating Expenditure,Free State,26.3249438,26.3249438
2013,568493703,AUDA,MP302,Msukaligwa,Total Operating Expenditure,Free State,26.3249438,26.3249438
2013,-73782504,AUDA,MP302,Msukaligwa,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Free State,26.3249438,26.3249438
2013,332831065,AUDA,MP303,Mkhondo,Total Operating Revenue Generated,Mpumalanga,30.3325113,30.3325113
2013,332831065,AUDA,MP303,Mkhondo,Total Direct Operating Revenue,Mpumalanga,30.3325113,30.3325113
2013,0,AUDA,MP303,Mkhondo,Total Indirect Operating Revenue,Mpumalanga,30.3325113,30.3325113
2013,332831065,AUDA,MP303,Mkhondo,Total Operating Revenue,Mpumalanga,30.3325113,30.3325113
2013,320159693,AUDA,MP303,Mkhondo,Total Direct Operating Expenditure,Mpumalanga,30.3325113,30.3325113
2013,0,AUDA,MP303,Mkhondo,Total Indirect Operating Expenditure,Mpumalanga,30.3325113,30.3325113
2013,320159693,AUDA,MP303,Mkhondo,Total Operating Expenditure,Mpumalanga,30.3325113,30.3325113
2013,12671372,AUDA,MP303,Mkhondo,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,30.3325113,30.3325113
2013,236944984,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Operating Revenue Generated,Mpumalanga,30.0665236,30.0665236
2013,236944984,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Direct Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,0,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Indirect Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,236944984,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,200753372,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Direct Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,0,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Indirect Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,200753372,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,36191612,AUDA,MP304,Dr Pixley Ka Isaka Seme,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,30.0665236,30.0665236
2013,431172371,AUDA,MP305,Lekwa,Total Operating Revenue Generated,Mpumalanga,30.6199895,30.6199895
2013,431172371,AUDA,MP305,Lekwa,Total Direct Operating Revenue,Mpumalanga,30.6199895,30.6199895
2013,0,AUDA,MP305,Lekwa,Total Indirect Operating Revenue,Mpumalanga,30.6199895,30.6199895
2013,431172371,AUDA,MP305,Lekwa,Total Operating Revenue,Mpumalanga,30.6199895,30.6199895
2013,628264464,AUDA,MP305,Lekwa,Total Direct Operating Expenditure,Mpumalanga,30.6199895,30.6199895
2013,0,AUDA,MP305,Lekwa,Total Indirect Operating Expenditure,Mpumalanga,30.6199895,30.6199895
2013,628264464,AUDA,MP305,Lekwa,Total Operating Expenditure,Mpumalanga,30.6199895,30.6199895
2013,-197092093,AUDA,MP305,Lekwa,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,30.6199895,30.6199895
2013,164082375,AUDA,MP306,Dipaleseng,Total Operating Revenue Generated,Mpumalanga,29.8815203,29.8815203
2013,164082375,AUDA,MP306,Dipaleseng,Total Direct Operating Revenue,Mpumalanga,29.8815203,29.8815203
2013,0,AUDA,MP306,Dipaleseng,Total Indirect Operating Revenue,Mpumalanga,29.8815203,29.8815203
2013,164082375,AUDA,MP306,Dipaleseng,Total Operating Revenue,Mpumalanga,29.8815203,29.8815203
2013,206874841,AUDA,MP306,Dipaleseng,Total Direct Operating Expenditure,Mpumalanga,29.8815203,29.8815203
2013,0,AUDA,MP306,Dipaleseng,Total Indirect Operating Expenditure,Mpumalanga,29.8815203,29.8815203
2013,206874841,AUDA,MP306,Dipaleseng,Total Operating Expenditure,Mpumalanga,29.8815203,29.8815203
2013,-42792466,AUDA,MP306,Dipaleseng,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,29.8815203,29.8815203
2013,1291724686,AUDA,MP307,Govan Mbeki,Total Operating Revenue Generated,Mpumalanga,29.3250347,29.3250347
2013,1291724686,AUDA,MP307,Govan Mbeki,Total Direct Operating Revenue,Mpumalanga,29.3250347,29.3250347
2013,0,AUDA,MP307,Govan Mbeki,Total Indirect Operating Revenue,Mpumalanga,29.3250347,29.3250347
2013,1291724686,AUDA,MP307,Govan Mbeki,Total Operating Revenue,Mpumalanga,29.3250347,29.3250347
2013,1726877660,AUDA,MP307,Govan Mbeki,Total Direct Operating Expenditure,Mpumalanga,29.3250347,29.3250347
2013,0,AUDA,MP307,Govan Mbeki,Total Indirect Operating Expenditure,Mpumalanga,29.3250347,29.3250347
2013,1726877660,AUDA,MP307,Govan Mbeki,Total Operating Expenditure,Mpumalanga,29.3250347,29.3250347
2013,-435152974,AUDA,MP307,Govan Mbeki,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,29.3250347,29.3250347
2013,291150906,AUDA,MP311,Victor Khanye,Total Operating Revenue Generated,Mpumalanga,28.5797981,28.5797981
2013,291150906,AUDA,MP311,Victor Khanye,Total Direct Operating Revenue,Mpumalanga,28.5797981,28.5797981
2013,0,AUDA,MP311,Victor Khanye,Total Indirect Operating Revenue,Mpumalanga,28.5797981,28.5797981
2013,291150906,AUDA,MP311,Victor Khanye,Total Operating Revenue,Mpumalanga,28.5797981,28.5797981
2013,192525061,AUDA,MP311,Victor Khanye,Total Direct Operating Expenditure,Mpumalanga,28.5797981,28.5797981
2013,0,AUDA,MP311,Victor Khanye,Total Indirect Operating Expenditure,Mpumalanga,28.5797981,28.5797981
2013,192525061,AUDA,MP311,Victor Khanye,Total Operating Expenditure,Mpumalanga,28.5797981,28.5797981
2013,98625845,AUDA,MP311,Victor Khanye,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,28.5797981,28.5797981
2013,1648655981,AUDA,MP312,Emalahleni,Total Operating Revenue Generated,Mpumalanga,29.1390642,29.1390642
2013,1622410236,AUDA,MP312,Emalahleni,Total Direct Operating Revenue,Mpumalanga,29.1390642,29.1390642
2013,11962089,AUDA,MP312,Emalahleni,Total Indirect Operating Revenue,Mpumalanga,29.1390642,29.1390642
2013,1634372325,AUDA,MP312,Emalahleni,Total Operating Revenue,Mpumalanga,29.1390642,29.1390642
2013,1595257487,AUDA,MP312,Emalahleni,Total Direct Operating Expenditure,Mpumalanga,29.1390642,29.1390642
2013,16127499,AUDA,MP312,Emalahleni,Total Indirect Operating Expenditure,Mpumalanga,29.1390642,29.1390642
2013,1611384986,AUDA,MP312,Emalahleni,Total Operating Expenditure,Mpumalanga,29.1390642,29.1390642
2013,22987339,AUDA,MP312,Emalahleni,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,29.1390642,29.1390642
2013,1066811969,AUDA,MP313,Steve Tshwete,Total Operating Revenue Generated,Mpumalanga,28.8130675,28.8130675
2013,1055796004,AUDA,MP313,Steve Tshwete,Total Direct Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,129103647,AUDA,MP313,Steve Tshwete,Total Indirect Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,1184899651,AUDA,MP313,Steve Tshwete,Total Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,1048926478,AUDA,MP313,Steve Tshwete,Total Direct Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,156399078,AUDA,MP313,Steve Tshwete,Total Indirect Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,1205325556,AUDA,MP313,Steve Tshwete,Total Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,-20425905,AUDA,MP313,Steve Tshwete,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,28.8130675,28.8130675
2013,160654707,AUDA,MP314,Emakhazeni,Total Operating Revenue Generated,Mpumalanga,29.2553229,29.2553229
2013,158771299,AUDA,MP314,Emakhazeni,Total Direct Operating Revenue,Mpumalanga,29.2553229,29.2553229
2013,0,AUDA,MP314,Emakhazeni,Total Indirect Operating Revenue,Mpumalanga,29.2553229,29.2553229
2013,158771299,AUDA,MP314,Emakhazeni,Total Operating Revenue,Mpumalanga,29.2553229,29.2553229
2013,188308196,AUDA,MP314,Emakhazeni,Total Direct Operating Expenditure,Mpumalanga,29.2553229,29.2553229
2013,22851961,AUDA,MP314,Emakhazeni,Total Indirect Operating Expenditure,Mpumalanga,29.2553229,29.2553229
2013,211160157,AUDA,MP314,Emakhazeni,Total Operating Expenditure,Mpumalanga,29.2553229,29.2553229
2013,-52388858,AUDA,MP314,Emakhazeni,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,29.2553229,29.2553229
2013,510801537,AUDA,MP315,Thembisile,Total Operating Revenue Generated,Mpumalanga,29.4681751,29.4681751
2013,510801537,AUDA,MP315,Thembisile,Total Direct Operating Revenue,Mpumalanga,29.4681751,29.4681751
2013,0,AUDA,MP315,Thembisile,Total Indirect Operating Revenue,Mpumalanga,29.4681751,29.4681751
2013,510801537,AUDA,MP315,Thembisile,Total Operating Revenue,Mpumalanga,29.4681751,29.4681751
2013,480311835,AUDA,MP315,Thembisile,Total Direct Operating Expenditure,Mpumalanga,29.4681751,29.4681751
2013,0,AUDA,MP315,Thembisile,Total Indirect Operating Expenditure,Mpumalanga,29.4681751,29.4681751
2013,480311835,AUDA,MP315,Thembisile,Total Operating Expenditure,Mpumalanga,29.4681751,29.4681751
2013,30489702,AUDA,MP315,Thembisile,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,29.4681751,29.4681751
2013,421089000,AUDA,MP316,Dr JS Moroka,Total Operating Revenue Generated,Mpumalanga,30.0665236,30.0665236
2013,421089000,AUDA,MP316,Dr JS Moroka,Total Direct Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,0,AUDA,MP316,Dr JS Moroka,Total Indirect Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,421089000,AUDA,MP316,Dr JS Moroka,Total Operating Revenue,Mpumalanga,30.0665236,30.0665236
2013,423982000,AUDA,MP316,Dr JS Moroka,Total Direct Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,0,AUDA,MP316,Dr JS Moroka,Total Indirect Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,423982000,AUDA,MP316,Dr JS Moroka,Total Operating Expenditure,Mpumalanga,30.0665236,30.0665236
2013,-2893000,AUDA,MP316,Dr JS Moroka,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,30.0665236,30.0665236
2013,302820841,AUDA,MP321,Thaba Chweu,Total Operating Revenue Generated,Mpumalanga,28.9062794,28.9062794
2013,302820841,AUDA,MP321,Thaba Chweu,Total Direct Operating Revenue,Mpumalanga,28.9062794,28.9062794
2013,0,AUDA,MP321,Thaba Chweu,Total Indirect Operating Revenue,Mpumalanga,28.9062794,28.9062794
2013,302820841,AUDA,MP321,Thaba Chweu,Total Operating Revenue,Mpumalanga,28.9062794,28.9062794
2013,425449130,AUDA,MP321,Thaba Chweu,Total Direct Operating Expenditure,Mpumalanga,28.9062794,28.9062794
2013,0,AUDA,MP321,Thaba Chweu,Total Indirect Operating Expenditure,Mpumalanga,28.9062794,28.9062794
2013,425449130,AUDA,MP321,Thaba Chweu,Total Operating Expenditure,Mpumalanga,28.9062794,28.9062794
2013,-122628289,AUDA,MP321,Thaba Chweu,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,28.9062794,28.9062794
2013,1803603827,AUDA,MP322,Mbombela,Total Operating Revenue Generated,Mpumalanga,28.8130675,28.8130675
2013,1675911783,AUDA,MP322,Mbombela,Total Direct Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,0,AUDA,MP322,Mbombela,Total Indirect Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,1675911783,AUDA,MP322,Mbombela,Total Operating Revenue,Mpumalanga,28.8130675,28.8130675
2013,1795551159,AUDA,MP322,Mbombela,Total Direct Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,0,AUDA,MP322,Mbombela,Total Indirect Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,1795551159,AUDA,MP322,Mbombela,Total Operating Expenditure,Mpumalanga,28.8130675,28.8130675
2013,-119639376,AUDA,MP322,Mbombela,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,28.8130675,28.8130675
2013,216156763,AUDA,MP323,Umjindi,Total Operating Revenue Generated,Mpumalanga,30.7791913,30.7791913
2013,216156763,AUDA,MP323,Umjindi,Total Direct Operating Revenue,Mpumalanga,30.7791913,30.7791913
2013,0,AUDA,MP323,Umjindi,Total Indirect Operating Revenue,Mpumalanga,30.7791913,30.7791913
2013,216156763,AUDA,MP323,Umjindi,Total Operating Revenue,Mpumalanga,30.7791913,30.7791913
2013,280035743,AUDA,MP323,Umjindi,Total Direct Operating Expenditure,Mpumalanga,30.7791913,30.7791913
2013,0,AUDA,MP323,Umjindi,Total Indirect Operating Expenditure,Mpumalanga,30.7791913,30.7791913
2013,280035743,AUDA,MP323,Umjindi,Total Operating Expenditure,Mpumalanga,30.7791913,30.7791913
2013,-63878980,AUDA,MP323,Umjindi,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,30.7791913,30.7791913
2013,598770628,AUDA,MP324,Nkomazi,Total Operating Revenue Generated,Mpumalanga,31.03351,31.03351
2013,598770628,AUDA,MP324,Nkomazi,Total Direct Operating Revenue,Mpumalanga,31.03351,31.03351
2013,0,AUDA,MP324,Nkomazi,Total Indirect Operating Revenue,Mpumalanga,31.03351,31.03351
2013,598770628,AUDA,MP324,Nkomazi,Total Operating Revenue,Mpumalanga,31.03351,31.03351
2013,501229938,AUDA,MP324,Nkomazi,Total Direct Operating Expenditure,Mpumalanga,31.03351,31.03351
2013,0,AUDA,MP324,Nkomazi,Total Indirect Operating Expenditure,Mpumalanga,31.03351,31.03351
2013,501229938,AUDA,MP324,Nkomazi,Total Operating Expenditure,Mpumalanga,31.03351,31.03351
2013,97540690,AUDA,MP324,Nkomazi,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,31.03351,31.03351
2013,1097362000,AUDA,MP325,Bushbuckridge,Total Operating Revenue Generated,Mpumalanga,31.7195459,31.7195459
2013,1097362000,AUDA,MP325,Bushbuckridge,Total Direct Operating Revenue,Mpumalanga,31.7195459,31.7195459
2013,0,AUDA,MP325,Bushbuckridge,Total Indirect Operating Revenue,Mpumalanga,31.7195459,31.7195459
2013,1097362000,AUDA,MP325,Bushbuckridge,Total Operating Revenue,Mpumalanga,31.7195459,31.7195459
2013,705890000,AUDA,MP325,Bushbuckridge,Total Direct Operating Expenditure,Mpumalanga,31.7195459,31.7195459
2013,0,AUDA,MP325,Bushbuckridge,Total Indirect Operating Expenditure,Mpumalanga,31.7195459,31.7195459
2013,705890000,AUDA,MP325,Bushbuckridge,Total Operating Expenditure,Mpumalanga,31.7195459,31.7195459
2013,391472000,AUDA,MP325,Bushbuckridge,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,31.7195459,31.7195459
2013,69114434,AUDA,NC061,Richtersveld,Total Operating Revenue Generated,Mpumalanga,31.1710389,31.1710389
2013,69114434,AUDA,NC061,Richtersveld,Total Direct Operating Revenue,Mpumalanga,31.1710389,31.1710389
2013,0,AUDA,NC061,Richtersveld,Total Indirect Operating Revenue,Mpumalanga,31.1710389,31.1710389
2013,69114434,AUDA,NC061,Richtersveld,Total Operating Revenue,Mpumalanga,31.1710389,31.1710389
2013,59898460,AUDA,NC061,Richtersveld,Total Direct Operating Expenditure,Mpumalanga,31.1710389,31.1710389
2013,0,AUDA,NC061,Richtersveld,Total Indirect Operating Expenditure,Mpumalanga,31.1710389,31.1710389
2013,59898460,AUDA,NC061,Richtersveld,Total Operating Expenditure,Mpumalanga,31.1710389,31.1710389
2013,9215974,AUDA,NC061,Richtersveld,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Mpumalanga,31.1710389,31.1710389
2013,188231476,AUDA,NC062,Nama Khoi,Total Operating Revenue Generated,Northern Cape,17.1011931,17.1011931
2013,188231476,AUDA,NC062,Nama Khoi,Total Direct Operating Revenue,Northern Cape,17.1011931,17.1011931
2013,0,AUDA,NC062,Nama Khoi,Total Indirect Operating Revenue,Northern Cape,17.1011931,17.1011931
2013,188231476,AUDA,NC062,Nama Khoi,Total Operating Revenue,Northern Cape,17.1011931,17.1011931
2013,195174027,AUDA,NC062,Nama Khoi,Total Direct Operating Expenditure,Northern Cape,17.1011931,17.1011931
2013,0,AUDA,NC062,Nama Khoi,Total Indirect Operating Expenditure,Northern Cape,17.1011931,17.1011931
2013,195174027,AUDA,NC062,Nama Khoi,Total Operating Expenditure,Northern Cape,17.1011931,17.1011931
2013,-6942551,AUDA,NC062,Nama Khoi,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Northern Cape,17.1011931,17.1011931
2013,51675047,AUDA,NC064,Kamiesberg,Total Operating Revenue Generated,Northern Cape,17.8583868,17.8583868
2013,49022073,AUDA,NC064,Kamiesberg,Total Direct Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,0,AUDA,NC064,Kamiesberg,Total Indirect Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,49022073,AUDA,NC064,Kamiesberg,Total Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,52172083,AUDA,NC064,Kamiesberg,Total Direct Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,0,AUDA,NC064,Kamiesberg,Total Indirect Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,52172083,AUDA,NC064,Kamiesberg,Total Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,-3150010,AUDA,NC064,Kamiesberg,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Northern Cape,17.8583868,17.8583868
2013,81315740,AUDA,NC065,Hantam,Total Operating Revenue Generated,Northern Cape,17.8583868,17.8583868
2013,78833946,AUDA,NC065,Hantam,Total Direct Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,1939582,AUDA,NC065,Hantam,Total Indirect Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,80773528,AUDA,NC065,Hantam,Total Operating Revenue,Northern Cape,17.8583868,17.8583868
2013,76928878,AUDA,NC065,Hantam,Total Direct Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,1939582,AUDA,NC065,Hantam,Total Indirect Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,78868460,AUDA,NC065,Hantam,Total Operating Expenditure,Northern Cape,17.8583868,17.8583868
2013,1905068,AUDA,NC065,Hantam,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Northern Cape,17.8583868,17.8583868
2013,57649534,AUDA,NC066,Karoo Hoogland,Total Operating Revenue Generated,Northern Cape,19.949686,19.949686
2013,49941437,AUDA,NC066,Karoo Hoogland,Total Direct Operating Revenue,Northern Cape,19.949686,19.949686
2013,0,AUDA,NC066,Karoo Hoogland,Total Indirect Operating Revenue,Northern Cape,19.949686,19.949686
2013,49941437,AUDA,NC066,Karoo Hoogland,Total Operating Revenue,Northern Cape,19.949686,19.949686
2013,51262582,AUDA,NC066,Karoo Hoogland,Total Direct Operating Expenditure,Northern Cape,19.949686,19.949686
2013,0,AUDA,NC066,Karoo Hoogland,Total Indirect Operating Expenditure,Northern Cape,19.949686,19.949686
2013,51262582,AUDA,NC066,Karoo Hoogland,Total Operating Expenditure,Northern Cape,19.949686,19.949686
2013,-1321145,AUDA,NC066,Karoo Hoogland,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Northern Cape,19.949686,19.949686
2013,60776005,AUDA,NC067,Khâi-Ma,Total Operating Revenue Generated,Northern Cape,20.902977,20.902977
