,Unnamed: 0,mun_code,mun_name,Province,Latitude,Longitude,Wages_Salaries,emp_social_contributions,Less_Employee_Costs_Capitalised,Less_Employee_Costs_Allocated_To_Other_Operations,Councillor_Remuneration,Debt_Impairment,Collection_Costs,Dep_Impairment,IntExp_ExtBorrowing,Redemption_Payment,Bulk_Purchases,Other_Materials,Contracted_Services,Grants_Subsedies,Other_Expenditure,Loss_disposalPPE,Provision_Contribution,Total_Expenditure
529,2014,TSH,City of Tshwane,North West,26.135943100000002,26.135943100000002,6086504529,0,0,0,100624925,1338600787,0,1257026794,813827201,0,7056541045,325128836,2009361026,22006955,3597496971,154775952,0,22761895021
530,2014,WC011,Matzikama,Gauteng,28.3929417,28.3929417,74334478,0,0,0,5301394,7380451,121567,9094157,7663071,0,66828936,0,70441,880051,29791099,606033,0,202071678
531,2014,WC012,Cederberg,Western Cape,18.522570899999998,18.522570899999998,67135257,0,0,0,4076385,7520508,285376,13616822,4810137,0,56263562,0,0,0,49450826,1922809,0,205081682
532,2014,WC013,Bergrivier,Western Cape,19.011825100000003,19.011825100000003,78362939,0,0,0,4734966,4484690,0,14440728,10193991,0,54464890,0,0,6342310,36334031,0,0,209358545
533,2014,WC014,Saldanha Bay,Western Cape,18.712579100000003,18.712579100000003,222776505,0,-2523167,0,8368025,12384689,590621,89849507,13911343,0,221088960,0,3041217,2001550,98316117,226718,3197712,673229797
534,2014,WC015,Swartland,Western Cape,18.1903059,18.1903059,107831580,20833186,0,0,7702905,18912918,0,69938786,15107406,0,145166216,0,3352499,1974647,78514460,9124188,0,478458791
535,2014,WC022,Witzenberg,Western Cape,18.6624903,18.6624903,84540655,22725215,0,-214795,7788802,27825459,155152,17873967,12373062,0,125406539,0,37124702,812208,46602082,9653378,0,392666426
536,2014,WC023,Drakenstein,Western Cape,19.283153100000003,19.283153100000003,300377879,43697376,-15814967,40128477,18745472,96820196,9239270,190531435,58975520,0,496541409,0,19264320,836705,261155784,2431753,0,1522930629
537,2014,WC024,Stellenbosch,Western Cape,19.04532,19.04532,234717282,48215321,0,0,13526539,92264991,919604,137899382,11342543,0,269097416,0,31356527,4787630,184695682,0,18763708,1047586625
538,2014,WC025,Breede Valley,Western Cape,18.9502232,18.9502232,157032884,41594878,0,0,13693297,50814912,198886,68599293,28637978,0,207240966,47050678,7665612,131600,94100354,1363853,28678594,746803785
539,2014,WC026,Langeberg,Western Cape,19.4735066,19.4735066,107455417,21777664,0,0,7714307,14798877,1179389,20529952,8458256,0,184990600,0,1179569,0,63372429,234709,0,431691169
540,2014,WC031,Theewaterskloof,Western Cape,27.812138,27.812138,100879197,23688352,0,0,8203131,47239932,0,32815617,12478081,0,50043145,0,17749202,911756,86372172,341301,0,380721886
541,2014,WC032,Overstrand,Western Cape,19.4252453,19.4252453,206201963,54047973,0,0,7932511,4953360,0,99817040,39937721,0,157055063,13579235,72766233,38749289,129961136,12017433,-12398706,824620251
542,2014,WC033,Cape Agulhas,Western Cape,19.425911399999997,19.425911399999997,70754629,0,0,0,3287800,0,0,13692927,3866120,0,54260604,0,1335945,0,60532205,1266202,0,208996432
543,2014,WC034,Swellendam,Western Cape,20.044966199999998,20.044966199999998,47449478,8326878,0,0,3298424,9011271,0,26351760,6005681,0,36750814,0,0,1494500,58554818,175470,0,197419094
544,2014,WC041,Kannaland,Western Cape,20.718513199999997,20.718513199999997,44179608,0,0,0,2738700,15495228,0,18708151,4792287,0,25658113,0,18471149,0,27863312,0,0,157906548
545,2014,WC042,Hessequa,Western Cape,21.3798928,21.3798928,87131879,16961619,-634560,0,5142522,24194517,1749930,38338740,8900365,0,67246470,0,6894065,0,52985858,2181417,0,311092822
546,2014,WC043,Mossel Bay,Western Cape,21.189115100000002,21.189115100000002,201864687,0,-518685,0,8681774,29929680,5159878,55964241,2678808,0,195784342,8553602,38053371,1004781,122029327,841081,0,670026887
547,2014,WC044,George,Western Cape,21.904554100000002,21.904554100000002,240744187,72342097,-946327,0,15573566,69604195,3643627,110883155,51159815,0,287736248,227383,234571488,2368266,177260949,99087,0,1265267736
548,2014,WC045,Oudtshoorn,Western Cape,22.4768287,22.4768287,160122221,0,0,0,8335730,15932286,0,20275606,14545222,0,114059489,0,22527997,0,108510987,0,0,464309538
549,2014,WC047,Bitou,Western Cape,22.1430215,22.1430215,97669275,33380053,0,0,4710310,28166537,880066,29836617,19308541,0,76399870,0,14224152,1948213,104293149,0,0,410816783
550,2014,WC048,Knysna,Western Cape,23.429984,23.429984,128322365,28589735,0,-504975,6239932,54733380,671622,21791674,21310029,0,123964075,20056527,18694210,5000692,145517775,561843,7202297,582151181
551,2014,WC051,Laingsburg,Western Cape,23.049842,23.049842,10148919,0,0,0,2293077,12324586,21667,7944951,206339,0,6648043,0,97844,1098818,15857625,60461,0,56702330
552,2014,WC052,Prince Albert,Western Cape,20.902977,20.902977,11382311,1120789,0,0,2309463,12971779,0,6047972,491317,0,7630228,0,13799903,0,10708887,56499,0,66519148
553,2014,WC053,Beaufort West,Western Cape,22.047636999999998,22.047636999999998,59328179,8549429,0,0,3893736,27217301,652890,25019288,4086726,0,39066285,17408268,11539821,60000,57238866,230285,0,254291074
554,2015,BUF,Buffalo City,Western Cape,22.8105512,22.8105512,1038913630,194391768,0,0,48359637,365110172,27269174,685335710,60674265,0,1213641773,0,14606853,234150609,1310611071,32772122,0,5225836784
555,2015,CPT,City of Cape Town,Eastern Cape,27.6434844,27.6434844,6676873451,1525835379,-24784077,-176666272,128767241,1523797622,172518450,1941951071,781261715,0,7108843213,347126765,3684195366,136503726,3580992346,3234556,-41511316,27368939236
556,2015,DC1,West Coast,Western Cape,18.4680927,18.4680927,132634991,0,0,0,5883073,360939,0,12695300,10454063,0,10614821,56090850,0,0,64149076,760936,0,293644049
557,2015,DC10,Cacadu,Western Cape,18.617562600000003,18.617562600000003,27312014,7530618,0,0,6407470,293303,0,1462117,0,0,0,0,3234332,22487880,47746530,583551,0,117057815
558,2015,DC12,Amathole,Eastern Cape,25.6223644,25.6223644,569975243,13029865,0,0,90856216,1968610,54079293,31001620,154873868,0,28038567,0,0,0,749406379,0,0,1693229661
559,2015,DC13,Chris Hani,Eastern Cape,27.3616476,27.3616476,180169633,36267194,0,0,7718320,341464519,0,122386583,629372,0,14344034,13184178,13064696,195565691,140451665,0,0,1065245885
560,2015,DC14,Joe Gqabi,Eastern Cape,26.7967849,26.7967849,133392845,19733393,0,0,5266072,74777017,0,44239826,5504319,0,3383705,0,20934522,2786740,176251135,4228506,0,490498080
561,2015,DC16,Xhariep,Eastern Cape,26.985242200000002,26.985242200000002,33386115,0,0,0,3753702,0,0,2198987,310308,0,0,0,0,0,17185663,219669,0,57054444
562,2015,DC18,Lejweleputswa,Free State,25.283758499999998,25.283758499999998,52499498,10038266,0,0,9293511,1067324,0,6505111,2320928,0,0,0,2580759,3548505,21629366,237389,0,109720657
563,2015,DC19,Thabo Mofutsanyane,Free State,26.230461600000005,26.230461600000005,42360244,6313114,0,0,9366239,7212,0,2982168,371679,0,0,1666721,2675912,5365551,52620873,0,0,123729713
564,2015,DC2,Cape Winelands,Free State,28.299435,28.299435,114327094,40808947,0,0,10206846,510100,0,8654204,7838,0,0,0,0,0,135993311,1157678,0,311666018
565,2015,DC20,Fezile Dabi,Western Cape,19.7591675,19.7591675,46445749,33848649,0,0,6576590,0,0,2024512,1011421,0,0,1564557,13264785,28084669,51536102,350423,0,184707457
566,2015,DC21,Ugu,Free State,27.737337300000004,27.737337300000004,274840244,0,0,0,9145959,17799,0,337860360,12812729,0,52626127,3663500,19964399,29478240,169929837,0,0,910339194
567,2015,DC22,Umgungundlovu,KwaZulu-Natal,30.2512728,30.2512728,176151889,0,0,0,10835832,66034310,0,83433277,2433303,0,76618960,0,132147821,0,89629749,190382,0,637475523
568,2015,DC23,Uthukela,KwaZulu-Natal,30.3435506,30.3435506,150427087,2093363,0,0,5841687,90109032,0,45537144,2465418,0,6169480,34497407,39498939,0,187398992,2464113,1078071,567580733
569,2015,DC24,Umzinyathi,KwaZulu-Natal,29.6035495,29.6035495,96453327,0,0,0,4122956,54259072,0,56317390,8174555,0,14627998,0,96602457,75459854,59242071,0,0,465259680
570,2015,DC25,Amajuba,KwaZulu-Natal,30.619989500000003,30.619989500000003,53479008,19028095,0,0,4320335,0,0,28717649,1758247,0,7510997,7302864,15207667,0,61634781,1465900,1494000,201919543
571,2015,DC26,Zululand,KwaZulu-Natal,30.066523600000004,30.066523600000004,90711549,69077359,0,0,6221335,8246054,0,45070211,0,0,74180428,0,55978003,200000,204716127,0,0,554401066
572,2015,DC27,Umkhanyakude,KwaZulu-Natal,31.445617900000002,31.445617900000002,124331426,0,0,0,6721030,17354855,41448,28160346,1135052,0,69403132,34990634,38497104,364500,80075859,0,0,401075386
573,2015,DC28,Uthungulu,KwaZulu-Natal,32.537274100000005,32.537274100000005,108906645,23303027,0,0,9395477,10259801,0,48915459,12671935,0,39223755,0,90364168,7181000,279934437,835553,2189760,633181017
574,2015,DC29,iLembe,KwaZulu-Natal,31.537000300000003,31.537000300000003,161903153,0,0,0,9068543,40409419,0,-136135500,11246933,0,74440680,52834449,66846021,35295494,91286525,0,0,407195717
575,2015,DC3,Overberg,KwaZulu-Natal,31.171038899999996,31.171038899999996,49534614,20473392,0,0,4995864,28164,0,2354695,5949600,0,0,0,537682,5000,45827720,319257,0,130025988
576,2015,DC30,Gert Sibande,Western Cape,19.7591675,19.7591675,79789661,15424836,0,0,10468612,0,0,20434441,5541618,0,0,0,2587102,131035350,38262038,13109370,0,316653028
577,2015,DC31,Nkangala,Mpumalanga,29.9740534,29.9740534,71275249,0,0,0,12691036,0,0,7910270,3211418,0,0,0,0,163437920,80225264,188760,0,338939917
578,2015,DC32,Ehlanzeni,Mpumalanga,29.6035495,29.6035495,84255000,0,0,0,13651881,0,0,8831678,21860462,0,0,141081,3321691,0,63464451,0,0,195526244
579,2015,DC33,Mopani,Mpumalanga,31.262636600000004,31.262636600000004,315608606,32988959,0,0,10398186,19856107,0,137368491,650000,0,143580645,103068051,11765551,0,118991045,0,0,894275641
580,2015,DC34,Vhembe,Limpopo,30.716043100000004,30.716043100000004,395226942,0,0,0,12398686,0,1068296,75999900,0,0,2506245,160028713,0,11407926,255809656,0,0,914446364
581,2015,DC35,Capricorn,Limpopo,29.9740534,29.9740534,215376687,0,0,0,11404706,18857651,0,46226110,358221,0,46783840,0,13961912,0,226715750,1745674,0,581430551
582,2015,DC36,Waterberg,Limpopo,29.2320784,29.2320784,58153165,6748954,0,0,6346779,0,0,6817111,0,0,0,0,14288994,9131376,19377654,456735,0,121320768
583,2015,DC37,Bojanala,Limpopo,28.299435,28.299435,138838020,0,0,0,14304013,0,0,12989828,0,0,0,1820998,14654431,79569262,42144134,41188,0,304361874
584,2015,DC38,Ngaka Modiri Molema,North West,27.3616476,27.3616476,234292511,70395224,0,0,8049349,0,0,229414501,7166286,0,0,43006157,171763427,141727325,90732677,0,0,996547457
585,2015,DC39,Dr Ruth Segomotsi Mompati,North West,25.8521764,25.8521764,82384333,22919945,0,0,5874526,0,0,48919926,18570035,0,61573218,5377468,19720323,42508160,31306510,9205570,0,348360014
586,2015,DC4,Eden,North West,24.3341432,24.3341432,136178639,19330647,0,0,7524590,0,0,247610520,1189135,0,0,0,12372352,0,124112242,305458,0,548623583
587,2015,DC40,Dr Kenneth Kaunda,Western Cape,22.047636999999998,22.047636999999998,54893809,8375432,0,0,7886675,371002,928900,3299123,0,0,0,1532101,2111723,101927677,39123072,93947,0,220543461
588,2015,DC42,Sedibeng,North West,26.513796399999997,26.513796399999997,165896360,43454009,0,0,11481004,94454,0,28583637,16580,0,0,0,35947703,9907635,75607124,0,0,370988506
589,2015,DC43,Harry Gwala,Gauteng,28.2058768,28.2058768,117215354,0,0,0,5687525,11652572,0,41558241,3714000,0,8947479,22612538,55334699,0,143151256,13612000,0,423485664
590,2015,DC44,Alfred Nzo,KwaZulu-Natal,29.6035495,29.6035495,189602206,0,0,0,8625975,13543023,0,51429966,1640908,0,4077989,29110993,41099645,79492487,112237862,337213,0,531198267
591,2015,DC45,John Taolo Gaetsewe,Eastern Cape,28.859680400000002,28.859680400000002,49097060,0,0,0,4767107,249861,0,1848170,2682901,0,0,0,0,0,31428490,1118528,0,91192117
592,2015,DC47,Sekhukhune,Northern Cape,23.1918021,23.1918021,234192920,33951469,0,0,10600599,72229714,0,86700630,867315,0,109589636,45031349,32794312,4,240006135,0,0,865964083
593,2015,DC48,West Rand,Limpopo,29.9740534,29.9740534,172428079,0,0,0,10093371,3048136,0,12261810,600165,0,0,0,0,4394200,79539997,353231,0,282718989
594,2015,DC5,Central Karoo,Gauteng,27.455638800000003,27.455638800000003,26385211,0,0,0,3074324,0,0,249835,743062,0,0,0,273977,0,35347659,0,0,66074068
595,2015,DC6,Namakwa,Western Cape,22.2384017,22.2384017,23403426,3922046,0,0,2582887,928529,0,2053716,1610733,0,0,0,0,7479567,16459482,20511,0,58460897
596,2015,DC7,Pixley ka Seme,Northern Cape,19.949686,19.949686,25544393,0,0,0,3542912,868546,0,2248479,1248445,0,0,300616,56930,1352797,9658660,814615,0,45636393
597,2015,DC8,Z F Mgcawu,Northern Cape,23.3823545,23.3823545,39825726,0,0,0,3190198,123306,0,963565,120317,0,0,562942,27614,4138902,10068744,108623,0,59129937
598,2015,DC9,Frances Baard,Northern Cape,21.246215,21.246215,39326702,7785966,0,0,5690954,0,0,3769091,2380771,0,0,3254274,0,37275977,13274658,110504,0,112868897
599,2015,EC101,Dr Beyers Naude,Northern Cape,24.3341432,24.3341432,47999920,22630798,0,0,4085624,19525918,0,40971508,0,0,47654228,0,2991588,23000,58285301,0,0,244167885
600,2015,EC102,Blue Crane Route,Eastern Cape,24.3341432,24.3341432,48640763,12878197,0,0,3149339,7664287,11418,33774671,3692332,0,57717639,0,0,0,31808490,0,0,199337136
601,2015,EC103,Ikwezi,Eastern Cape,24.371068,24.371068,10104723,11372643,0,0,1725964,6152625,0,4260482,27613,0,5932966,0,0,0,18980678,0,0,58557694
602,2015,EC104,Makana,Eastern Cape,25.4733554,25.4733554,112643838,22534263,0,0,9458268,66326000,0,22202833,17884071,0,82036759,0,4490553,2657075,72816795,21253,0,413071708
603,2015,EC105,Ndlambe,Eastern Cape,24.6192899,24.6192899,100661985,0,0,0,5608728,16731643,0,35209392,2461170,0,46405121,0,20516371,865294,56978268,501924,0,285939896
604,2015,EC106,Sundays River Valley,Eastern Cape,26.324943800000003,26.324943800000003,33801637,7330216,0,0,5368632,47676413,0,26092241,2382643,0,21691340,2013820,0,0,42187024,471004,0,189014970
605,2015,EC107,Baviaans,Eastern Cape,26.749645,26.749645,17627392,4026928,0,0,1752270,1468889,0,16145593,1635790,0,9152754,0,0,6710446,16531794,0,0,75051856
606,2015,EC108,Kouga,Eastern Cape,25.568108399999996,25.568108399999996,212826380,0,0,0,9756717,18806875,0,84721727,7350862,0,183153338,0,0,0,79600481,0,0,596216380
607,2015,EC109,Kou-Kamma,Eastern Cape,24.048800699999997,24.048800699999997,39116240,0,0,0,2900839,19637706,274461,15340366,649622,0,2674226,0,3351469,25093703,18272247,0,0,127310879
608,2015,EC121,Mbhashe,Eastern Cape,24.8092691,24.8092691,35002478,8314191,0,0,21814912,2554155,0,58473922,3835823,0,0,0,0,0,74776182,2281325,0,207052988
609,2015,EC122,Mnquma,Eastern Cape,24.048800699999997,24.048800699999997,114132804,16664293,0,0,22210686,28629000,0,103020000,0,0,10131000,7558954,0,0,71739475,0,0,374086212
610,2015,EC123,Great Kei,Eastern Cape,28.766440799999998,28.766440799999998,26933034,4829441,0,0,3713675,17441995,0,37966674,1366630,0,7262361,0,0,0,21097178,1908338,0,122519326
611,2015,EC124,Amahlathi,Eastern Cape,28.0186087,28.0186087,63365091,0,0,0,12908418,5548138,0,30236642,22596867,0,21587761,0,1325257,0,62628544,997275,0,221193993
612,2015,EC126,Ngqushwa,Eastern Cape,27.971760600000003,27.971760600000003,36392345,7037904,0,0,7223883,1887912,0,20187718,1682326,0,0,1325290,0,0,30351742,0,0,106089120
613,2015,EC127,Nkonkobe,Eastern Cape,27.267611600000002,27.267611600000002,71060502,15670175,0,0,13067033,10794164,0,34576772,6251360,0,33050589,0,0,9592790,50975782,213641,0,245252808
614,2015,EC128,Nxuba,Eastern Cape,27.267611600000002,27.267611600000002,19682877,4116333,0,0,2245651,8163497,0,10295228,439000,0,20496920,0,2402873,7069299,20451552,53719,0,95416949
615,2015,EC131,Inxuba Yethemba,Eastern Cape,26.832914399999996,26.832914399999996,64542996,0,0,0,6551818,0,0,71949605,5165497,0,54814489,3069156,0,0,59734774,0,0,265828335
616,2015,EC132,Tsolwana,Eastern Cape,26.324943800000003,26.324943800000003,17948834,0,0,0,2737779,1926100,0,7700184,0,0,8714568,0,0,0,19139809,78945,0,58246219
617,2015,EC133,Inkwanca,Eastern Cape,25.378571899999997,25.378571899999997,10995645,3991771,0,0,1579153,0,0,7945318,604259,0,3764293,0,16030,0,6371733,0,0,35268202
618,2015,EC134,Lukanji,Eastern Cape,26.135943100000002,26.135943100000002,104581468,21834103,0,0,22305544,4472886,14981885,43657144,403072,0,164019181,0,5849184,8134099,48757378,0,0,438995944
619,2015,EC135,Intsika Yethu,Eastern Cape,26.513796399999997,26.513796399999997,78242915,0,0,0,13027569,5397267,0,30434626,543604,0,0,0,0,301200,60658318,734571,0,189340070
620,2015,EC136,Emalahleni,Eastern Cape,26.8910342,26.8910342,40780408,2007156,0,0,10103758,13567042,0,32255205,786929,0,14809208,0,5614118,23215456,39855762,1147498,0,184142540
621,2015,EC137,Engcobo,Eastern Cape,27.6434844,27.6434844,30575478,15841393,0,0,11940927,704585,0,36785652,453884,0,0,4491395,2513226,0,60497126,-4128323,0,159675343
622,2015,EC138,Sakhisizwe,Eastern Cape,29.2553229,29.2553229,24440266,4369642,0,0,5490766,567570,0,10618427,769082,0,8619273,0,0,4297032,21091550,74323,0,80337931
623,2015,EC141,Elundini,Eastern Cape,27.983473800000002,27.983473800000002,51960113,9715604,0,0,9813631,3234015,343718,30834003,813969,0,15058558,5523787,2109018,0,47971149,449760,0,177827325
624,2015,EC142,Senqu,Eastern Cape,27.831142800000002,27.831142800000002,53790105,0,0,0,10399123,4554196,0,15766741,2467728,0,20079250,0,20784003,479587,33699955,264481,0,162285169
625,2015,EC143,Maletswai,Eastern Cape,28.3929417,28.3929417,27618574,14437397,0,0,3464708,6122221,0,12250192,7230987,0,47763006,0,0,391251,23645540,362285,0,143286161
626,2015,EC144,Gariep,Eastern Cape,27.6434844,27.6434844,25452566,4979876,0,0,2960049,8538196,0,16478324,5436725,0,19673642,1294715,6842963,2424253,13641759,0,0,107723068
627,2015,EC153,Ngquza Hill,Eastern Cape,26.8910342,26.8910342,75953000,0,0,0,16657262,0,537002,31194000,0,0,0,0,0,0,98269878,0,0,222611142
628,2015,EC154,Port St Johns,Eastern Cape,25.8521764,25.8521764,38379482,6864947,0,0,9911872,3848026,0,30207634,3682923,0,0,0,4425519,618114,42072321,263526,0,140274364
629,2015,EC155,Nyandeni,Eastern Cape,29.696267699999996,29.696267699999996,92149244,0,0,0,17014320,2836242,0,33632236,116540,0,0,4938455,0,0,78118105,4902743,0,233707885
630,2015,EC156,Mhlontlo,Eastern Cape,29.5457058,29.5457058,67475667,0,0,0,15167982,2221283,0,95066764,234000,0,0,0,2926206,11306002,42696723,0,0,237094627
631,2015,EC157,King Sabata Dalindyebo,Eastern Cape,29.1390642,29.1390642,310827094,0,0,0,20853933,78897362,0,245599769,16289902,0,185320519,0,7888792,29617556,127112619,66829085,0,1089236631
632,2015,EC441,Matatiele,Eastern Cape,28.8130675,28.8130675,65289608,10589008,0,0,15936744,2249057,0,20919273,15300,0,28923865,12591895,13417250,23564027,44434222,0,0,237930249
633,2015,EC442,Umzimvubu,Eastern Cape,28.5797981,28.5797981,50612945,0,0,0,14621700,6731804,0,30756916,2544903,0,0,0,7341493,3173859,66545963,23603224,0,205932807
634,2015,EC443,Mbizana,Eastern Cape,28.766440799999998,28.766440799999998,41513606,18120424,0,0,17895440,3480351,0,38360380,455946,0,22309542,0,0,0,69756693,0,0,211892382
635,2015,EC444,Ntabankulu,Eastern Cape,28.9528645,28.9528645,39430636,0,0,0,9163066,1406674,72675,10582651,0,0,0,1369025,0,0,51485577,34775,0,113545079
636,2015,EKU,Ekurhuleni,Eastern Cape,29.8566142,29.8566142,4509200053,1147336555,-69186120,0,99977319,2211425099,148107160,2057380554,571556210,0,10218507648,1328381212,714568089,1167558759,1280424974,7838173,0,25393075685
637,2015,ETH,eThekwini,Eastern Cape,29.278563800000004,29.278563800000004,7160124470,0,-2598470,0,100795066,2079360004,0,1938879135,950564919,0,8378619330,57567555,3775764799,179772000,2079345594,668000,0,26698862402
638,2015,FS161,Letsemeng,Gauteng,28.346194800000003,28.346194800000003,25389976,13454568,0,0,3143467,14622444,0,28729139,992213,0,22604783,0,0,0,33122454,0,0,142059044
639,2015,FS162,Kopanong,KwaZulu-Natal,30.8039474,30.8039474,94350580,0,0,0,0,40004387,0,57469212,13960606,0,67825565,0,876745,0,25489542,199089,0,300175726
640,2015,FS163,Mohokare,Free State,25.094045,25.094045,35079406,20912370,0,0,3236314,21104380,0,27850507,5051905,0,23607805,0,3659924,11636,25462746,289646,0,166266639
641,2015,FS164,Naledi,Free State,25.4733554,25.4733554,28806466,0,0,0,2089135,12400646,0,12687905,450138,0,23686456,0,0,0,24352334,25757,0,104498837
642,2015,FS181,Masilonyana,Free State,26.985242200000002,26.985242200000002,47701669,25531331,0,0,4938593,29492636,0,24556918,4789733,0,34082940,7708663,0,0,65875000,0,0,244677483
643,2015,FS182,Tokologo,Free State,24.7142918,24.7142918,25681635,4570925,0,0,2406549,14221255,0,32315521,1325663,0,19585257,1192865,8253957,1937414,14653871,0,0,126144912
644,2015,FS183,Tswelopele,Free State,26.6081653,26.6081653,42858820,9466998,0,0,4441088,2754679,0,22971250,3545878,0,32024364,7064664,22988,0,29816138,0,0,154966867
645,2015,FS184,Matjhabeng,Free State,25.4733554,25.4733554,554600289,0,0,0,25449280,73512082,0,200341906,180328537,0,685780511,39360898,95550233,0,168439576,0,0,2023363312
646,2015,FS185,Nala,Free State,25.9467997,25.9467997,117830535,0,0,0,7085602,61982519,0,46622090,28616784,0,96962291,7918478,16956579,0,21704573,0,0,405679451
647,2015,FS191,Setsoto,Free State,26.8910342,26.8910342,120279184,33738107,0,0,9884247,25097238,18622,210322602,918796,0,53594386,0,28235384,2606556,75483101,87524,0,560265747
648,2015,FS192,Dihlabeng,Free State,26.513796399999997,26.513796399999997,174709500,0,0,0,13705242,144278355,0,73151656,19115251,0,125365049,13177104,1630198,0,121836771,0,0,686969126
649,2015,FS193,Nketoana,Free State,27.6434844,27.6434844,47245000,27553709,0,0,6676993,108567852,0,57015081,8338647,0,38934748,15404523,10758689,0,42415685,0,0,362910927
650,2015,FS194,Maluti a Phofung,Free State,28.2058768,28.2058768,298159725,39384172,0,0,23488936,-162674041,0,279223707,4206387,0,426541128,466701285,66105020,0,425500528,6256477,0,1872893324
651,2015,FS195,Phumelela,Free State,28.4318311,28.4318311,40902497,6546260,0,0,4473309,23987195,0,17181984,5911208,0,17348674,0,11815411,0,36548457,0,0,164714995
652,2015,FS196,Mantsopa,Free State,28.9528645,28.9528645,56284215,12127167,0,0,5523627,61804305,0,49355953,7541125,0,34232144,8170074,3132263,996804,39838484,10501,0,279016662
653,2015,FS201,Moqhaka,Free State,29.2320784,29.2320784,176083798,0,0,0,16756655,25968340,0,109730106,7143528,0,186165818,0,19007428,0,115334994,24823,0,656215490
654,2015,FS203,Ngwathe,Free State,27.267611600000002,27.267611600000002,101009683,78098159,0,0,10710779,52333827,0,108132794,58711235,0,162495214,27739257,2535946,0,202922444,1113245,0,805802583
655,2015,FS204,Metsimaholo,Free State,27.267611600000002,27.267611600000002,146590986,28136870,0,0,14409514,114845605,0,39608098,4602127,0,279220268,25693030,76838856,0,74139375,5516399,0,809601128
656,2015,FS205,Mafube,Free State,27.737337300000004,27.737337300000004,73311313,0,0,0,4946053,44882190,0,37286363,12101882,0,23768637,0,0,3547907,64348647,9208,0,264202200
657,2015,GT421,Emfuleni,Free State,27.8277881,27.8277881,682698932,173835667,0,0,45330967,979290586,0,463850663,47247701,0,1977384598,86910779,235160510,0,845314063,11575486,0,5548599952
658,2015,GT422,Midvaal,Free State,28.5797981,28.5797981,163070277,9527680,0,0,9045852,70543356,0,112943498,18898632,0,271104596,41066108,54105960,3802656,46087203,1153372,0,801349190
659,2015,GT423,Lesedi,Gauteng,27.784246000000003,27.784246000000003,120838994,7563865,0,0,8432691,75844490,272640,41687636,11478407,0,217374765,24475465,525683,0,85643808,4144732,0,598283176
660,2015,GT481,Mogale City,Gauteng,28.0654445,28.0654445,445499656,91045714,0,0,25254320,221886173,27700578,229558687,43109777,0,700134781,66355397,195884663,43096590,212459913,0,0,2301986249
661,2015,GT482,Randfontein,Gauteng,28.4396756,28.4396756,220396864,0,0,0,16224527,23008388,0,85397061,20959354,0,363120192,0,33423223,420000,119544425,28113056,0,910607090
662,2015,GT483,Westonaria,Gauteng,27.596540299999997,27.596540299999997,134184656,0,0,0,10723798,190434579,35120,65392850,10827709,0,184147609,5329013,21492116,0,113371704,0,0,735939154
663,2015,GT484,Merafong City,Gauteng,27.6786847,27.6786847,238185121,74532316,0,0,18761865,236473661,5117475,127213277,3818737,0,341599234,32317353,128301487,111711563,90792858,0,0,1408824947
664,2015,JHB,City of Johannesburg,Gauteng,27.666952000000002,27.666952000000002,8588659814,445888,0,0,127499601,3862791498,0,2391017594,1580009492,0,12562745055,1007658000,2601751449,577070787,4678908462,23605696,-85799673,37916363663
665,2015,KZN211,Vulamehlo,Gauteng,27.4086488,27.4086488,17654601,0,0,0,7817832,761050,0,11515639,259046,0,0,0,692889,8139761,18311005,0,0,65151823
666,2015,KZN212,Umdoni,Gauteng,27.971760600000003,27.971760600000003,61649612,0,0,0,6295923,1589832,0,31734808,292710,0,0,0,15554079,0,47535400,515721,0,165168085
667,2015,KZN213,Umzumbe,KwaZulu-Natal,30.573957899999996,30.573957899999996,32945237,0,0,0,12183764,395705,0,15844824,46000,0,0,0,0,0,51350138,2886641,0,115652309
668,2015,KZN214,uMuziwabantu,KwaZulu-Natal,30.6890055,30.6890055,33229000,0,0,0,6135000,249000,0,8064000,864000,0,20533000,0,806000,215000,41016000,0,0,111111000
669,2015,KZN215,Ezingoleni,KwaZulu-Natal,30.5928401,30.5928401,12674532,0,0,0,3293063,0,0,0,0,0,0,0,890153,723740,26725562,0,0,44307050
670,2015,KZN216,Ray Nkonyeni,KwaZulu-Natal,29.9277947,29.9277947,298557607,0,0,0,19370975,3357927,0,72644403,5262000,0,71818570,54308372,34183099,0,168647264,712669,0,728862886
671,2015,KZN221,uMshwathi,KwaZulu-Natal,30.182021999999996,30.182021999999996,46151277,0,0,0,7651337,3942931,0,8323848,1569659,0,0,0,11858116,0,24622050,0,0,104119218
672,2015,KZN222,uMngeni,KwaZulu-Natal,30.320487300000003,30.320487300000003,67662767,15734561,0,0,6119393,22032800,721417,41824544,4302784,0,72285938,0,11226036,0,57584068,0,0,299494308
673,2015,KZN223,Mpofana,KwaZulu-Natal,30.363931899999997,30.363931899999997,28939247,0,0,0,1547162,16499081,0,5485545,384926,0,41491713,0,3804515,0,17736639,0,0,115888828
674,2015,KZN224,Impendle,KwaZulu-Natal,30.5743164,30.5743164,13852119,2507134,0,0,1956157,2759928,0,7406668,99810,0,0,0,1168682,0,23284374,0,0,53034872
