,account_type,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2016,AUDA,GT423,Lesedi,Total By Customer Group,456187411,Gauteng,27.784246,27.784246
2016,AUDA,GT481,Mogale City,Total By Income Source,1110887257,Gauteng,27.784246,27.784246
2016,AUDA,GT481,Mogale City,Total By Customer Group,1110887257,Gauteng,28.0654445,28.0654445
2016,AUDA,JHB,City of Johannesburg,Total By Income Source,16779116002,Gauteng,28.0654445,28.0654445
2016,AUDA,JHB,City of Johannesburg,Total By Customer Group,16779116002,Gauteng,28.4396756,28.4396756
2016,AUDA,KZN212,Umdoni,Total By Income Source,39649481,Gauteng,28.4396756,28.4396756
2016,AUDA,KZN212,Umdoni,Total By Customer Group,39649481,Gauteng,27.5965403,27.5965403
2016,AUDA,KZN213,Umzumbe,Total By Income Source,8954223,Gauteng,27.5965403,27.5965403
2016,AUDA,KZN213,Umzumbe,Total By Customer Group,8954223,Gauteng,27.9717606,27.9717606
2016,AUDA,KZN214,uMuziwabantu,Total By Income Source,12888982,Gauteng,27.9717606,27.9717606
2016,AUDA,KZN214,uMuziwabantu,Total By Customer Group,12888982,KwaZulu-Natal,30.6890055,30.6890055
2016,AUDA,KZN216,Ray Nkonyeni,Total By Income Source,241315220,KwaZulu-Natal,30.6890055,30.6890055
2016,AUDA,KZN216,Ray Nkonyeni,Total By Customer Group,241315220,KwaZulu-Natal,30.5928401,30.5928401
2016,AUDA,KZN221,uMshwathi,Total By Income Source,102102169,KwaZulu-Natal,30.5928401,30.5928401
2016,AUDA,KZN221,uMshwathi,Total By Customer Group,102102169,KwaZulu-Natal,29.9277947,29.9277947
2016,AUDA,KZN222,uMngeni,Total By Income Source,90640670,KwaZulu-Natal,29.9277947,29.9277947
2016,AUDA,KZN222,uMngeni,Total By Customer Group,90640672,KwaZulu-Natal,30.3639319,30.3639319
2016,AUDA,KZN223,Mpofana,Total By Income Source,6808416,KwaZulu-Natal,30.3204873,30.3204873
2016,AUDA,KZN223,Mpofana,Total By Customer Group,6808416,KwaZulu-Natal,30.3639319,30.3639319
2016,AUDA,KZN224,Impendle,Total By Income Source,4553959,KwaZulu-Natal,30.3204873,30.3204873
2016,AUDA,KZN224,Impendle,Total By Customer Group,4553959,KwaZulu-Natal,30.5743164,30.5743164
2016,AUDA,KZN225,The Msunduzi,Total By Income Source,2005225867,KwaZulu-Natal,30.5743164,30.5743164
2016,AUDA,KZN225,The Msunduzi,Total By Customer Group,2005225867,KwaZulu-Natal,30.112735,30.112735
2016,AUDA,KZN226,Mkhambathini,Total By Income Source,15568296,KwaZulu-Natal,30.112735,30.112735
2016,AUDA,KZN226,Mkhambathini,Total By Customer Group,15568296,KwaZulu-Natal,30.112735,30.112735
2016,AUDA,KZN227,Richmond,Total By Income Source,11854880,KwaZulu-Natal,30.112735,30.112735
2016,AUDA,KZN227,Richmond,Total By Customer Group,11854880,KwaZulu-Natal,29.8352303,29.8352303
2016,AUDA,KZN235,Okhahlamba,Total By Income Source,35743348,KwaZulu-Natal,29.8352303,29.8352303
2016,AUDA,KZN235,Okhahlamba,Total By Customer Group,35743348,KwaZulu-Natal,30.3824842,30.3824842
2016,AUDA,KZN241,Endumeni,Total By Income Source,70573206,KwaZulu-Natal,30.3824842,30.3824842
2016,AUDA,KZN241,Endumeni,Total By Customer Group,70573206,KwaZulu-Natal,30.5739579,30.5739579
2016,AUDA,KZN242,Nqutu,Total By Income Source,26560453,KwaZulu-Natal,30.5739579,30.5739579
2016,AUDA,KZN242,Nqutu,Total By Customer Group,26560453,KwaZulu-Natal,30.2974199,30.2974199
2016,AUDA,KZN244,Msinga,Total By Income Source,24781559,KwaZulu-Natal,30.2974199,30.2974199
2016,AUDA,KZN244,Msinga,Total By Customer Group,24781559,KwaZulu-Natal,29.3250347,29.3250347
2016,AUDA,KZN245,Umvoti,Total By Income Source,56594737,KwaZulu-Natal,29.3250347,29.3250347
2016,AUDA,KZN245,Umvoti,Total By Customer Group,56594737,KwaZulu-Natal,30.2343393,30.2343393
2016,AUDA,KZN252,Newcastle,Total By Income Source,991413755,KwaZulu-Natal,30.2343393,30.2343393
2016,AUDA,KZN252,Newcastle,Total By Customer Group,991413755,KwaZulu-Natal,30.6746303,30.6746303
2016,AUDA,KZN253,Emadlangeni,Total By Income Source,27372836,KwaZulu-Natal,30.6746303,30.6746303
2016,AUDA,KZN253,Emadlangeni,Total By Customer Group,27372836,KwaZulu-Natal,30.4357631,30.4357631
2016,AUDA,KZN254,Dannhauser,Total By Income Source,10099116,KwaZulu-Natal,30.4357631,30.4357631
2016,AUDA,KZN254,Dannhauser,Total By Customer Group,10099116,KwaZulu-Natal,30.6199895,30.6199895
2016,AUDA,KZN261,eDumbe,Total By Income Source,6635442,KwaZulu-Natal,30.6199895,30.6199895
2016,AUDA,KZN261,eDumbe,Total By Customer Group,6635442,KwaZulu-Natal,29.9971769,29.9971769
2016,AUDA,KZN262,uPhongolo,Total By Income Source,64097845,KwaZulu-Natal,29.9971769,29.9971769
2016,AUDA,KZN262,uPhongolo,Total By Customer Group,64097845,KwaZulu-Natal,30.315775,30.315775
2016,AUDA,KZN263,Abaqulusi,Total By Income Source,113705958,KwaZulu-Natal,30.315775,30.315775
2016,AUDA,KZN263,Abaqulusi,Total By Customer Group,113705958,KwaZulu-Natal,30.0202964,30.0202964
2016,AUDA,KZN265,Nongoma,Total By Income Source,32513884,KwaZulu-Natal,30.0202964,30.0202964
2016,AUDA,KZN265,Nongoma,Total By Customer Group,32513884,KwaZulu-Natal,30.8039474,30.8039474
2016,AUDA,KZN266,Ulundi,Total By Income Source,120084265,KwaZulu-Natal,30.8039474,30.8039474
2016,AUDA,KZN266,Ulundi,Total By Customer Group,120084268,KwaZulu-Natal,31.5370003,31.5370003
2016,AUDA,KZN271,Umhlabuyalingana,Total By Income Source,34374661,KwaZulu-Natal,31.5370003,31.5370003
2016,AUDA,KZN271,Umhlabuyalingana,Total By Customer Group,0,KwaZulu-Natal,30.9876321,30.9876321
2016,AUDA,KZN272,Jozini,Total By Income Source,97690832,KwaZulu-Natal,30.9876321,30.9876321
2016,AUDA,KZN272,Jozini,Total By Customer Group,97690832,KwaZulu-Natal,31.7195459,31.7195459
2016,AUDA,KZN275,Mtubatuba,Total By Income Source,23316216,KwaZulu-Natal,31.7195459,31.7195459
2016,AUDA,KZN275,Mtubatuba,Total By Customer Group,23316216,KwaZulu-Natal,31.442761,31.442761
2016,AUDA,KZN281,Mfolozi,Total By Income Source,12198804,KwaZulu-Natal,31.442761,31.442761
2016,AUDA,KZN281,Mfolozi,Total By Customer Group,12198804,KwaZulu-Natal,32.4467238,32.4467238
2016,AUDA,KZN282,uMhlathuze,Total By Income Source,290665910,KwaZulu-Natal,32.4467238,32.4467238
2016,AUDA,KZN282,uMhlathuze,Total By Customer Group,290665910,KwaZulu-Natal,32.0650697,32.0650697
2016,AUDA,KZN284,uMlalazi,Total By Income Source,13375993,KwaZulu-Natal,32.0650697,32.0650697
2016,AUDA,KZN284,uMlalazi,Total By Customer Group,13375993,KwaZulu-Natal,32.2880726,32.2880726
2016,AUDA,KZN285,Mthonjaneni,Total By Income Source,24379099,KwaZulu-Natal,32.2880726,32.2880726
2016,AUDA,KZN285,Mthonjaneni,Total By Customer Group,24379099,KwaZulu-Natal,32.259717,32.259717
2016,AUDA,KZN286,Nkandla,Total By Income Source,18095635,KwaZulu-Natal,32.259717,32.259717
2016,AUDA,KZN286,Nkandla,Total By Customer Group,18095635,KwaZulu-Natal,31.947311,31.947311
2016,AUDA,KZN291,Mandeni,Total By Income Source,121135813,KwaZulu-Natal,31.947311,31.947311
2016,AUDA,KZN291,Mandeni,Total By Customer Group,121135813,KwaZulu-Natal,31.4913182,31.4913182
2016,AUDA,KZN292,KwaDukuza,Total By Income Source,143740099,KwaZulu-Natal,31.4913182,31.4913182
2016,AUDA,KZN292,KwaDukuza,Total By Customer Group,143740096,KwaZulu-Natal,31.3998995,31.3998995
2016,AUDA,KZN293,Ndwedwe,Total By Income Source,8020084,KwaZulu-Natal,31.3998995,31.3998995
2016,AUDA,KZN293,Ndwedwe,Total By Customer Group,8020084,KwaZulu-Natal,31.0894002,31.0894002
2016,AUDA,KZN294,Maphumulo,Total By Income Source,20541720,KwaZulu-Natal,31.0894002,31.0894002
2016,AUDA,KZN294,Maphumulo,Total By Customer Group,20541720,KwaZulu-Natal,31.4684703,31.4684703
2016,AUDA,KZN433,Greater Kokstad,Total By Income Source,57835038,KwaZulu-Natal,31.4684703,31.4684703
2016,AUDA,KZN433,Greater Kokstad,Total By Customer Group,57835038,KwaZulu-Natal,31.2892229,31.2892229
2016,AUDA,KZN434,Ubuhlebezwe,Total By Income Source,24473942,KwaZulu-Natal,31.2892229,31.2892229
2016,AUDA,KZN434,Ubuhlebezwe,Total By Customer Group,24473940,KwaZulu-Natal,30.9417368,30.9417368
2016,AUDA,KZN435,Umzimkhulu,Total By Income Source,6936076,KwaZulu-Natal,30.9417368,30.9417368
2016,AUDA,KZN435,Umzimkhulu,Total By Customer Group,6936076,KwaZulu-Natal,31.03351,31.03351
2016,AUDA,LIM331,Greater Giyani,Total By Income Source,116491819,KwaZulu-Natal,31.03351,31.03351
2016,AUDA,LIM331,Greater Giyani,Total By Customer Group,116491819,KwaZulu-Natal,29.3714909,29.3714909
2016,AUDA,LIM333,Greater Tzaneen,Total By Income Source,324325387,KwaZulu-Natal,29.3714909,29.3714909
2016,AUDA,LIM333,Greater Tzaneen,Total By Customer Group,324325387,KwaZulu-Natal,30.0665236,30.0665236
2016,AUDA,LIM334,Ba-Phalaborwa,Total By Income Source,406189310,KwaZulu-Natal,30.0665236,30.0665236
2016,AUDA,LIM334,Ba-Phalaborwa,Total By Customer Group,406189310,KwaZulu-Natal,29.6962677,29.6962677
2016,AUDA,LIM335,Maruleng,Total By Income Source,4396463,KwaZulu-Natal,29.6962677,29.6962677
2016,AUDA,LIM335,Maruleng,Total By Customer Group,4396463,Limpopo,30.8039474,30.8039474
2016,AUDA,LIM341,Musina,Total By Income Source,24931355,Limpopo,30.8039474,30.8039474
2016,AUDA,LIM341,Musina,Total By Customer Group,24931355,Limpopo,30.0665236,30.0665236
2016,AUDA,LIM343,Thulamela,Total By Income Source,405374654,Limpopo,30.0665236,30.0665236
2016,AUDA,LIM343,Thulamela,Total By Customer Group,405374654,Limpopo,31.1406753,31.1406753
2016,AUDA,LIM344,Makhado,Total By Income Source,142474415,Limpopo,31.1406753,31.1406753
2016,AUDA,LIM344,Makhado,Total By Customer Group,142474415,Limpopo,30.9576681,30.9576681
2016,AUDA,LIM351,Blouberg,Total By Income Source,63751084,Limpopo,30.9576681,30.9576681
2016,AUDA,LIM351,Blouberg,Total By Customer Group,63751084,Limpopo,29.6962677,29.6962677
2016,AUDA,LIM354,Polokwane,Total By Income Source,869170393,Limpopo,29.6962677,29.6962677
2016,AUDA,LIM354,Polokwane,Total By Customer Group,869170392,Limpopo,30.6199895,30.6199895
2016,AUDA,LIM362,Lephalale,Total By Income Source,173532264,Limpopo,30.6199895,30.6199895
2016,AUDA,LIM362,Lephalale,Total By Customer Group,173532261,Limpopo,29.9070436,29.9070436
2016,AUDA,LIM367,Mogalakwena,Total By Income Source,506983731,Limpopo,29.9070436,29.9070436
2016,AUDA,LIM367,Mogalakwena,Total By Customer Group,506983731,Limpopo,28.9950702,28.9950702
2016,AUDA,LIM471,Ephraim Mogale,Total By Income Source,38035272,Limpopo,28.9950702,28.9950702
2016,AUDA,LIM471,Ephraim Mogale,Total By Customer Group,38035272,Limpopo,29.4485367,29.4485367
2016,AUDA,LIM472,Elias Motsoaledi,Total By Income Source,63570852,Limpopo,29.4485367,29.4485367
2016,AUDA,LIM472,Elias Motsoaledi,Total By Customer Group,63570852,Limpopo,27.7373373,27.7373373
2016,AUDA,LIM473,Makhuduthamaga,Total By Income Source,238947803,Limpopo,27.7373373,27.7373373
2016,AUDA,LIM473,Makhuduthamaga,Total By Customer Group,238947803,Limpopo,29.0138916,29.0138916
2016,AUDA,MAN,Mangaung,Total By Income Source,3807514235,Limpopo,29.0138916,29.0138916
2016,AUDA,MAN,Mangaung,Total By Customer Group,3807514235,Limpopo,29.3250347,29.3250347
2016,AUDA,MP302,Msukaligwa,Total By Income Source,394220207,Limpopo,29.3250347,29.3250347
2016,AUDA,MP302,Msukaligwa,Total By Customer Group,394220207,Limpopo,29.3949458,29.3949458
2016,AUDA,MP303,Mkhondo,Total By Income Source,28325503,Limpopo,29.3949458,29.3949458
2016,AUDA,MP303,Mkhondo,Total By Customer Group,28325503,Limpopo,29.8352303,29.8352303
2016,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total By Income Source,311838146,Limpopo,29.8352303,29.8352303
2016,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total By Customer Group,311838146,Free State,26.3249438,26.3249438
2016,AUDA,MP306,Dipaleseng,Total By Income Source,300030946,Free State,26.3249438,26.3249438
2016,AUDA,MP306,Dipaleseng,Total By Customer Group,300030946,Mpumalanga,30.0665236,30.0665236
2016,AUDA,MP307,Govan Mbeki,Total By Income Source,190714056,Mpumalanga,30.0665236,30.0665236
2016,AUDA,MP307,Govan Mbeki,Total By Customer Group,190714056,Mpumalanga,30.6199895,30.6199895
2016,AUDA,MP313,Steve Tshwete,Total By Income Source,110234741,Mpumalanga,30.6199895,30.6199895
2016,AUDA,MP313,Steve Tshwete,Total By Customer Group,110234741,Mpumalanga,29.8815203,29.8815203
2016,AUDA,MP314,Emakhazeni,Total By Income Source,151492896,Mpumalanga,29.8815203,29.8815203
2016,AUDA,MP314,Emakhazeni,Total By Customer Group,151492896,Mpumalanga,28.5797981,28.5797981
2016,AUDA,MP321,Thaba Chweu,Total By Income Source,223574283,Mpumalanga,28.5797981,28.5797981
2016,AUDA,MP321,Thaba Chweu,Total By Customer Group,223574283,Mpumalanga,29.1390642,29.1390642
2016,AUDA,NC061,Richtersveld,Total By Income Source,53828891,Mpumalanga,29.1390642,29.1390642
2016,AUDA,NC061,Richtersveld,Total By Customer Group,53828891,Mpumalanga,29.4681751,29.4681751
2016,AUDA,NC062,Nama Khoi,Total By Income Source,96606050,Mpumalanga,29.4681751,29.4681751
2016,AUDA,NC062,Nama Khoi,Total By Customer Group,96606050,Mpumalanga,30.0665236,30.0665236
2016,AUDA,NC064,Kamiesberg,Total By Income Source,51036170,Mpumalanga,30.0665236,30.0665236
2016,AUDA,NC064,Kamiesberg,Total By Customer Group,51036170,Mpumalanga,30.7791913,30.7791913
2016,AUDA,NC065,Hantam,Total By Income Source,35934080,Mpumalanga,30.7791913,30.7791913
2016,AUDA,NC065,Hantam,Total By Customer Group,35934080,Northern Cape,17.1011931,17.1011931
2016,AUDA,NC066,Karoo Hoogland,Total By Income Source,23353826,Northern Cape,17.1011931,17.1011931
2016,AUDA,NC066,Karoo Hoogland,Total By Customer Group,23353826,Northern Cape,17.8583868,17.8583868
2016,AUDA,NC067,Khâi-Ma,Total By Income Source,41544971,Northern Cape,17.8583868,17.8583868
2016,AUDA,NC067,Khâi-Ma,Total By Customer Group,41544971,Northern Cape,17.8583868,17.8583868
2016,AUDA,NC071,Ubuntu,Total By Income Source,58561085,Northern Cape,17.8583868,17.8583868
2016,AUDA,NC071,Ubuntu,Total By Customer Group,58561085,Northern Cape,19.949686,19.949686
2016,AUDA,NC072,Umsobomvu,Total By Income Source,109763441,Northern Cape,19.949686,19.949686
2016,AUDA,NC072,Umsobomvu,Total By Customer Group,109763441,Northern Cape,20.902977,20.902977
2016,AUDA,NC074,Kareeberg,Total By Income Source,6192215,Northern Cape,20.902977,20.902977
2016,AUDA,NC074,Kareeberg,Total By Customer Group,6192212,Northern Cape,19.237649,19.237649
2016,AUDA,NC082,Kai !Garib,Total By Income Source,151938266,Northern Cape,19.237649,19.237649
2016,AUDA,NC082,Kai !Garib,Total By Customer Group,151938266,Northern Cape,23.1918021,23.1918021
2016,AUDA,NC084,!Kheis,Total By Income Source,38077684,Northern Cape,23.1918021,23.1918021
2016,AUDA,NC084,!Kheis,Total By Customer Group,38077684,Northern Cape,24.9991464,24.9991464
2016,AUDA,NC085,Tsantsabane,Total By Income Source,168230966,Northern Cape,24.9991464,24.9991464
2016,AUDA,NC085,Tsantsabane,Total By Customer Group,168230966,Northern Cape,22.047637,22.047637
2016,AUDA,NC091,Sol Plaatjie,Total By Income Source,1587495955,Northern Cape,22.047637,22.047637
2016,AUDA,NC091,Sol Plaatjie,Total By Customer Group,1587495955,Northern Cape,20.9759699,20.9759699
2016,AUDA,NC092,Dikgatlong,Total By Income Source,251680963,Northern Cape,20.9759699,20.9759699
2016,AUDA,NC092,Dikgatlong,Total By Customer Group,251680963,Northern Cape,21.6660725,21.6660725
2016,AUDA,NC451,Joe Morolong,Total By Income Source,10555883,Northern Cape,21.6660725,21.6660725
2016,AUDA,NC451,Joe Morolong,Total By Customer Group,10555883,Northern Cape,23.1918021,23.1918021
2016,AUDA,NC452,Ga-Segonyana,Total By Income Source,81067003,Northern Cape,23.1918021,23.1918021
2016,AUDA,NC452,Ga-Segonyana,Total By Customer Group,81067003,Northern Cape,24.6667939,24.6667939
2016,AUDA,NC453,Gamagara,Total By Income Source,852853907,Northern Cape,24.6667939,24.6667939
2016,AUDA,NC453,Gamagara,Total By Customer Group,852853907,Northern Cape,24.5197,24.5197
2016,AUDA,NMA,Nelson Mandela Bay,Total By Income Source,3348140797,Northern Cape,24.5197,24.5197
2016,AUDA,NMA,Nelson Mandela Bay,Total By Customer Group,3348140797,Northern Cape,23.287085,23.287085
2016,AUDA,NW372,Local Municipality of Madibeng,Total By Income Source,306794929,Northern Cape,23.287085,23.287085
2016,AUDA,NW372,Local Municipality of Madibeng,Total By Customer Group,306794929,Northern Cape,23.4776098,23.4776098
2016,AUDA,NW373,Rustenburg,Total By Income Source,2892325956,Northern Cape,23.4776098,23.4776098
2016,AUDA,NW373,Rustenburg,Total By Customer Group,2892325958,Northern Cape,23.0488541,23.0488541
2016,AUDA,NW382,Tswaing,Total By Income Source,36876845,Northern Cape,23.0488541,23.0488541
2016,AUDA,NW382,Tswaing,Total By Customer Group,36876845,Eastern Cape,25.5681084,25.5681084
2016,AUDA,NW394,Greater Taung,Total By Income Source,38027142,Eastern Cape,25.5681084,25.5681084
2016,AUDA,NW394,Greater Taung,Total By Customer Group,38027142,North West,27.8311428,27.8311428
2016,AUDA,NW396,Lekwa-Teemane,Total By Income Source,406630770,North West,27.8311428,27.8311428
2016,AUDA,NW396,Lekwa-Teemane,Total By Customer Group,406630770,North West,27.2676116,27.2676116
2016,AUDA,NW397,Kagisano/Molopo,Total By Income Source,6302939,North West,27.2676116,27.2676116
2016,AUDA,NW397,Kagisano/Molopo,Total By Customer Group,6302939,North West,25.7575196,25.7575196
2016,AUDA,NW403,City of Matlosana,Total By Income Source,1812382914,North West,25.7575196,25.7575196
2016,AUDA,NW403,City of Matlosana,Total By Customer Group,1812382914,North West,24.2390498,24.2390498
2016,AUDA,WC011,Matzikama,Total By Income Source,55524687,North West,24.2390498,24.2390498
2016,AUDA,WC011,Matzikama,Total By Customer Group,55524687,North West,25.3785719,25.3785719
2016,AUDA,WC012,Cederberg,Total By Income Source,83547316,North West,25.3785719,25.3785719
2016,AUDA,WC012,Cederberg,Total By Customer Group,83547317,North West,23.9536466,23.9536466
2016,AUDA,WC013,Bergrivier,Total By Income Source,73253117,North West,23.9536466,23.9536466
2016,AUDA,WC013,Bergrivier,Total By Customer Group,73253117,North West,26.5137964,26.5137964
2016,AUDA,WC014,Saldanha Bay,Total By Income Source,241578967,North West,26.5137964,26.5137964
2016,AUDA,WC014,Saldanha Bay,Total By Customer Group,241578967,Western Cape,18.5225709,18.5225709
2016,AUDA,WC015,Swartland,Total By Income Source,61811392,Western Cape,18.5225709,18.5225709
2016,AUDA,WC015,Swartland,Total By Customer Group,61811392,Western Cape,19.0118251,19.0118251
2016,AUDA,WC022,Witzenberg,Total By Income Source,151257927,Western Cape,19.0118251,19.0118251
2016,AUDA,WC022,Witzenberg,Total By Customer Group,151257928,Western Cape,18.7125791,18.7125791
2016,AUDA,WC023,Drakenstein,Total By Income Source,324001171,Western Cape,18.7125791,18.7125791
2016,AUDA,WC023,Drakenstein,Total By Customer Group,324001171,Western Cape,18.1903059,18.1903059
2016,AUDA,WC024,Stellenbosch,Total By Income Source,169243848,Western Cape,18.1903059,18.1903059
2016,AUDA,WC024,Stellenbosch,Total By Customer Group,169243848,Western Cape,18.6624903,18.6624903
2016,AUDA,WC025,Breede Valley,Total By Income Source,137648089,Western Cape,18.6624903,18.6624903
2016,AUDA,WC025,Breede Valley,Total By Customer Group,137648088,Western Cape,19.2831531,19.2831531
2016,AUDA,WC026,Langeberg,Total By Income Source,51417323,Western Cape,19.2831531,19.2831531
2016,AUDA,WC026,Langeberg,Total By Customer Group,51417323,Western Cape,19.04532,19.04532
2016,AUDA,WC031,Theewaterskloof,Total By Income Source,187623100,Western Cape,19.04532,19.04532
2016,AUDA,WC031,Theewaterskloof,Total By Customer Group,187623100,Western Cape,18.9502232,18.9502232
2016,AUDA,WC032,Overstrand,Total By Income Source,76926022,Western Cape,18.9502232,18.9502232
2016,AUDA,WC032,Overstrand,Total By Customer Group,76926027,Western Cape,19.4735066,19.4735066
2016,AUDA,WC033,Cape Agulhas,Total By Income Source,32334724,Western Cape,19.4735066,19.4735066
2016,AUDA,WC033,Cape Agulhas,Total By Customer Group,32334724,Western Cape,27.812138,27.812138
2016,AUDA,WC034,Swellendam,Total By Income Source,33961343,Western Cape,27.812138,27.812138
2016,AUDA,WC034,Swellendam,Total By Customer Group,33961341,Western Cape,19.4252453,19.4252453
2016,AUDA,WC042,Hessequa,Total By Income Source,94046751,Western Cape,19.4252453,19.4252453
2016,AUDA,WC042,Hessequa,Total By Customer Group,94046751,Western Cape,19.4259114,19.4259114
2016,AUDA,WC043,Mossel Bay,Total By Income Source,42520432,Western Cape,19.4259114,19.4259114
2016,AUDA,WC043,Mossel Bay,Total By Customer Group,42520429,Western Cape,20.0449662,20.0449662
2016,AUDA,WC044,George,Total By Income Source,129225060,Western Cape,20.0449662,20.0449662
2016,AUDA,WC044,George,Total By Customer Group,129225059,Western Cape,20.7185132,20.7185132
2016,AUDA,WC045,Oudtshoorn,Total By Income Source,109131863,Western Cape,20.7185132,20.7185132
2016,AUDA,WC045,Oudtshoorn,Total By Customer Group,109131863,Western Cape,21.1891151,21.1891151
2016,AUDA,WC048,Knysna,Total By Income Source,270903522,Western Cape,21.1891151,21.1891151
2016,AUDA,WC048,Knysna,Total By Customer Group,270903518,Western Cape,21.9045541,21.9045541
2016,AUDA,WC051,Laingsburg,Total By Income Source,5544416,Western Cape,21.9045541,21.9045541
2016,AUDA,WC051,Laingsburg,Total By Customer Group,5544416,Western Cape,22.4768287,22.4768287
2016,AUDA,WC052,Prince Albert,Total By Income Source,1849170,Western Cape,22.4768287,22.4768287
2016,AUDA,WC052,Prince Albert,Total By Customer Group,1849170,Western Cape,22.1430215,22.1430215
