,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2014,187010172,AUDA,NW404,Maquassi Hills,Total Cash Receipts by Source,North West,26.5137964,26.5137964
2014,162356454,AUDA,NW404,Maquassi Hills,Total Cash Payments by Type,North West,26.5137964,26.5137964
2014,24691193002,AUDA,TSH,City of Tshwane,Total Cash Receipts by Source,North West,26.1359431,26.1359431
2014,25220348304,AUDA,TSH,City of Tshwane,Total Cash Payments by Type,North West,26.1359431,26.1359431
2014,223702020,AUDA,WC011,Matzikama,Total Cash Receipts by Source,Gauteng,28.3929417,28.3929417
2014,223321936,AUDA,WC011,Matzikama,Total Cash Payments by Type,Gauteng,28.3929417,28.3929417
2014,199108619,AUDA,WC012,Cederberg,Total Cash Receipts by Source,Western Cape,18.5225709,18.5225709
2014,202277052,AUDA,WC012,Cederberg,Total Cash Payments by Type,Western Cape,18.5225709,18.5225709
2014,235775335,AUDA,WC013,Bergrivier,Total Cash Receipts by Source,Western Cape,19.0118251,19.0118251
2014,213409455,AUDA,WC013,Bergrivier,Total Cash Payments by Type,Western Cape,19.0118251,19.0118251
2014,698849879,AUDA,WC014,Saldanha Bay,Total Cash Receipts by Source,Western Cape,18.7125791,18.7125791
2014,710674087,AUDA,WC014,Saldanha Bay,Total Cash Payments by Type,Western Cape,18.7125791,18.7125791
2014,498445290,AUDA,WC015,Swartland,Total Cash Receipts by Source,Western Cape,18.1903059,18.1903059
2014,485579514,AUDA,WC015,Swartland,Total Cash Payments by Type,Western Cape,18.1903059,18.1903059
2014,410510687,AUDA,WC022,Witzenberg,Total Cash Receipts by Source,Western Cape,18.6624903,18.6624903
2014,408301062,AUDA,WC022,Witzenberg,Total Cash Payments by Type,Western Cape,18.6624903,18.6624903
2014,1640458519,AUDA,WC023,Drakenstein,Total Cash Receipts by Source,Western Cape,19.2831531,19.2831531
2014,1593617918,AUDA,WC023,Drakenstein,Total Cash Payments by Type,Western Cape,19.2831531,19.2831531
2014,1024364584,AUDA,WC024,Stellenbosch,Total Cash Receipts by Source,Western Cape,19.04532,19.04532
2014,958328090,AUDA,WC024,Stellenbosch,Total Cash Payments by Type,Western Cape,19.04532,19.04532
2014,698545871,AUDA,WC025,Breede Valley,Total Cash Receipts by Source,Western Cape,18.9502232,18.9502232
2014,738360962,AUDA,WC025,Breede Valley,Total Cash Payments by Type,Western Cape,18.9502232,18.9502232
2014,440938361,AUDA,WC026,Langeberg,Total Cash Receipts by Source,Western Cape,19.4735066,19.4735066
2014,451023575,AUDA,WC026,Langeberg,Total Cash Payments by Type,Western Cape,19.4735066,19.4735066
2014,371403972,AUDA,WC031,Theewaterskloof,Total Cash Receipts by Source,Western Cape,27.812138,27.812138
2014,360920938,AUDA,WC031,Theewaterskloof,Total Cash Payments by Type,Western Cape,27.812138,27.812138
2014,847006893,AUDA,WC032,Overstrand,Total Cash Receipts by Source,Western Cape,19.4252453,19.4252453
2014,867995774,AUDA,WC032,Overstrand,Total Cash Payments by Type,Western Cape,19.4252453,19.4252453
2014,218356661,AUDA,WC033,Cape Agulhas,Total Cash Receipts by Source,Western Cape,19.4259114,19.4259114
2014,221511860,AUDA,WC033,Cape Agulhas,Total Cash Payments by Type,Western Cape,19.4259114,19.4259114
2014,197901173,AUDA,WC034,Swellendam,Total Cash Receipts by Source,Western Cape,20.0449662,20.0449662
2014,200994200,AUDA,WC034,Swellendam,Total Cash Payments by Type,Western Cape,20.0449662,20.0449662
2014,130827178,AUDA,WC041,Kannaland,Total Cash Receipts by Source,Western Cape,20.7185132,20.7185132
2014,138807307,AUDA,WC041,Kannaland,Total Cash Payments by Type,Western Cape,20.7185132,20.7185132
2014,281260968,AUDA,WC042,Hessequa,Total Cash Receipts by Source,Western Cape,21.3798928,21.3798928
2014,273733538,AUDA,WC042,Hessequa,Total Cash Payments by Type,Western Cape,21.3798928,21.3798928
2014,828039718,AUDA,WC043,Mossel Bay,Total Cash Receipts by Source,Western Cape,21.1891151,21.1891151
2014,792502736,AUDA,WC043,Mossel Bay,Total Cash Payments by Type,Western Cape,21.1891151,21.1891151
2014,1397924134,AUDA,WC044,George,Total Cash Receipts by Source,Western Cape,21.9045541,21.9045541
2014,1277606333,AUDA,WC044,George,Total Cash Payments by Type,Western Cape,21.9045541,21.9045541
2014,446738811,AUDA,WC045,Oudtshoorn,Total Cash Receipts by Source,Western Cape,22.4768287,22.4768287
2014,477049911,AUDA,WC045,Oudtshoorn,Total Cash Payments by Type,Western Cape,22.4768287,22.4768287
2014,427186813,AUDA,WC047,Bitou,Total Cash Receipts by Source,Western Cape,22.1430215,22.1430215
2014,420218260,AUDA,WC047,Bitou,Total Cash Payments by Type,Western Cape,22.1430215,22.1430215
2014,560151890,AUDA,WC048,Knysna,Total Cash Receipts by Source,Western Cape,23.429984,23.429984
2014,589009488,AUDA,WC048,Knysna,Total Cash Payments by Type,Western Cape,23.429984,23.429984
2014,46487468,AUDA,WC051,Laingsburg,Total Cash Receipts by Source,Western Cape,23.049842,23.049842
2014,46129855,AUDA,WC051,Laingsburg,Total Cash Payments by Type,Western Cape,23.049842,23.049842
2014,79728174,AUDA,WC052,Prince Albert,Total Cash Receipts by Source,Western Cape,20.902977,20.902977
2014,72466670,AUDA,WC052,Prince Albert,Total Cash Payments by Type,Western Cape,20.902977,20.902977
2014,227620279,AUDA,WC053,Beaufort West,Total Cash Receipts by Source,Western Cape,22.047637,22.047637
2014,233780822,AUDA,WC053,Beaufort West,Total Cash Payments by Type,Western Cape,22.047637,22.047637
2015,5049518402,AUDA,BUF,Buffalo City,Total Cash Receipts by Source,Western Cape,22.8105512,22.8105512
2015,5013410103,AUDA,BUF,Buffalo City,Total Cash Payments by Type,Western Cape,22.8105512,22.8105512
2015,30341570000,AUDA,CPT,City of Cape Town,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2015,29201609000,AUDA,CPT,City of Cape Town,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2015,334556691,AUDA,DC1,West Coast,Total Cash Receipts by Source,Western Cape,18.4680927,18.4680927
2015,304628000,AUDA,DC1,West Coast,Total Cash Payments by Type,Western Cape,18.4680927,18.4680927
2015,104360466,AUDA,DC10,Cacadu,Total Cash Receipts by Source,Western Cape,18.6175626,18.6175626
2015,148852611,AUDA,DC10,Cacadu,Total Cash Payments by Type,Western Cape,18.6175626,18.6175626
2015,2128481575,AUDA,DC12,Amathole,Total Cash Receipts by Source,Eastern Cape,25.6223644,25.6223644
2015,2039585872,AUDA,DC12,Amathole,Total Cash Payments by Type,Eastern Cape,25.6223644,25.6223644
2015,1202000792,AUDA,DC13,Chris Hani,Total Cash Receipts by Source,Eastern Cape,27.3616476,27.3616476
2015,1211307909,AUDA,DC13,Chris Hani,Total Cash Payments by Type,Eastern Cape,27.3616476,27.3616476
2015,445904432,AUDA,DC14,Joe Gqabi,Total Cash Receipts by Source,Eastern Cape,26.7967849,26.7967849
2015,450335376,AUDA,DC14,Joe Gqabi,Total Cash Payments by Type,Eastern Cape,26.7967849,26.7967849
2015,52049534,AUDA,DC16,Xhariep,Total Cash Receipts by Source,Eastern Cape,26.9852422,26.9852422
2015,51085928,AUDA,DC16,Xhariep,Total Cash Payments by Type,Eastern Cape,26.9852422,26.9852422
2015,104329944,AUDA,DC18,Lejweleputswa,Total Cash Receipts by Source,Free State,25.2837585,25.2837585
2015,102850300,AUDA,DC18,Lejweleputswa,Total Cash Payments by Type,Free State,25.2837585,25.2837585
2015,110628155,AUDA,DC19,Thabo Mofutsanyane,Total Cash Receipts by Source,Free State,26.2304616,26.2304616
2015,131311267,AUDA,DC19,Thabo Mofutsanyane,Total Cash Payments by Type,Free State,26.2304616,26.2304616
2015,346747608,AUDA,DC2,Cape Winelands,Total Cash Receipts by Source,Free State,28.299435,28.299435
2015,299753185,AUDA,DC2,Cape Winelands,Total Cash Payments by Type,Free State,28.299435,28.299435
2015,154538745,AUDA,DC20,Fezile Dabi,Total Cash Receipts by Source,Western Cape,19.7591675,19.7591675
2015,183257305,AUDA,DC20,Fezile Dabi,Total Cash Payments by Type,Western Cape,19.7591675,19.7591675
2015,1058569679,AUDA,DC21,Ugu,Total Cash Receipts by Source,Free State,27.7373373,27.7373373
2015,980644946,AUDA,DC21,Ugu,Total Cash Payments by Type,Free State,27.7373373,27.7373373
2015,814246757,AUDA,DC22,Umgungundlovu,Total Cash Receipts by Source,KwaZulu-Natal,30.2512728,30.2512728
2015,857035762,AUDA,DC22,Umgungundlovu,Total Cash Payments by Type,KwaZulu-Natal,30.2512728,30.2512728
2015,749915868,AUDA,DC23,Uthukela,Total Cash Receipts by Source,KwaZulu-Natal,30.3435506,30.3435506
2015,731382619,AUDA,DC23,Uthukela,Total Cash Payments by Type,KwaZulu-Natal,30.3435506,30.3435506
2015,544711398,AUDA,DC24,Umzinyathi,Total Cash Receipts by Source,KwaZulu-Natal,29.6035495,29.6035495
2015,588292517,AUDA,DC24,Umzinyathi,Total Cash Payments by Type,KwaZulu-Natal,29.6035495,29.6035495
2015,209469742,AUDA,DC25,Amajuba,Total Cash Receipts by Source,KwaZulu-Natal,30.6199895,30.6199895
2015,209654182,AUDA,DC25,Amajuba,Total Cash Payments by Type,KwaZulu-Natal,30.6199895,30.6199895
2015,704729270,AUDA,DC26,Zululand,Total Cash Receipts by Source,KwaZulu-Natal,30.0665236,30.0665236
2015,744710776,AUDA,DC26,Zululand,Total Cash Payments by Type,KwaZulu-Natal,30.0665236,30.0665236
2015,430219209,AUDA,DC27,Umkhanyakude,Total Cash Receipts by Source,KwaZulu-Natal,31.4456179,31.4456179
2015,431509142,AUDA,DC27,Umkhanyakude,Total Cash Payments by Type,KwaZulu-Natal,31.4456179,31.4456179
2015,736602199,AUDA,DC28,Uthungulu,Total Cash Receipts by Source,KwaZulu-Natal,32.5372741,32.5372741
2015,827049149,AUDA,DC28,Uthungulu,Total Cash Payments by Type,KwaZulu-Natal,32.5372741,32.5372741
2015,739423960,AUDA,DC29,iLembe,Total Cash Receipts by Source,KwaZulu-Natal,31.5370003,31.5370003
2015,749762765,AUDA,DC29,iLembe,Total Cash Payments by Type,KwaZulu-Natal,31.5370003,31.5370003
2015,123868098,AUDA,DC3,Overberg,Total Cash Receipts by Source,KwaZulu-Natal,31.1710389,31.1710389
2015,124218398,AUDA,DC3,Overberg,Total Cash Payments by Type,KwaZulu-Natal,31.1710389,31.1710389
2015,327283169,AUDA,DC30,Gert Sibande,Total Cash Receipts by Source,Western Cape,19.7591675,19.7591675
2015,310170981,AUDA,DC30,Gert Sibande,Total Cash Payments by Type,Western Cape,19.7591675,19.7591675
2015,430908217,AUDA,DC31,Nkangala,Total Cash Receipts by Source,Mpumalanga,29.9740534,29.9740534
2015,400311546,AUDA,DC31,Nkangala,Total Cash Payments by Type,Mpumalanga,29.9740534,29.9740534
2015,287449272,AUDA,DC32,Ehlanzeni,Total Cash Receipts by Source,Mpumalanga,29.6035495,29.6035495
2015,260784553,AUDA,DC32,Ehlanzeni,Total Cash Payments by Type,Mpumalanga,29.6035495,29.6035495
2015,672294127,AUDA,DC33,Mopani,Total Cash Receipts by Source,Mpumalanga,31.2626366,31.2626366
2015,641093615,AUDA,DC33,Mopani,Total Cash Payments by Type,Mpumalanga,31.2626366,31.2626366
2015,1178597147,AUDA,DC34,Vhembe,Total Cash Receipts by Source,Limpopo,30.7160431,30.7160431
2015,1164403187,AUDA,DC34,Vhembe,Total Cash Payments by Type,Limpopo,30.7160431,30.7160431
2015,805605195,AUDA,DC35,Capricorn,Total Cash Receipts by Source,Limpopo,29.9740534,29.9740534
2015,859863722,AUDA,DC35,Capricorn,Total Cash Payments by Type,Limpopo,29.9740534,29.9740534
2015,127759035,AUDA,DC36,Waterberg,Total Cash Receipts by Source,Limpopo,29.2320784,29.2320784
2015,107136045,AUDA,DC36,Waterberg,Total Cash Payments by Type,Limpopo,29.2320784,29.2320784
2015,274761362,AUDA,DC37,Bojanala,Total Cash Receipts by Source,Limpopo,28.299435,28.299435
2015,283781437,AUDA,DC37,Bojanala,Total Cash Payments by Type,Limpopo,28.299435,28.299435
2015,769268319,AUDA,DC38,Ngaka Modiri Molema,Total Cash Receipts by Source,North West,27.3616476,27.3616476
2015,820008386,AUDA,DC38,Ngaka Modiri Molema,Total Cash Payments by Type,North West,27.3616476,27.3616476
2015,555779478,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Cash Receipts by Source,North West,25.8521764,25.8521764
2015,560053697,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Cash Payments by Type,North West,25.8521764,25.8521764
2015,324757499,AUDA,DC4,Eden,Total Cash Receipts by Source,North West,24.3341432,24.3341432
2015,293418946,AUDA,DC4,Eden,Total Cash Payments by Type,North West,24.3341432,24.3341432
2015,179985617,AUDA,DC40,Dr Kenneth Kaunda,Total Cash Receipts by Source,Western Cape,22.047637,22.047637
2015,245681998,AUDA,DC40,Dr Kenneth Kaunda,Total Cash Payments by Type,Western Cape,22.047637,22.047637
2015,573009441,AUDA,DC42,Sedibeng,Total Cash Receipts by Source,North West,26.5137964,26.5137964
2015,577570686,AUDA,DC42,Sedibeng,Total Cash Payments by Type,North West,26.5137964,26.5137964
2015,564838056,AUDA,DC43,Harry Gwala,Total Cash Receipts by Source,Gauteng,28.2058768,28.2058768
2015,562732913,AUDA,DC43,Harry Gwala,Total Cash Payments by Type,Gauteng,28.2058768,28.2058768
2015,887081365,AUDA,DC44,Alfred Nzo,Total Cash Receipts by Source,KwaZulu-Natal,29.6035495,29.6035495
2015,-996208386,AUDA,DC44,Alfred Nzo,Total Cash Payments by Type,KwaZulu-Natal,29.6035495,29.6035495
2015,75763153,AUDA,DC45,John Taolo Gaetsewe,Total Cash Receipts by Source,Eastern Cape,28.8596804,28.8596804
2015,92493720,AUDA,DC45,John Taolo Gaetsewe,Total Cash Payments by Type,Eastern Cape,28.8596804,28.8596804
2015,1081291154,AUDA,DC47,Sekhukhune,Total Cash Receipts by Source,Northern Cape,23.1918021,23.1918021
2015,963336454,AUDA,DC47,Sekhukhune,Total Cash Payments by Type,Northern Cape,23.1918021,23.1918021
2015,249190792,AUDA,DC48,West Rand,Total Cash Receipts by Source,Limpopo,29.9740534,29.9740534
2015,255574022,AUDA,DC48,West Rand,Total Cash Payments by Type,Limpopo,29.9740534,29.9740534
2015,67181493,AUDA,DC5,Central Karoo,Total Cash Receipts by Source,Gauteng,27.4556388,27.4556388
2015,64679583,AUDA,DC5,Central Karoo,Total Cash Payments by Type,Gauteng,27.4556388,27.4556388
2015,41704864,AUDA,DC6,Namakwa,Total Cash Receipts by Source,Western Cape,22.2384017,22.2384017
2015,63373546,AUDA,DC6,Namakwa,Total Cash Payments by Type,Western Cape,22.2384017,22.2384017
2015,36909821,AUDA,DC7,Pixley ka Seme,Total Cash Receipts by Source,Northern Cape,19.949686,19.949686
2015,46099116,AUDA,DC7,Pixley ka Seme,Total Cash Payments by Type,Northern Cape,19.949686,19.949686
2015,55301663,AUDA,DC8,Z F Mgcawu,Total Cash Receipts by Source,Northern Cape,23.3823545,23.3823545
2015,58504020,AUDA,DC8,Z F Mgcawu,Total Cash Payments by Type,Northern Cape,23.3823545,23.3823545
2015,109524087,AUDA,DC9,Frances Baard,Total Cash Receipts by Source,Northern Cape,21.246215,21.246215
2015,109975853,AUDA,DC9,Frances Baard,Total Cash Payments by Type,Northern Cape,21.246215,21.246215
2015,209948999,AUDA,EC101,Dr Beyers Naude,Total Cash Receipts by Source,Northern Cape,24.3341432,24.3341432
2015,216387513,AUDA,EC101,Dr Beyers Naude,Total Cash Payments by Type,Northern Cape,24.3341432,24.3341432
2015,183226575,AUDA,EC102,Blue Crane Route,Total Cash Receipts by Source,Eastern Cape,24.371068,24.371068
2015,190613623,AUDA,EC102,Blue Crane Route,Total Cash Payments by Type,Eastern Cape,24.3341432,24.3341432
2015,44902773,AUDA,EC103,Ikwezi,Total Cash Receipts by Source,Eastern Cape,24.371068,24.371068
2015,44572088,AUDA,EC103,Ikwezi,Total Cash Payments by Type,Eastern Cape,24.3341432,24.3341432
2015,382516129,AUDA,EC104,Makana,Total Cash Receipts by Source,Eastern Cape,25.4733554,25.4733554
2015,293268216,AUDA,EC104,Makana,Total Cash Payments by Type,Eastern Cape,25.4733554,25.4733554
2015,257863948,AUDA,EC105,Ndlambe,Total Cash Receipts by Source,Eastern Cape,24.6192899,24.6192899
2015,250414265,AUDA,EC105,Ndlambe,Total Cash Payments by Type,Eastern Cape,24.6192899,24.6192899
2015,153094183,AUDA,EC106,Sundays River Valley,Total Cash Receipts by Source,Eastern Cape,26.3249438,26.3249438
2015,133144123,AUDA,EC106,Sundays River Valley,Total Cash Payments by Type,Eastern Cape,26.3249438,26.3249438
2015,90803673,AUDA,EC107,Baviaans,Total Cash Receipts by Source,Eastern Cape,26.749645,26.749645
2015,90051405,AUDA,EC107,Baviaans,Total Cash Payments by Type,Eastern Cape,26.749645,26.749645
2015,627802003,AUDA,EC108,Kouga,Total Cash Receipts by Source,Eastern Cape,25.5681084,25.5681084
2015,616870581,AUDA,EC108,Kouga,Total Cash Payments by Type,Eastern Cape,25.5681084,25.5681084
2015,131411046,AUDA,EC109,Kou-Kamma,Total Cash Receipts by Source,Eastern Cape,24.0488007,24.0488007
2015,139533462,AUDA,EC109,Kou-Kamma,Total Cash Payments by Type,Eastern Cape,24.0488007,24.0488007
2015,226374769,AUDA,EC121,Mbhashe,Total Cash Receipts by Source,Eastern Cape,24.8092691,24.8092691
2015,192712960,AUDA,EC121,Mbhashe,Total Cash Payments by Type,Eastern Cape,24.8092691,24.8092691
2015,341962462,AUDA,EC122,Mnquma,Total Cash Receipts by Source,Eastern Cape,24.0488007,24.0488007
2015,371706891,AUDA,EC122,Mnquma,Total Cash Payments by Type,Eastern Cape,24.0488007,24.0488007
2015,82789527,AUDA,EC123,Great Kei,Total Cash Receipts by Source,Eastern Cape,28.7664408,28.7664408
2015,62393625,AUDA,EC123,Great Kei,Total Cash Payments by Type,Eastern Cape,28.7664408,28.7664408
2015,191143932,AUDA,EC124,Amahlathi,Total Cash Receipts by Source,Eastern Cape,28.0186087,28.0186087
2015,213710168,AUDA,EC124,Amahlathi,Total Cash Payments by Type,Eastern Cape,28.0186087,28.0186087
2015,112678366,AUDA,EC126,Ngqushwa,Total Cash Receipts by Source,Eastern Cape,27.9717606,27.9717606
2015,121133083,AUDA,EC126,Ngqushwa,Total Cash Payments by Type,Eastern Cape,27.9717606,27.9717606
2015,200682600,AUDA,EC127,Nkonkobe,Total Cash Receipts by Source,Eastern Cape,27.2676116,27.2676116
2015,200095083,AUDA,EC127,Nkonkobe,Total Cash Payments by Type,Eastern Cape,27.2676116,27.2676116
2015,71298848,AUDA,EC128,Nxuba,Total Cash Receipts by Source,Eastern Cape,27.2676116,27.2676116
2015,68170923,AUDA,EC128,Nxuba,Total Cash Payments by Type,Eastern Cape,27.2676116,27.2676116
2015,174433901,AUDA,EC131,Inxuba Yethemba,Total Cash Receipts by Source,Eastern Cape,26.8329144,26.8329144
2015,172856055,AUDA,EC131,Inxuba Yethemba,Total Cash Payments by Type,Eastern Cape,26.8329144,26.8329144
2015,63438254,AUDA,EC132,Tsolwana,Total Cash Receipts by Source,Eastern Cape,26.3249438,26.3249438
2015,62298203,AUDA,EC132,Tsolwana,Total Cash Payments by Type,Eastern Cape,26.3249438,26.3249438
2015,32382012,AUDA,EC133,Inkwanca,Total Cash Receipts by Source,Eastern Cape,25.3785719,25.3785719
2015,32452943,AUDA,EC133,Inkwanca,Total Cash Payments by Type,Eastern Cape,25.3785719,25.3785719
2015,490230691,AUDA,EC134,Lukanji,Total Cash Receipts by Source,Eastern Cape,26.1359431,26.1359431
2015,435344002,AUDA,EC134,Lukanji,Total Cash Payments by Type,Eastern Cape,26.1359431,26.1359431
2015,176301937,AUDA,EC135,Intsika Yethu,Total Cash Receipts by Source,Eastern Cape,26.5137964,26.5137964
2015,190119342,AUDA,EC135,Intsika Yethu,Total Cash Payments by Type,Eastern Cape,26.5137964,26.5137964
2015,148033930,AUDA,EC136,Emalahleni,Total Cash Receipts by Source,Eastern Cape,26.8910342,26.8910342
2015,167250782,AUDA,EC136,Emalahleni,Total Cash Payments by Type,Eastern Cape,26.8910342,26.8910342
2015,169926036,AUDA,EC137,Engcobo,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2015,168096861,AUDA,EC137,Engcobo,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2015,90439785,AUDA,EC138,Sakhisizwe,Total Cash Receipts by Source,Eastern Cape,29.2553229,29.2553229
2015,86095649,AUDA,EC138,Sakhisizwe,Total Cash Payments by Type,Eastern Cape,29.2553229,29.2553229
2015,191288202,AUDA,EC141,Elundini,Total Cash Receipts by Source,Eastern Cape,27.9834738,27.9834738
2015,181715304,AUDA,EC141,Elundini,Total Cash Payments by Type,Eastern Cape,27.9834738,27.9834738
2015,203195438,AUDA,EC142,Senqu,Total Cash Receipts by Source,Eastern Cape,27.8311428,27.8311428
2015,182725551,AUDA,EC142,Senqu,Total Cash Payments by Type,Eastern Cape,27.8311428,27.8311428
2015,112684221,AUDA,EC143,Maletswai,Total Cash Receipts by Source,Eastern Cape,28.3929417,28.3929417
2015,104887484,AUDA,EC143,Maletswai,Total Cash Payments by Type,Eastern Cape,28.3929417,28.3929417
2015,63518876,AUDA,EC144,Gariep,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2015,64103793,AUDA,EC144,Gariep,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2015,279638442,AUDA,EC153,Ngquza Hill,Total Cash Receipts by Source,Eastern Cape,26.8910342,26.8910342
2015,153043786,AUDA,EC153,Ngquza Hill,Total Cash Payments by Type,Eastern Cape,26.8910342,26.8910342
2015,134913520,AUDA,EC154,Port St Johns,Total Cash Receipts by Source,Eastern Cape,25.8521764,25.8521764
2015,139977350,AUDA,EC154,Port St Johns,Total Cash Payments by Type,Eastern Cape,25.8521764,25.8521764
2015,264497952,AUDA,EC155,Nyandeni,Total Cash Receipts by Source,Eastern Cape,29.6962677,29.6962677
2015,274243568,AUDA,EC155,Nyandeni,Total Cash Payments by Type,Eastern Cape,29.6962677,29.6962677
2015,201686532,AUDA,EC156,Mhlontlo,Total Cash Receipts by Source,Eastern Cape,29.5457058,29.5457058
2015,188684862,AUDA,EC156,Mhlontlo,Total Cash Payments by Type,Eastern Cape,29.5457058,29.5457058
2015,845191179,AUDA,EC157,King Sabata Dalindyebo,Total Cash Receipts by Source,Eastern Cape,29.1390642,29.1390642
2015,1013857397,AUDA,EC157,King Sabata Dalindyebo,Total Cash Payments by Type,Eastern Cape,29.1390642,29.1390642
2015,285312986,AUDA,EC441,Matatiele,Total Cash Receipts by Source,Eastern Cape,28.8130675,28.8130675
2015,312392725,AUDA,EC441,Matatiele,Total Cash Payments by Type,Eastern Cape,28.8130675,28.8130675
2015,238166278,AUDA,EC442,Umzimvubu,Total Cash Receipts by Source,Eastern Cape,28.5797981,28.5797981
2015,255391425,AUDA,EC442,Umzimvubu,Total Cash Payments by Type,Eastern Cape,28.5797981,28.5797981
2015,266855594,AUDA,EC443,Mbizana,Total Cash Receipts by Source,Eastern Cape,28.7664408,28.7664408
2015,307172907,AUDA,EC443,Mbizana,Total Cash Payments by Type,Eastern Cape,28.7664408,28.7664408
2015,149513022,AUDA,EC444,Ntabankulu,Total Cash Receipts by Source,Eastern Cape,28.9528645,28.9528645
2015,156206141,AUDA,EC444,Ntabankulu,Total Cash Payments by Type,Eastern Cape,28.9528645,28.9528645
2015,25704598790,AUDA,EKU,Ekurhuleni,Total Cash Receipts by Source,Eastern Cape,29.8566142,29.8566142
2015,23897763176,AUDA,EKU,Ekurhuleni,Total Cash Payments by Type,Eastern Cape,29.8566142,29.8566142
2015,28059499000,AUDA,ETH,eThekwini,Total Cash Receipts by Source,Eastern Cape,29.2785638,29.2785638
2015,28752347000,AUDA,ETH,eThekwini,Total Cash Payments by Type,Eastern Cape,29.2785638,29.2785638
2015,99178853,AUDA,FS161,Letsemeng,Total Cash Receipts by Source,Gauteng,28.3461948,28.3461948
2015,111017124,AUDA,FS161,Letsemeng,Total Cash Payments by Type,Gauteng,28.3461948,28.3461948
2015,137780931,AUDA,FS162,Kopanong,Total Cash Receipts by Source,KwaZulu-Natal,30.8039474,30.8039474
2015,138388795,AUDA,FS162,Kopanong,Total Cash Payments by Type,KwaZulu-Natal,30.8039474,30.8039474
2015,70645652,AUDA,FS163,Mohokare,Total Cash Receipts by Source,Free State,25.094045,25.094045
2015,67952511,AUDA,FS163,Mohokare,Total Cash Payments by Type,Free State,25.094045,25.094045
2015,77337714,AUDA,FS164,Naledi,Total Cash Receipts by Source,Free State,25.4733554,25.4733554
2015,81119162,AUDA,FS164,Naledi,Total Cash Payments by Type,Free State,25.4733554,25.4733554
2015,189670262,AUDA,FS181,Masilonyana,Total Cash Receipts by Source,Free State,26.9852422,26.9852422
2015,175549506,AUDA,FS181,Masilonyana,Total Cash Payments by Type,Free State,26.9852422,26.9852422
2015,94816755,AUDA,FS182,Tokologo,Total Cash Receipts by Source,Free State,24.7142918,24.7142918
2015,96468937,AUDA,FS182,Tokologo,Total Cash Payments by Type,Free State,24.7142918,24.7142918
2015,142195560,AUDA,FS183,Tswelopele,Total Cash Receipts by Source,Free State,26.6081653,26.6081653
2015,148688151,AUDA,FS183,Tswelopele,Total Cash Payments by Type,Free State,26.6081653,26.6081653
2015,1427817644,AUDA,FS184,Matjhabeng,Total Cash Receipts by Source,Free State,25.4733554,25.4733554
2015,1430242651,AUDA,FS184,Matjhabeng,Total Cash Payments by Type,Free State,25.4733554,25.4733554
2015,268480554,AUDA,FS185,Nala,Total Cash Receipts by Source,Free State,25.9467997,25.9467997
2015,285558106,AUDA,FS185,Nala,Total Cash Payments by Type,Free State,25.9467997,25.9467997
2015,453250370,AUDA,FS191,Setsoto,Total Cash Receipts by Source,Free State,26.8910342,26.8910342
2015,462145897,AUDA,FS191,Setsoto,Total Cash Payments by Type,Free State,26.8910342,26.8910342
2015,504309167,AUDA,FS192,Dihlabeng,Total Cash Receipts by Source,Free State,26.5137964,26.5137964
2015,492054195,AUDA,FS192,Dihlabeng,Total Cash Payments by Type,Free State,26.5137964,26.5137964
2015,211219109,AUDA,FS193,Nketoana,Total Cash Receipts by Source,Free State,27.6434844,27.6434844
2015,208627374,AUDA,FS193,Nketoana,Total Cash Payments by Type,Free State,27.6434844,27.6434844
2015,1232014406,AUDA,FS194,Maluti a Phofung,Total Cash Receipts by Source,Free State,28.2058768,28.2058768
2015,1322386725,AUDA,FS194,Maluti a Phofung,Total Cash Payments by Type,Free State,28.2058768,28.2058768
2015,166352820,AUDA,FS195,Phumelela,Total Cash Receipts by Source,Free State,28.4318311,28.4318311
2015,170372671,AUDA,FS195,Phumelela,Total Cash Payments by Type,Free State,28.4318311,28.4318311
2015,226719721,AUDA,FS196,Mantsopa,Total Cash Receipts by Source,Free State,28.9528645,28.9528645
2015,226861475,AUDA,FS196,Mantsopa,Total Cash Payments by Type,Free State,28.9528645,28.9528645
2015,593847095,AUDA,FS201,Moqhaka,Total Cash Receipts by Source,Free State,29.2320784,29.2320784
2015,585539074,AUDA,FS201,Moqhaka,Total Cash Payments by Type,Free State,29.2320784,29.2320784
2015,404221607,AUDA,FS203,Ngwathe,Total Cash Receipts by Source,Free State,27.2676116,27.2676116
2015,407975437,AUDA,FS203,Ngwathe,Total Cash Payments by Type,Free State,27.2676116,27.2676116
2015,686060677,AUDA,FS204,Metsimaholo,Total Cash Receipts by Source,Free State,27.2676116,27.2676116
2015,685994863,AUDA,FS204,Metsimaholo,Total Cash Payments by Type,Free State,27.2676116,27.2676116
