,Unnamed: 0,mun_name,mun_code,currRatio,cash_bal,cash_costCov,waste_prop,repairs_PPE,Province,Latitude,Longitude
57,2013,Great Kei,EC123,6.1319195011242735,-11012564,0.0391177604807255,1.5072616544268245,0.0,Eastern Cape,28.0186087,28.0186087
58,2013,Amahlathi,EC124,8.529743361612537,10075673,0.07516674974617717,0.03888267311544106,0.0016437828131525497,Eastern Cape,27.971760600000003,27.971760600000003
59,2013,Ngqushwa,EC126,1.9732608441638355,21984585,0.22588687831901233,0.16507469152013796,0.02302465964992452,Eastern Cape,27.267611600000002,27.267611600000002
60,2013,Nkonkobe,EC127,0.906991057889178,1426430,0.007577754109186351,0.026832887702516253,0.029846960537521013,Eastern Cape,27.267611600000002,27.267611600000002
61,2013,Nxuba,EC128,0.27494629858234665,-4389957,-0.06590760776866438,0.011830456408048536,0.001395815630352642,Eastern Cape,26.832914399999996,26.832914399999996
62,2013,Inxuba Yethemba,EC131,0.5498372967965222,18947602,0.1379964649643701,0.17893742689495,,Eastern Cape,26.892719800000002,26.892719800000002
63,2013,Tsolwana,EC132,1.2372736687105879,1654437,0.02788379378710249,0.2953822780273641,,Eastern Cape,25.378571899999997,25.378571899999997
64,2013,Inkwanca,EC133,0.21509499601438553,163448,0.0028547783137522023,1.0134456027431218,0.0,Eastern Cape,26.135943100000002,26.135943100000002
65,2013,Lukanji,EC134,4.745167665971073,160089553,0.5436898709536376,0.23807561744373776,0.02268941348661184,Eastern Cape,26.513796399999997,26.513796399999997
66,2013,Intsika Yethu,EC135,0.7283222838117461,561057,0.0019347701444672998,0.0002551843942604409,0.016815125658713237,Eastern Cape,26.8910342,26.8910342
67,2013,Emalahleni,EC136,3.7827996554618952,7050553,0.04582863851609761,0.7026354583021914,0.0,Eastern Cape,27.6434844,27.6434844
68,2013,Engcobo,EC137,1.4622059811027563,13088397,0.4574219648416268,0.6659487342041914,0.0,Eastern Cape,29.2553229,29.2553229
69,2013,Sakhisizwe,EC138,1.4437189830529644,13669000,0.16436280769672948,0.5576840045480003,0.01834612018889713,Eastern Cape,27.983473800000002,27.983473800000002
70,2013,Elundini,EC141,1.2803633287527887,-19059479,0.015417404071017174,0.19178611452111127,0.0,Eastern Cape,,
71,2013,Senqu,EC142,4.716551135342915,28355635,0.22017766693554322,0.021687266878381396,,Eastern Cape,28.3929417,28.3929417
72,2013,Maletswai,EC143,0.26856642660624663,-42039,-0.0003140840717417061,0.07761886394359012,,Eastern Cape,27.6434844,27.6434844
73,2013,Gariep,EC144,2.348952482149958,-2228416,-0.022625158699362838,0.4061310693933327,0.0,Eastern Cape,26.8910342,26.8910342
74,2013,Ngquza Hill,EC153,2.815424288216879,88677185,0.6673921738889665,0.0,0.026269214835364974,Eastern Cape,26.329159999999998,26.329159999999998
75,2013,Port St Johns,EC154,1.1490122031532206,11451624,0.11678633511774544,0.0,0.0,Eastern Cape,29.696267699999996,29.696267699999996
76,2013,Nyandeni,EC155,4.433799624454901,50553718,0.6992347770149409,0.22750438405041976,,Eastern Cape,29.5457058,29.5457058
77,2013,Mhlontlo,EC156,1.8850115371068923,21070348,0.15384244362601746,1.8303516782367246,,Eastern Cape,29.1390642,29.1390642
78,2013,King Sabata Dalindyebo,EC157,0.6585591746683037,224463178,0.5906265820260437,0.2135113940735296,0.0,Eastern Cape,28.8130675,28.8130675
79,2013,Matatiele,EC441,3.723632456585565,-25264819,-0.07200970302391017,0.06387653600177234,0.0,Eastern Cape,28.5797981,28.5797981
80,2013,Umzimvubu,EC442,1.444529755163723,14888592,0.37238881379163424,3.8674082252242323,0.0,Eastern Cape,28.766440799999998,28.766440799999998
81,2013,Mbizana,EC443,3.4687763033694092,40486299,0.9072198785411886,0.06935113060191259,0.0,Eastern Cape,28.9528645,28.9528645
82,2013,Ntabankulu,EC444,3.011811729904888,-1831338,-0.023009653789983753,0.0021233827346493405,0.0,Eastern Cape,29.8566142,29.8566142
83,2013,Ekurhuleni,EKU,1.408098795596629,1535952935,0.07331519379102018,0.007660559442373145,0.00974319379026315,Eastern Cape,29.278563800000004,29.278563800000004
84,2013,eThekwini,ETH,1.2408994447992798,534226001,0.20468919873231411,0.014705841112491696,0.020649829494133895,Gauteng,28.346194800000003,28.346194800000003
85,2013,Letsemeng,FS161,3.022791907044771,65626882,0.5586194844114774,0.9650230971737007,0.0,KwaZulu-Natal,30.8039474,30.8039474
86,2013,Kopanong,FS162,0.08390389230192617,42774000,0.21395070862581492,1.6796436119597395,0.027042794569975593,Free State,25.094045,25.094045
87,2013,Mohokare,FS163,0.8709591128366292,2996807,0.020308016631863213,1.3237350806109827,0.06407322694566141,Free State,25.4733554,25.4733554
88,2013,Naledi,FS164,0.4281729349464904,-5204403,-0.059654787831549025,0.27004195227069533,0.0,Free State,26.985242200000002,26.985242200000002
89,2013,Masilonyana,FS181,0.9903802043411012,5010483,0.025389621931867494,3.8420777487841495,0.016403705611022577,Free State,24.7142918,24.7142918
90,2013,Tokologo,FS182,1.2895898927916616,-147591,-0.001787441476947835,4.292930837359005,0.006563653198935254,Free State,26.6081653,26.6081653
