,mun_name,mun_code,label,total_amount,Province,Latitude,Longitude
2014,Dannhauser,KZN254,irregular,894078.0,KwaZulu-Natal,30.6199895,30.6199895
2014,Dannhauser,KZN254,unauthorised,0.0,KwaZulu-Natal,30.6199895,30.6199895
2014,eDumbe,KZN261,fruitless,385106.0,KwaZulu-Natal,29.9971769,29.9971769
2014,eDumbe,KZN261,irregular,18013633.0,KwaZulu-Natal,29.9971769,29.9971769
2014,eDumbe,KZN261,unauthorised,6183353.0,KwaZulu-Natal,29.9971769,29.9971769
2014,uPhongolo,KZN262,fruitless,284475.0,KwaZulu-Natal,30.315775,30.315775
2014,uPhongolo,KZN262,irregular,15048772.0,KwaZulu-Natal,30.315775,30.315775
2014,uPhongolo,KZN262,unauthorised,13455171.0,KwaZulu-Natal,30.315775,30.315775
2014,Abaqulusi,KZN263,fruitless,220954.0,KwaZulu-Natal,30.0202964,30.0202964
2014,Abaqulusi,KZN263,irregular,11602373.0,KwaZulu-Natal,30.0202964,30.0202964
2014,Abaqulusi,KZN263,unauthorised,23921954.0,KwaZulu-Natal,30.0202964,30.0202964
2014,Nongoma,KZN265,fruitless,2466.0,KwaZulu-Natal,30.8039474,30.8039474
2014,Nongoma,KZN265,irregular,1839293.0,KwaZulu-Natal,30.8039474,30.8039474
2014,Nongoma,KZN265,unauthorised,13189814.0,KwaZulu-Natal,30.8039474,30.8039474
2014,Ulundi,KZN266,fruitless,9115446.0,KwaZulu-Natal,31.5370003,31.5370003
2014,Ulundi,KZN266,irregular,22903566.0,KwaZulu-Natal,31.5370003,31.5370003
2014,Ulundi,KZN266,unauthorised,20489047.0,KwaZulu-Natal,31.5370003,31.5370003
2014,Umhlabuyalingana,KZN271,fruitless,44598.0,KwaZulu-Natal,30.9876321,30.9876321
2014,Umhlabuyalingana,KZN271,irregular,30139579.0,KwaZulu-Natal,30.9876321,30.9876321
2014,Umhlabuyalingana,KZN271,unauthorised,0.0,KwaZulu-Natal,30.9876321,30.9876321
2014,Jozini,KZN272,fruitless,125000.0,KwaZulu-Natal,31.7195459,31.7195459
2014,Jozini,KZN272,irregular,93043701.0,KwaZulu-Natal,31.7195459,31.7195459
2014,Jozini,KZN272,unauthorised,25851425.0,KwaZulu-Natal,31.7195459,31.7195459
2014,The Big 5 False Bay,KZN273,fruitless,470299.0,KwaZulu-Natal,31.442761,31.442761
2014,The Big 5 False Bay,KZN273,irregular,362093.0,KwaZulu-Natal,31.442761,31.442761
2014,The Big 5 False Bay,KZN273,unauthorised,5567606.0,KwaZulu-Natal,31.442761,31.442761
2014,Hlabisa,KZN274,fruitless,91360.0,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,irregular,971280.0,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,unauthorised,2565255.0,KwaZulu-Natal,32.4467238,32.4467238
2014,Mtubatuba,KZN275,fruitless,315518.0,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,irregular,8263658.0,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,unauthorised,18321426.0,KwaZulu-Natal,32.0650697,32.0650697
2014,Mfolozi,KZN281,fruitless,0.0,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,irregular,17459466.0,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,unauthorised,11186039.0,KwaZulu-Natal,32.3107517,32.3107517
2014,uMhlathuze,KZN282,fruitless,0.0,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,irregular,0.0,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,unauthorised,0.0,KwaZulu-Natal,31.8648002,31.8648002
2014,Ntambanana,KZN283,fruitless,0.0,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,irregular,0.0,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,unauthorised,0.0,KwaZulu-Natal,32.2880726,32.2880726
2014,uMlalazi,KZN284,fruitless,1094195.0,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,irregular,14284368.0,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,unauthorised,27591007.0,KwaZulu-Natal,32.259717,32.259717
2014,Mthonjaneni,KZN285,fruitless,827.0,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,irregular,34843192.0,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,unauthorised,19564161.0,KwaZulu-Natal,31.947311,31.947311
2014,Nkandla,KZN286,fruitless,169102.0,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,irregular,30766117.0,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,unauthorised,8155151.0,KwaZulu-Natal,31.7394939,31.7394939
2014,Mandeni,KZN291,fruitless,5705.0,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,irregular,0.0,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,unauthorised,35951097.0,KwaZulu-Natal,31.4913182,31.4913182
2014,KwaDukuza,KZN292,fruitless,0.0,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,irregular,46586744.0,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,unauthorised,0.0,KwaZulu-Natal,31.3998995,31.3998995
2014,Ndwedwe,KZN293,fruitless,1226494.0,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,irregular,7871365.0,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,unauthorised,3325426.0,KwaZulu-Natal,31.0894002,31.0894002
2014,Maphumulo,KZN294,fruitless,109705.0,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,irregular,3045872.0,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,unauthorised,1686291.0,KwaZulu-Natal,31.4684703,31.4684703
2014,Ingwe,KZN431,fruitless,63208.0,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,irregular,7009679.0,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,unauthorised,5632898.0,KwaZulu-Natal,31.2892229,31.2892229
2014,Kwa Sani,KZN432,fruitless,25963.0,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,irregular,4590071.0,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,unauthorised,536869.0,KwaZulu-Natal,30.9417368,30.9417368
2014,Greater Kokstad,KZN433,fruitless,493315.0,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,irregular,2040086.0,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,unauthorised,0.0,KwaZulu-Natal,31.03351,31.03351
2014,Ubuhlebezwe,KZN434,fruitless,0.0,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,irregular,229916.0,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,unauthorised,0.0,KwaZulu-Natal,29.8815203,29.8815203
2014,Umzimkhulu,KZN435,fruitless,3045.0,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,irregular,0.0,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,unauthorised,0.0,KwaZulu-Natal,29.5107708,29.5107708
2014,Greater Giyani,LIM331,fruitless,2968.0,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,irregular,12568814.0,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,unauthorised,0.0,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Letaba,LIM332,fruitless,84894.0,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,irregular,6511140.0,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,unauthorised,19905685.0,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Tzaneen,LIM333,fruitless,2069894.0,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,irregular,33328768.0,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,unauthorised,27651094.0,KwaZulu-Natal,29.6962677,29.6962677
2014,Ba-Phalaborwa,LIM334,fruitless,1534421.0,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,irregular,16980437.0,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,unauthorised,0.0,Limpopo,30.8039474,30.8039474
2014,Maruleng,LIM335,fruitless,1827890.0,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,irregular,17587343.0,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,unauthorised,0.0,Limpopo,30.2974199,30.2974199
2014,Musina,LIM341,fruitless,181218.0,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,irregular,0.0,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,unauthorised,0.0,Limpopo,30.0665236,30.0665236
2014,Mutale,LIM342,fruitless,139493.0,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,irregular,23739330.0,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,unauthorised,0.0,Limpopo,31.1406753,31.1406753
2014,Thulamela,LIM343,fruitless,103104.0,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,irregular,27360.0,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,unauthorised,0.0,Limpopo,30.9576681,30.9576681
2014,Makhado,LIM344,fruitless,1088077.0,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,irregular,77692982.0,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,unauthorised,4384000.0,Limpopo,29.6962677,29.6962677
2014,Blouberg,LIM351,fruitless,115444.0,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,irregular,775361.0,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,unauthorised,3667122.0,Limpopo,30.8039474,30.8039474
2014,Aganang,LIM352,fruitless,65929.0,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,irregular,9220793.0,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,unauthorised,299396.0,Limpopo,30.6199895,30.6199895
2014,Molemole,LIM353,fruitless,2419074.0,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,irregular,17902453.0,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,unauthorised,19435372.0,Limpopo,29.9070436,29.9070436
2014,Polokwane,LIM354,fruitless,0.0,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,irregular,96273322.0,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,unauthorised,370784431.0,Limpopo,28.9950702,28.9950702
2014,Lepele-Nkumpi,LIM355,fruitless,81195.0,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,irregular,23679470.0,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,unauthorised,1257209.0,Limpopo,29.0925356,29.0925356
2014,Thabazimbi,LIM361,fruitless,11622246.0,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,irregular,11110518.0,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,unauthorised,121258177.0,Limpopo,29.6962677,29.6962677
2014,Lephalale,LIM362,fruitless,35300.0,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,irregular,53879335.0,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,unauthorised,15357824.0,Limpopo,29.4485367,29.4485367
2014,Mookgopong,LIM364,fruitless,2068473.0,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,irregular,328140.0,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,unauthorised,15315687.0,Limpopo,29.6499162,29.6499162
2014,Modimolle,LIM365,fruitless,43897.0,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,irregular,23158874.0,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,unauthorised,26773008.0,Limpopo,27.3616476,27.3616476
2014,Bela-Bela,LIM366,fruitless,118490.0,Limpopo,27.7373373,27.7373373
2014,Bela-Bela,LIM366,irregular,6352038.0,Limpopo,27.7373373,27.7373373
2014,Bela-Bela,LIM366,unauthorised,0.0,Limpopo,27.7373373,27.7373373
2014,Mogalakwena,LIM367,fruitless,0.0,Limpopo,28.7664408,28.7664408
2014,Mogalakwena,LIM367,irregular,97819974.0,Limpopo,28.7664408,28.7664408
2014,Mogalakwena,LIM367,unauthorised,14317635.0,Limpopo,28.7664408,28.7664408
2014,Ephraim Mogale,LIM471,fruitless,27042.0,Limpopo,28.2058768,28.2058768
2014,Ephraim Mogale,LIM471,irregular,33283355.0,Limpopo,28.2058768,28.2058768
2014,Ephraim Mogale,LIM471,unauthorised,61061161.0,Limpopo,28.2058768,28.2058768
2014,Elias Motsoaledi,LIM472,fruitless,36420.0,Limpopo,28.2526623,28.2526623
2014,Elias Motsoaledi,LIM472,irregular,25224038.0,Limpopo,28.2526623,28.2526623
2014,Elias Motsoaledi,LIM472,unauthorised,5766279.0,Limpopo,28.2526623,28.2526623
2014,Makhuduthamaga,LIM473,fruitless,2340.0,Limpopo,29.0138916,29.0138916
2014,Makhuduthamaga,LIM473,irregular,5400.0,Limpopo,29.0138916,29.0138916
2014,Makhuduthamaga,LIM473,unauthorised,4294142.0,Limpopo,29.0138916,29.0138916
2014,Fetakgomo,LIM474,fruitless,24648.0,Limpopo,29.3250347,29.3250347
2014,Fetakgomo,LIM474,irregular,10875882.0,Limpopo,29.3250347,29.3250347
2014,Fetakgomo,LIM474,unauthorised,0.0,Limpopo,29.3250347,29.3250347
2014,Greater Tubatse,LIM475,fruitless,152372.0,Limpopo,29.3949458,29.3949458
2014,Greater Tubatse,LIM475,irregular,59786003.0,Limpopo,29.3949458,29.3949458
2014,Greater Tubatse,LIM475,unauthorised,9611733.0,Limpopo,29.3949458,29.3949458
2014,Mangaung,MAN,fruitless,148343.0,Limpopo,29.8352303,29.8352303
2014,Mangaung,MAN,irregular,9004641.0,Limpopo,29.8352303,29.8352303
2014,Mangaung,MAN,unauthorised,673096965.0,Limpopo,29.8352303,29.8352303
2014,Chief Albert Luthuli,MP301,fruitless,1868338.0,Limpopo,29.8352303,29.8352303
2014,Chief Albert Luthuli,MP301,irregular,59182681.0,Limpopo,29.8352303,29.8352303
2014,Chief Albert Luthuli,MP301,unauthorised,0.0,Limpopo,29.8352303,29.8352303
2014,Msukaligwa,MP302,fruitless,6978001.0,Limpopo,30.2512728,30.2512728
2014,Msukaligwa,MP302,irregular,41358385.0,Limpopo,30.2512728,30.2512728
2014,Msukaligwa,MP302,unauthorised,90522161.0,Limpopo,30.2512728,30.2512728
2014,Mkhondo,MP303,fruitless,8870484.0,Free State,26.3249438,26.3249438
2014,Mkhondo,MP303,irregular,48558699.0,Free State,26.3249438,26.3249438
2014,Mkhondo,MP303,unauthorised,14245915.0,Free State,26.3249438,26.3249438
2014,Dr Pixley Ka Isaka Seme,MP304,fruitless,74453.0,Mpumalanga,30.3325113,30.3325113
2014,Dr Pixley Ka Isaka Seme,MP304,irregular,3952067.0,Mpumalanga,30.3325113,30.3325113
2014,Dr Pixley Ka Isaka Seme,MP304,unauthorised,0.0,Mpumalanga,30.3325113,30.3325113
2014,Lekwa,MP305,fruitless,16064895.0,Mpumalanga,30.0665236,30.0665236
2014,Lekwa,MP305,irregular,6483043.0,Mpumalanga,30.0665236,30.0665236
2014,Lekwa,MP305,unauthorised,51774826.0,Mpumalanga,30.0665236,30.0665236
2014,Dipaleseng,MP306,fruitless,1531909.0,Mpumalanga,30.6199895,30.6199895
2014,Dipaleseng,MP306,irregular,14507308.0,Mpumalanga,30.6199895,30.6199895
2014,Dipaleseng,MP306,unauthorised,2265203.0,Mpumalanga,30.6199895,30.6199895
2014,Govan Mbeki,MP307,fruitless,11853851.0,Mpumalanga,29.8815203,29.8815203
2014,Govan Mbeki,MP307,irregular,61637954.0,Mpumalanga,29.8815203,29.8815203
2014,Govan Mbeki,MP307,unauthorised,18830025.0,Mpumalanga,29.8815203,29.8815203
2014,Victor Khanye,MP311,fruitless,1388.0,Mpumalanga,29.3250347,29.3250347
2014,Victor Khanye,MP311,irregular,11313022.0,Mpumalanga,29.3250347,29.3250347
2014,Victor Khanye,MP311,unauthorised,231486351.0,Mpumalanga,29.3250347,29.3250347
2014,Emalahleni,MP312,fruitless,56235199.0,Mpumalanga,28.5797981,28.5797981
2014,Emalahleni,MP312,irregular,26746734.0,Mpumalanga,28.5797981,28.5797981
2014,Emalahleni,MP312,unauthorised,63034584.0,Mpumalanga,28.5797981,28.5797981
2014,Steve Tshwete,MP313,fruitless,0.0,Mpumalanga,29.1390642,29.1390642
2014,Steve Tshwete,MP313,irregular,0.0,Mpumalanga,29.1390642,29.1390642
2014,Steve Tshwete,MP313,unauthorised,34437384.0,Mpumalanga,29.1390642,29.1390642
2014,Emakhazeni,MP314,fruitless,6053754.0,Mpumalanga,28.8130675,28.8130675
2014,Emakhazeni,MP314,irregular,21364973.0,Mpumalanga,28.8130675,28.8130675
2014,Emakhazeni,MP314,unauthorised,1309763.0,Mpumalanga,28.8130675,28.8130675
2014,Thembisile,MP315,fruitless,92367.0,Mpumalanga,29.2553229,29.2553229
2014,Thembisile,MP315,irregular,48553569.0,Mpumalanga,29.2553229,29.2553229
2014,Thembisile,MP315,unauthorised,39434294.0,Mpumalanga,29.2553229,29.2553229
2014,Dr JS Moroka,MP316,fruitless,67314.0,Mpumalanga,29.4681751,29.4681751
2014,Dr JS Moroka,MP316,irregular,72214523.0,Mpumalanga,29.4681751,29.4681751
2014,Dr JS Moroka,MP316,unauthorised,0.0,Mpumalanga,29.4681751,29.4681751
2014,Thaba Chweu,MP321,fruitless,29181497.0,Mpumalanga,30.0665236,30.0665236
2014,Thaba Chweu,MP321,irregular,81566444.0,Mpumalanga,30.0665236,30.0665236
2014,Thaba Chweu,MP321,unauthorised,0.0,Mpumalanga,30.0665236,30.0665236
2014,Mbombela,MP322,fruitless,14486283.0,Mpumalanga,28.9062794,28.9062794
2014,Mbombela,MP322,irregular,8626686.0,Mpumalanga,28.9062794,28.9062794
2014,Mbombela,MP322,unauthorised,41868726.0,Mpumalanga,28.9062794,28.9062794
2014,Umjindi,MP323,fruitless,533264.0,Mpumalanga,28.8130675,28.8130675
2014,Umjindi,MP323,irregular,24461365.0,Mpumalanga,28.8130675,28.8130675
2014,Umjindi,MP323,unauthorised,1475099.0,Mpumalanga,28.8130675,28.8130675
2014,Nkomazi,MP324,fruitless,1107368.0,Mpumalanga,30.7791913,30.7791913
2014,Nkomazi,MP324,irregular,56229773.0,Mpumalanga,30.7791913,30.7791913
2014,Nkomazi,MP324,unauthorised,118723887.0,Mpumalanga,30.7791913,30.7791913
2014,Bushbuckridge,MP325,fruitless,30849.0,Mpumalanga,31.03351,31.03351
2014,Bushbuckridge,MP325,irregular,109966186.0,Mpumalanga,31.03351,31.03351
2014,Bushbuckridge,MP325,unauthorised,122246893.0,Mpumalanga,31.03351,31.03351
2014,Richtersveld,NC061,fruitless,6331.0,Mpumalanga,31.7195459,31.7195459
2014,Richtersveld,NC061,irregular,0.0,Mpumalanga,31.7195459,31.7195459
2014,Richtersveld,NC061,unauthorised,10722472.0,Mpumalanga,31.7195459,31.7195459
2014,Nama Khoi,NC062,fruitless,8498098.0,Mpumalanga,31.1710389,31.1710389
2014,Nama Khoi,NC062,irregular,84128376.0,Mpumalanga,31.1710389,31.1710389
2014,Nama Khoi,NC062,unauthorised,82601658.0,Mpumalanga,31.1710389,31.1710389
2014,Kamiesberg,NC064,fruitless,468909.0,Northern Cape,17.1011931,17.1011931
2014,Kamiesberg,NC064,irregular,2283109.0,Northern Cape,17.1011931,17.1011931
2014,Kamiesberg,NC064,unauthorised,18978632.0,Northern Cape,17.1011931,17.1011931
2014,Hantam,NC065,fruitless,9200.0,Northern Cape,17.8583868,17.8583868
2014,Hantam,NC065,irregular,1427413.0,Northern Cape,17.8583868,17.8583868
2014,Hantam,NC065,unauthorised,2026673.0,Northern Cape,17.8583868,17.8583868
2014,Karoo Hoogland,NC066,fruitless,193618.0,Northern Cape,17.8583868,17.8583868
2014,Karoo Hoogland,NC066,irregular,2293857.0,Northern Cape,17.8583868,17.8583868
2014,Karoo Hoogland,NC066,unauthorised,13807614.0,Northern Cape,17.8583868,17.8583868
2014,Khâi-Ma,NC067,fruitless,1212536.0,Northern Cape,19.949686,19.949686
2014,Khâi-Ma,NC067,irregular,0.0,Northern Cape,19.949686,19.949686
2014,Khâi-Ma,NC067,unauthorised,18911684.0,Northern Cape,19.949686,19.949686
2014,Ubuntu,NC071,fruitless,54152.0,Northern Cape,20.902977,20.902977
2014,Ubuntu,NC071,irregular,12677374.0,Northern Cape,20.902977,20.902977
2014,Ubuntu,NC071,unauthorised,46185412.0,Northern Cape,20.902977,20.902977
2014,Umsobomvu,NC072,fruitless,0.0,Northern Cape,19.237649,19.237649
2014,Umsobomvu,NC072,irregular,3472499.0,Northern Cape,19.237649,19.237649
2014,Umsobomvu,NC072,unauthorised,1496054.0,Northern Cape,19.237649,19.237649
2014,Emthanjeni,NC073,fruitless,73356.0,Northern Cape,23.1918021,23.1918021
2014,Emthanjeni,NC073,irregular,13140889.0,Northern Cape,23.1918021,23.1918021
2014,Emthanjeni,NC073,unauthorised,95735235.0,Northern Cape,23.1918021,23.1918021
2014,Kareeberg,NC074,fruitless,0.0,Northern Cape,24.9991464,24.9991464
2014,Kareeberg,NC074,irregular,728216.0,Northern Cape,24.9991464,24.9991464
2014,Kareeberg,NC074,unauthorised,3396569.0,Northern Cape,24.9991464,24.9991464
2014,Renosterberg,NC075,fruitless,386882.0,Northern Cape,24.0087533,24.0087533
2014,Renosterberg,NC075,irregular,2488582.0,Northern Cape,24.0087533,24.0087533
2014,Renosterberg,NC075,unauthorised,27844210.0,Northern Cape,24.0087533,24.0087533
2014,Thembelihle,NC076,fruitless,1656827.0,Northern Cape,22.047637,22.047637
2014,Thembelihle,NC076,irregular,14934860.0,Northern Cape,22.047637,22.047637
2014,Thembelihle,NC076,unauthorised,12606468.0,Northern Cape,22.047637,22.047637
2014,Siyathemba,NC077,fruitless,219216.0,Northern Cape,24.3341432,24.3341432
2014,Siyathemba,NC077,irregular,22522656.0,Northern Cape,24.3341432,24.3341432
2014,Siyathemba,NC077,unauthorised,13853550.0,Northern Cape,24.3341432,24.3341432
2014,Siyancuma,NC078,fruitless,224303.0,Northern Cape,23.8584737,23.8584737
2014,Siyancuma,NC078,irregular,14107927.0,Northern Cape,23.8584737,23.8584737
2014,Siyancuma,NC078,unauthorised,5249378.0,Northern Cape,23.8584737,23.8584737
2014,Mier,NC081,fruitless,409937.0,Northern Cape,22.5245093,22.5245093
2014,Mier,NC081,irregular,4578056.0,Northern Cape,22.5245093,22.5245093
2014,Mier,NC081,unauthorised,9387900.0,Northern Cape,22.5245093,22.5245093
2014,Kai !Garib,NC082,fruitless,543875.0,Northern Cape,23.4776098,23.4776098
2014,Kai !Garib,NC082,irregular,11183868.0,Northern Cape,23.4776098,23.4776098
2014,Kai !Garib,NC082,unauthorised,70679277.0,Northern Cape,23.4776098,23.4776098
2014,//Khara Hais,NC083,fruitless,4159843.0,Northern Cape,20.2832217,20.2832217
2014,//Khara Hais,NC083,irregular,21221381.0,Northern Cape,20.2832217,20.2832217
2014,//Khara Hais,NC083,unauthorised,18484906.0,Northern Cape,20.2832217,20.2832217
2014,!Kheis,NC084,fruitless,14633.0,Northern Cape,20.9759699,20.9759699
2014,!Kheis,NC084,irregular,8614250.0,Northern Cape,20.9759699,20.9759699
2014,!Kheis,NC084,unauthorised,12359730.0,Northern Cape,20.9759699,20.9759699
2014,Tsantsabane,NC085,fruitless,3092695.0,Northern Cape,21.242665,21.242665
2014,Tsantsabane,NC085,irregular,17982275.0,Northern Cape,21.242665,21.242665
2014,Tsantsabane,NC085,unauthorised,11385634.0,Northern Cape,21.242665,21.242665
2014,Kgatelopele,NC086,fruitless,407089.0,Northern Cape,21.6660725,21.6660725
2014,Kgatelopele,NC086,irregular,17660380.0,Northern Cape,21.6660725,21.6660725
2014,Kgatelopele,NC086,unauthorised,0.0,Northern Cape,21.6660725,21.6660725
2014,Sol Plaatjie,NC091,fruitless,301200.0,Northern Cape,23.1918021,23.1918021
2014,Sol Plaatjie,NC091,irregular,6725398.0,Northern Cape,23.1918021,23.1918021
2014,Sol Plaatjie,NC091,unauthorised,3871245.0,Northern Cape,23.1918021,23.1918021
2014,Dikgatlong,NC092,fruitless,296849.0,Northern Cape,23.6680747,23.6680747
2014,Dikgatlong,NC092,irregular,0.0,Northern Cape,23.6680747,23.6680747
2014,Dikgatlong,NC092,unauthorised,24464180.0,Northern Cape,23.6680747,23.6680747
2014,Magareng,NC093,fruitless,902519.0,Northern Cape,24.6667939,24.6667939
2014,Magareng,NC093,irregular,13962511.0,Northern Cape,24.6667939,24.6667939
2014,Magareng,NC093,unauthorised,13282613.0,Northern Cape,24.6667939,24.6667939
2014,Phokwane,NC094,fruitless,178378.0,Northern Cape,24.5197,24.5197
2014,Phokwane,NC094,irregular,1209680.0,Northern Cape,24.5197,24.5197
2014,Phokwane,NC094,unauthorised,62615495.0,Northern Cape,24.5197,24.5197
2014,Joe Morolong,NC451,fruitless,82577.0,Northern Cape,24.7617836,24.7617836
2014,Joe Morolong,NC451,irregular,0.0,Northern Cape,24.7617836,24.7617836
2014,Joe Morolong,NC451,unauthorised,42241107.0,Northern Cape,24.7617836,24.7617836
2014,Ga-Segonyana,NC452,fruitless,25923.0,Northern Cape,24.7617836,24.7617836
2014,Ga-Segonyana,NC452,irregular,1683207.0,Northern Cape,24.7617836,24.7617836
2014,Ga-Segonyana,NC452,unauthorised,8149090.0,Northern Cape,24.7617836,24.7617836
2014,Gamagara,NC453,fruitless,108878.0,Northern Cape,23.287085,23.287085
2014,Gamagara,NC453,irregular,23831370.0,Northern Cape,23.287085,23.287085
2014,Gamagara,NC453,unauthorised,53733265.0,Northern Cape,23.287085,23.287085
2014,Nelson Mandela Bay,NMA,fruitless,10640502.0,Northern Cape,23.4776098,23.4776098
2014,Nelson Mandela Bay,NMA,irregular,1052377000.0,Northern Cape,23.4776098,23.4776098
2014,Nelson Mandela Bay,NMA,unauthorised,743928574.0,Northern Cape,23.4776098,23.4776098
2014,Moretele,NW371,fruitless,118910.0,Northern Cape,23.0488541,23.0488541
2014,Moretele,NW371,irregular,189925569.0,Northern Cape,23.0488541,23.0488541
2014,Moretele,NW371,unauthorised,61652970.0,Northern Cape,23.0488541,23.0488541
2014,Local Municipality of Madibeng,NW372,fruitless,1480543.0,Eastern Cape,25.5681084,25.5681084
2014,Local Municipality of Madibeng,NW372,irregular,361756659.0,Eastern Cape,25.5681084,25.5681084
2014,Local Municipality of Madibeng,NW372,unauthorised,444856365.0,Eastern Cape,25.5681084,25.5681084
2014,Rustenburg,NW373,fruitless,113631.0,North West,27.9717606,27.9717606
2014,Rustenburg,NW373,irregular,195020178.0,North West,27.9717606,27.9717606
2014,Rustenburg,NW373,unauthorised,51165847.0,North West,27.9717606,27.9717606
2014,Kgetlengrivier,NW374,fruitless,2293733.0,North West,27.8311428,27.8311428
2014,Kgetlengrivier,NW374,irregular,8390096.0,North West,27.8311428,27.8311428
2014,Kgetlengrivier,NW374,unauthorised,35542845.0,North West,27.8311428,27.8311428
2014,Moses Kotane,NW375,fruitless,3394823.0,North West,27.2676116,27.2676116
2014,Moses Kotane,NW375,irregular,48136423.0,North West,27.2676116,27.2676116
