,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2014,The Big 5 False Bay,KZN273,AUDA,Total Non-Current Assets,106385770,KwaZulu-Natal,31.442761,31.442761
2014,The Big 5 False Bay,KZN273,AUDA,Total Current Assets,16234494,KwaZulu-Natal,31.442761,31.442761
2014,The Big 5 False Bay,KZN273,AUDA,Total Assets,122620264,KwaZulu-Natal,31.442761,31.442761
2014,Hlabisa,KZN274,AUDA,Total Community Wealth / Equity,84461700,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Non-Current Liabilities,488482,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Current Liabilities,14569395,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Net Assets and Liabilities,99519577,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Non-Current Assets,96445721,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Current Assets,3073856,KwaZulu-Natal,32.4467238,32.4467238
2014,Hlabisa,KZN274,AUDA,Total Assets,99519577,KwaZulu-Natal,32.4467238,32.4467238
2014,Mtubatuba,KZN275,AUDA,Total Community Wealth / Equity,301759835,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Non-Current Liabilities,7318540,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Current Liabilities,32833364,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Net Assets and Liabilities,341911739,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Non-Current Assets,327055360,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Current Assets,14856379,KwaZulu-Natal,32.0650697,32.0650697
2014,Mtubatuba,KZN275,AUDA,Total Assets,341911739,KwaZulu-Natal,32.0650697,32.0650697
2014,Mfolozi,KZN281,AUDA,Total Community Wealth / Equity,81595850,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Non-Current Liabilities,1549540,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Current Liabilities,21364693,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Net Assets and Liabilities,104510083,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Non-Current Assets,95621604,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Current Assets,8888479,KwaZulu-Natal,32.3107517,32.3107517
2014,Mfolozi,KZN281,AUDA,Total Assets,104510083,KwaZulu-Natal,32.3107517,32.3107517
2014,uMhlathuze,KZN282,AUDA,Total Community Wealth / Equity,4258552771,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Non-Current Liabilities,835059127,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Current Liabilities,621527424,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Net Assets and Liabilities,5715139322,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Non-Current Assets,4848568270,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Current Assets,866571052,KwaZulu-Natal,31.8648002,31.8648002
2014,uMhlathuze,KZN282,AUDA,Total Assets,5715139322,KwaZulu-Natal,31.8648002,31.8648002
2014,Ntambanana,KZN283,AUDA,Total Community Wealth / Equity,67549203,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Non-Current Liabilities,150535,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Current Liabilities,16701477,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Net Assets and Liabilities,84401215,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Non-Current Assets,59511810,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Current Assets,24889405,KwaZulu-Natal,32.2880726,32.2880726
2014,Ntambanana,KZN283,AUDA,Total Assets,84401215,KwaZulu-Natal,32.2880726,32.2880726
2014,uMlalazi,KZN284,AUDA,Total Community Wealth / Equity,669591457,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Non-Current Liabilities,20119419,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Current Liabilities,45004800,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Net Assets and Liabilities,734715676,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Non-Current Assets,626494099,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Current Assets,108221577,KwaZulu-Natal,32.259717,32.259717
2014,uMlalazi,KZN284,AUDA,Total Assets,734715676,KwaZulu-Natal,32.259717,32.259717
2014,Mthonjaneni,KZN285,AUDA,Total Community Wealth / Equity,196919503,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Non-Current Liabilities,6911810,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Current Liabilities,5072635,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Net Assets and Liabilities,208903948,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Non-Current Assets,150440098,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Current Assets,58463850,KwaZulu-Natal,31.947311,31.947311
2014,Mthonjaneni,KZN285,AUDA,Total Assets,208903948,KwaZulu-Natal,31.947311,31.947311
2014,Nkandla,KZN286,AUDA,Total Community Wealth / Equity,247168900,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Non-Current Liabilities,4432934,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Current Liabilities,15957930,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Net Assets and Liabilities,267559764,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Non-Current Assets,258106273,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Current Assets,9453491,KwaZulu-Natal,31.7394939,31.7394939
2014,Nkandla,KZN286,AUDA,Total Assets,267559764,KwaZulu-Natal,31.7394939,31.7394939
2014,Mandeni,KZN291,AUDA,Total Community Wealth / Equity,361466866,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Non-Current Liabilities,11555383,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Current Liabilities,25212983,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Net Assets and Liabilities,398235232,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Non-Current Assets,307316200,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Current Assets,90919032,KwaZulu-Natal,31.4913182,31.4913182
2014,Mandeni,KZN291,AUDA,Total Assets,398235232,KwaZulu-Natal,31.4913182,31.4913182
2014,KwaDukuza,KZN292,AUDA,Total Community Wealth / Equity,1592802371,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Non-Current Liabilities,232154644,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Current Liabilities,297940673,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Net Assets and Liabilities,2122897688,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Non-Current Assets,1469188650,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Current Assets,653709037,KwaZulu-Natal,31.3998995,31.3998995
2014,KwaDukuza,KZN292,AUDA,Total Assets,2122897687,KwaZulu-Natal,31.3998995,31.3998995
2014,Ndwedwe,KZN293,AUDA,Total Community Wealth / Equity,187172056,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Non-Current Liabilities,853925,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Current Liabilities,43110230,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Net Assets and Liabilities,231136211,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Non-Current Assets,166606116,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Current Assets,64530095,KwaZulu-Natal,31.0894002,31.0894002
2014,Ndwedwe,KZN293,AUDA,Total Assets,231136211,KwaZulu-Natal,31.0894002,31.0894002
2014,Maphumulo,KZN294,AUDA,Total Community Wealth / Equity,139437230,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Non-Current Liabilities,5820963,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Current Liabilities,41008607,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Net Assets and Liabilities,186266800,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Non-Current Assets,142672259,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Current Assets,43594541,KwaZulu-Natal,31.4684703,31.4684703
2014,Maphumulo,KZN294,AUDA,Total Assets,186266800,KwaZulu-Natal,31.4684703,31.4684703
2014,Ingwe,KZN431,AUDA,Total Community Wealth / Equity,183775234,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Non-Current Liabilities,2649978,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Current Liabilities,16522586,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Net Assets and Liabilities,202947798,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Non-Current Assets,149481401,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Current Assets,53466397,KwaZulu-Natal,31.2892229,31.2892229
2014,Ingwe,KZN431,AUDA,Total Assets,202947798,KwaZulu-Natal,31.2892229,31.2892229
2014,Kwa Sani,KZN432,AUDA,Total Community Wealth / Equity,78474703,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Non-Current Liabilities,1569000,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Current Liabilities,19754782,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Net Assets and Liabilities,99798485,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Non-Current Assets,69754000,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Current Assets,30044485,KwaZulu-Natal,30.9417368,30.9417368
2014,Kwa Sani,KZN432,AUDA,Total Assets,99798485,KwaZulu-Natal,30.9417368,30.9417368
2014,Greater Kokstad,KZN433,AUDA,Total Community Wealth / Equity,475510004,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Non-Current Liabilities,22916735,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Current Liabilities,44992309,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Net Assets and Liabilities,543419048,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Non-Current Assets,511656095,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Current Assets,31762953,KwaZulu-Natal,31.03351,31.03351
2014,Greater Kokstad,KZN433,AUDA,Total Assets,543419048,KwaZulu-Natal,31.03351,31.03351
2014,Ubuhlebezwe,KZN434,AUDA,Total Community Wealth / Equity,266401542,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Non-Current Liabilities,5706040,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Current Liabilities,25383028,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Net Assets and Liabilities,297490610,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Non-Current Assets,214784866,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Current Assets,82705744,KwaZulu-Natal,29.8815203,29.8815203
2014,Ubuhlebezwe,KZN434,AUDA,Total Assets,297490610,KwaZulu-Natal,29.8815203,29.8815203
2014,Umzimkhulu,KZN435,AUDA,Total Community Wealth / Equity,481058920,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Non-Current Liabilities,2490166,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Current Liabilities,21098562,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Net Assets and Liabilities,504647648,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Non-Current Assets,436732690,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Current Assets,67914958,KwaZulu-Natal,29.5107708,29.5107708
2014,Umzimkhulu,KZN435,AUDA,Total Assets,504647648,KwaZulu-Natal,29.5107708,29.5107708
2014,Greater Giyani,LIM331,AUDA,Total Community Wealth / Equity,301719011,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Non-Current Liabilities,17846583,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Current Liabilities,33271729,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Net Assets and Liabilities,352837323,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Non-Current Assets,257376598,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Current Assets,95460725,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Giyani,LIM331,AUDA,Total Assets,352837323,KwaZulu-Natal,29.3714909,29.3714909
2014,Greater Letaba,LIM332,AUDA,Total Community Wealth / Equity,441474205,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Non-Current Liabilities,17901260,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Current Liabilities,40532892,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Net Assets and Liabilities,499908357,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Non-Current Assets,364397307,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Current Assets,135511050,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Letaba,LIM332,AUDA,Total Assets,499908357,KwaZulu-Natal,30.0665236,30.0665236
2014,Greater Tzaneen,LIM333,AUDA,Total Community Wealth / Equity,1787246884,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Non-Current Liabilities,174990751,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Current Liabilities,253629101,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Net Assets and Liabilities,2215866736,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Non-Current Assets,1880770877,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Current Assets,335095859,KwaZulu-Natal,29.6962677,29.6962677
2014,Greater Tzaneen,LIM333,AUDA,Total Assets,2215866736,KwaZulu-Natal,29.6962677,29.6962677
2014,Ba-Phalaborwa,LIM334,AUDA,Total Community Wealth / Equity,893704325,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Non-Current Liabilities,50156856,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Current Liabilities,392588344,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Net Assets and Liabilities,1336449525,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Non-Current Assets,1051574936,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Current Assets,284874589,Limpopo,30.8039474,30.8039474
2014,Ba-Phalaborwa,LIM334,AUDA,Total Assets,1336449525,Limpopo,30.8039474,30.8039474
2014,Maruleng,LIM335,AUDA,Total Community Wealth / Equity,328571651,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Non-Current Liabilities,4477698,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Current Liabilities,17346167,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Net Assets and Liabilities,350395516,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Non-Current Assets,283260788,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Current Assets,67134728,Limpopo,30.2974199,30.2974199
2014,Maruleng,LIM335,AUDA,Total Assets,350395516,Limpopo,30.2974199,30.2974199
2014,Musina,LIM341,AUDA,Total Community Wealth / Equity,406790366,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Non-Current Liabilities,40949363,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Current Liabilities,113179635,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Net Assets and Liabilities,560919364,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Non-Current Assets,457956167,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Current Assets,102963197,Limpopo,30.0665236,30.0665236
2014,Musina,LIM341,AUDA,Total Assets,560919364,Limpopo,30.0665236,30.0665236
2014,Mutale,LIM342,AUDA,Total Community Wealth / Equity,75226018,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Non-Current Liabilities,2520562,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Current Liabilities,26939329,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Net Assets and Liabilities,104685909,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Non-Current Assets,82380730,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Current Assets,22305179,Limpopo,31.1406753,31.1406753
2014,Mutale,LIM342,AUDA,Total Assets,104685909,Limpopo,31.1406753,31.1406753
2014,Thulamela,LIM343,AUDA,Total Community Wealth / Equity,1305615039,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Non-Current Liabilities,32888422,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Current Liabilities,154230856,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Net Assets and Liabilities,1492734317,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Non-Current Assets,990509685,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Current Assets,502224632,Limpopo,30.9576681,30.9576681
2014,Thulamela,LIM343,AUDA,Total Assets,1492734317,Limpopo,30.9576681,30.9576681
2014,Makhado,LIM344,AUDA,Total Community Wealth / Equity,1725650117,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Non-Current Liabilities,108976731,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Current Liabilities,190454813,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Net Assets and Liabilities,2025081661,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Non-Current Assets,1803408267,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Current Assets,221673394,Limpopo,29.6962677,29.6962677
2014,Makhado,LIM344,AUDA,Total Assets,2025081661,Limpopo,29.6962677,29.6962677
2014,Blouberg,LIM351,AUDA,Total Community Wealth / Equity,821630770,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Non-Current Liabilities,12481177,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Current Liabilities,41423337,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Net Assets and Liabilities,875535284,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Non-Current Assets,825322258,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Current Assets,50213026,Limpopo,30.8039474,30.8039474
2014,Blouberg,LIM351,AUDA,Total Assets,875535284,Limpopo,30.8039474,30.8039474
2014,Aganang,LIM352,AUDA,Total Community Wealth / Equity,155967542,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Non-Current Liabilities,1444482,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Current Liabilities,21114266,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Net Assets and Liabilities,178526290,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Non-Current Assets,43092725,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Current Assets,135433565,Limpopo,30.6199895,30.6199895
2014,Aganang,LIM352,AUDA,Total Assets,178526290,Limpopo,30.6199895,30.6199895
2014,Molemole,LIM353,AUDA,Total Community Wealth / Equity,201330000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Non-Current Liabilities,7110000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Current Liabilities,18239000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Net Assets and Liabilities,226679000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Non-Current Assets,179331000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Current Assets,47348000,Limpopo,29.9070436,29.9070436
2014,Molemole,LIM353,AUDA,Total Assets,226679000,Limpopo,29.9070436,29.9070436
2014,Polokwane,LIM354,AUDA,Total Community Wealth / Equity,7610526411,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Non-Current Liabilities,513876957,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Current Liabilities,726202428,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Net Assets and Liabilities,8850605796,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Non-Current Assets,7946098257,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Current Assets,904507539,Limpopo,28.9950702,28.9950702
2014,Polokwane,LIM354,AUDA,Total Assets,8850605796,Limpopo,28.9950702,28.9950702
2014,Lepele-Nkumpi,LIM355,AUDA,Total Community Wealth / Equity,610932370,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Non-Current Liabilities,12774531,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Current Liabilities,44261918,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Net Assets and Liabilities,667968819,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Non-Current Assets,494248831,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Current Assets,173719990,Limpopo,29.0925356,29.0925356
2014,Lepele-Nkumpi,LIM355,AUDA,Total Assets,667968821,Limpopo,29.0925356,29.0925356
2014,Thabazimbi,LIM361,AUDA,Total Community Wealth / Equity,998966647,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Non-Current Liabilities,54032134,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Current Liabilities,257818012,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Net Assets and Liabilities,1310816793,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Non-Current Assets,1105842237,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Current Assets,204974556,Limpopo,29.6962677,29.6962677
2014,Thabazimbi,LIM361,AUDA,Total Assets,1310816793,Limpopo,29.6962677,29.6962677
2014,Lephalale,LIM362,AUDA,Total Community Wealth / Equity,1091914000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Non-Current Liabilities,130414000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Current Liabilities,67403000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Net Assets and Liabilities,1289731000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Non-Current Assets,1090766000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Current Assets,198965000,Limpopo,29.4485367,29.4485367
2014,Lephalale,LIM362,AUDA,Total Assets,1289731000,Limpopo,29.4485367,29.4485367
2014,Mookgopong,LIM364,AUDA,Total Community Wealth / Equity,179305300,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Non-Current Liabilities,29044300,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Current Liabilities,69050400,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Net Assets and Liabilities,277400000,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Non-Current Assets,216971000,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Current Assets,60429000,Limpopo,29.6499162,29.6499162
2014,Mookgopong,LIM364,AUDA,Total Assets,277400000,Limpopo,29.6499162,29.6499162
2014,Modimolle,LIM365,AUDA,Total Community Wealth / Equity,890953897,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Non-Current Liabilities,49293984,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Current Liabilities,91553269,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Net Assets and Liabilities,1031801150,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Non-Current Assets,893553638,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Current Assets,138247512,Limpopo,27.3616476,27.3616476
2014,Modimolle,LIM365,AUDA,Total Assets,1031801150,Limpopo,27.3616476,27.3616476
2014,Bela-Bela,LIM366,AUDA,Total Community Wealth / Equity,665175133,Limpopo,27.7373373,27.7373373
