,date,mun_code,mun_name,Province,Latitude,Longitude,Property_rates,Property_rates_PENALTIES,Service_Charges,Rent_Faciliites_Equip,Interest_Earned_Ex,Interest_Earned_De,Dividends_Rec,Fines,Licence_permits,Agency_Services,Transfers_Operating,Transfers_Capital,other_rev,PPE_disposal_gain,revenue_foregone,Total_rev
227,2013,NC093,Magareng,Northern Cape,24.5197,24.5197,4250257,0,28946861,46261,220468,5918255,0,874662,429582,0,40578000,11426771,1124393,0,0,93815510
228,2013,NC094,Phokwane,Northern Cape,24.7617836,24.7617836,7776462,0,89951692,422640,2334903,8092856,0,74036,1186581,1440817,70915720,0,4589263,0,0,186784970
229,2013,NC451,Joe Morolong,Northern Cape,24.7617836,24.7617836,6925260,0,17231914,171113,123399,3384666,0,0,0,0,70028500,136743058,3295969,0,0,237903879
230,2013,NC452,Ga-Segonyana,Northern Cape,23.287085,23.287085,17952317,0,93571567,1265072,1714060,636884,0,4814028,3418722,0,101029807,51340031,4703366,1047709,1062884,280430679
231,2013,NC453,Gamagara,Northern Cape,23.4776098,23.4776098,19928044,0,146411260,1736965,279098,0,0,368193,847898,2036111,22278130,46079297,3338353,2993348,0,246296697
232,2013,NMA,Nelson Mandela Bay,Northern Cape,23.048854100000003,23.048854100000003,1058523375,0,3633274378,16554597,68058155,166835448,0,28891543,10262803,1908521,1270307787,895330135,805638852,0,0,7955585594
233,2013,NW371,Moretele,Eastern Cape,25.568108399999996,25.568108399999996,13911021,0,19180404,101745,5305084,0,0,0,0,0,156569526,134798834,1566289,0,0,331432903
234,2013,NW372,Local Municipality of Madibeng,North West,27.971760600000003,27.971760600000003,176261206,0,475373335,560770,16424130,54910149,0,782714,4641799,8119667,276033000,215014440,36467107,0,0,1264588317
235,2013,NW373,Rustenburg,North West,27.831142800000002,27.831142800000002,171818639,0,1755203448,5725552,59096131,76573102,0,12413304,10589825,14670282,289420589,705890035,182921638,1468275,0,3285790820
236,2013,NW374,Kgetlengrivier,North West,27.267611600000002,27.267611600000002,4472277,0,34700162,57299,0,10364513,0,2161665,3886793,0,48328099,0,436040,0,0,104406848
237,2013,NW375,Moses Kotane,North West,26.8910342,26.8910342,33594665,0,76688921,0,11786982,11808484,0,7709050,0,0,371529131,125636000,1967608,0,0,640720841
238,2013,NW381,Ratlou,North West,26.8910342,26.8910342,3107484,0,0,786972,1391223,2946513,0,0,0,0,71657379,17446919,1508405,0,0,98844895
239,2013,NW382,Tswaing,North West,24.999146399999997,24.999146399999997,9664105,0,45436247,568858,551283,0,19857,0,2131885,233918,68863497,38618558,1014231,0,0,167102439
240,2013,NW383,Mafikeng,North West,25.757519600000002,25.757519600000002,105664338,0,106524588,839603,2917571,33604196,0,2812068,5320425,0,134975054,20965000,117317545,0,0,530940388
241,2013,NW384,Ditsobotla,North West,25.568108399999996,25.568108399999996,131661201,0,209463503,673067,513929,2034538,0,364398,609220,739196,60422344,31596967,7563880,18156,0,445660399
242,2013,NW385,Ramotshere Moiloa,North West,26.135943100000002,26.135943100000002,18407196,428,53437643,59816,13528,0,0,3448601,2853919,0,84530803,14178421,3863368,0,0,180793723
243,2013,NW392,Naledi,North West,26.10005,26.10005,27872109,0,127324183,1064889,593214,9998471,0,402653,5478404,0,59147016,23256051,4409674,4959998,0,264506662
244,2013,NW393,Mamusa,North West,24.7142918,24.7142918,7127070,0,50124220,157976,572098,12314341,0,13289,2347807,71565,50015029,24062676,1211881,0,0,148017952
245,2013,NW394,Greater Taung,North West,25.378571899999997,25.378571899999997,5342377,878876,6055550,241123,4501960,1124406,0,0,0,0,102176207,20102407,1657947,0,0,142080853
246,2013,NW396,Lekwa-Teemane,North West,24.239049800000004,24.239049800000004,11886693,0,85100593,505852,247436,16698455,0,1144839,3600,0,47375188,19753388,29913652,0,0,212629696
247,2013,NW397,Kagisano/Molopo,North West,25.378571899999997,25.378571899999997,7518126,0,0,942965,2575812,0,0,0,0,0,111019557,0,577351,0,0,122633811
248,2013,NW401,Ventersdorp,North West,23.953646600000003,23.953646600000003,2044399,0,41682569,75107,738944,0,0,3176973,2440287,0,59290139,27432296,4563826,0,0,141444540
249,2013,NW402,Tlokwe City Council,North West,26.8910342,26.8910342,98621784,0,659791716,4596883,16436783,12071285,0,12115535,4925126,352750,91142000,0,59308513,0,0,959362375
250,2013,NW403,City of Matlosana,North West,27.096925,27.096925,189017160,0,755446840,19129959,4524173,40552206,0,12943000,6649116,0,436514744,4626824,74104002,0,0,1543508024
251,2013,NW404,Maquassi Hills,North West,26.513796399999997,26.513796399999997,17671177,0,118416260,224363,18809159,0,0,8072147,3102714,0,133803763,0,2242822,0,0,302342405
252,2013,TSH,City of Tshwane,North West,26.135943100000002,26.135943100000002,3999445615,0,11629893689,105913732,62828008,276805756,0,37645294,58658683,0,2592462963,2151545533,810404460,9813929,0,21735417662
253,2013,WC011,Matzikama,Gauteng,28.3929417,28.3929417,26714399,0,106208861,2977278,218143,1650222,0,1641725,1606022,1780197,48387942,47287053,12688167,328750,10088155,241400604
254,2013,WC012,Cederberg,Western Cape,18.522570899999998,18.522570899999998,27130111,0,70934140,2825607,675529,2711680,0,1746305,818610,1053400,34068653,46159517,11444089,0,0,199567641
255,2013,WC013,Bergrivier,Western Cape,19.011825100000003,19.011825100000003,40161584,0,110333405,2779580,550858,2439794,0,760232,1694454,1609359,46368450,0,2446190,0,13588363,195555543
256,2013,WC014,Saldanha Bay,Western Cape,18.712579100000003,18.712579100000003,141988893,5321641,390604944,11105534,26988522,2300921,0,1360353,1240933,2826841,42184203,47229732,14628476,639059,28841579,659578473
257,2013,WC015,Swartland,Western Cape,18.1903059,18.1903059,69575692,0,261748069,2885468,9917496,1441118,0,2947830,3225094,2495733,40482715,24620575,17089823,1550109,26619966,411359756
258,2013,WC022,Witzenberg,Western Cape,18.6624903,18.6624903,44709660,1047406,221463110,6760507,2053828,4747998,0,760499,125482,3051493,72697624,73786212,10623853,2500,14253362,427576810
259,2013,WC023,Drakenstein,Western Cape,19.283153100000003,19.283153100000003,226961862,1471195,943164053,19012967,6105540,10922409,15120,16555615,11572086,0,155438308,44076572,24684609,3005000,101348012,1361637324
260,2013,WC024,Stellenbosch,Western Cape,19.04532,19.04532,229766235,3773807,542589395,13639634,24835054,2771842,0,70656376,5002854,1280705,106666842,67952092,41429652,0,44152899,1066211589
261,2013,WC025,Breede Valley,Western Cape,18.9502232,18.9502232,91981669,562145,410147898,11430815,5696891,2309189,0,19596870,2822657,4394905,104193506,66490582,10074428,1844770,31995912,699550413
262,2013,WC026,Langeberg,Western Cape,19.4735066,19.4735066,29806702,343306,291867195,2090891,3306307,2524326,0,4018426,1112661,2169449,82118410,21269960,15156270,0,15633706,440150197
263,2013,WC031,Theewaterskloof,Western Cape,27.812138,27.812138,49680039,0,143907093,2717236,2407250,7616931,0,5465859,2625957,1956810,74010197,73115626,29957020,0,16182316,377277702
264,2013,WC032,Overstrand,Western Cape,19.4252453,19.4252453,153076672,772203,436438766,7211812,7554514,2199158,0,14244131,1968300,2025239,41680240,53808707,74267007,0,32277726,762969023
265,2013,WC033,Cape Agulhas,Western Cape,19.425911399999997,19.425911399999997,34763132,0,97136435,5013761,2049891,636871,0,861390,1036463,1095152,62566883,23712194,2600480,0,0,231472652
266,2013,WC034,Swellendam,Western Cape,20.044966199999998,20.044966199999998,31728461,0,75566874,1242545,527019,1156357,0,1310479,2109429,1130183,58267763,11253304,2760160,0,16157068,170895506
267,2013,WC041,Kannaland,Western Cape,20.718513199999997,20.718513199999997,8790370,0,44893523,245185,997115,1593970,0,703551,312957,585054,25424691,34160326,967885,0,0,118674627
268,2013,WC042,Hessequa,Western Cape,21.3798928,21.3798928,55095871,267973,156305213,3887712,2981375,617286,0,3166447,290484,1468379,54854576,15832077,3726750,-3008884,8025178,287460081
269,2013,WC043,Mossel Bay,Western Cape,21.189115100000002,21.189115100000002,81333957,1749638,482511958,4695230,12788897,252770,0,7326024,4698881,0,63837963,50814717,25365109,117358,3850219,731642283
270,2013,WC044,George,Western Cape,21.904554100000002,21.904554100000002,180691745,3845224,645915159,2158460,14613241,3643994,0,20068921,2507791,6290635,149610785,82905085,25286895,296017,83609404,1054224548
271,2013,WC045,Oudtshoorn,Western Cape,22.4768287,22.4768287,46824282,0,231824782,2765075,1400914,5313210,0,925657,0,4316204,72183416,37658684,13063865,1186135,15031565,402430659
272,2013,WC047,Bitou,Western Cape,22.1430215,22.1430215,84154706,0,179798176,1207446,2844201,3538382,0,4863566,64980,1140346,82274365,22857500,13865939,0,0,396609607
273,2013,WC048,Knysna,Western Cape,23.429984,23.429984,167297526,2487356,252629888,3545443,6588564,3237411,0,13964070,1673510,1809401,83819450,41022993,9149818,2816050,38654534,551386946
274,2013,WC051,Laingsburg,Western Cape,23.049842,23.049842,5609327,194088,11815881,909889,658940,202492,0,2324691,233766,101938,783282,8194000,16405043,0,3491691,43941646
275,2013,WC052,Prince Albert,Western Cape,20.902977,20.902977,1966551,0,13184664,201208,366377,564018,0,743065,219070,0,15923786,7740609,780345,0,0,41689693
276,2013,WC053,Beaufort West,Western Cape,22.047636999999998,22.047636999999998,23829866,607297,90492111,749715,979042,1391595,0,12403322,657424,471592,65941223,51170026,7377009,0,14374034,241696188
277,2014,BUF,Buffalo City,Western Cape,22.8105512,22.8105512,672956899,0,2198960298,15017944,96521752,27177505,0,7571936,14160877,0,812166736,734502789,696252362,12083819,0,5287372917
278,2014,CPT,City of Cape Town,Eastern Cape,27.6434844,27.6434844,6604832358,0,14063470988,317889837,473322804,192312341,0,729138879,44386032,150256171,2399032695,2095779626,2264360044,64905995,1062629666,28337058104
279,2014,DC1,West Coast,Western Cape,18.4680927,18.4680927,0,0,92630348,2557893,10024930,0,0,0,74750,83874708,87872134,0,24140249,0,0,301175012
280,2014,DC10,Cacadu,Western Cape,18.617562600000003,18.617562600000003,0,0,0,1051242,14767367,0,0,0,0,40217,97390134,0,28172363,0,0,141421323
281,2014,DC12,Amathole,Eastern Cape,25.6223644,25.6223644,0,0,200458056,396046,32462037,31908698,0,0,0,0,665018800,459955561,61911684,1362103,0,1453472985
282,2014,DC13,Chris Hani,Eastern Cape,27.3616476,27.3616476,0,0,0,39000,25983684,0,0,0,0,0,706834057,331158475,15458837,0,0,1079474053
283,2014,DC14,Joe Gqabi,Eastern Cape,26.7967849,26.7967849,0,0,67325035,0,3239584,4379313,0,0,0,0,317698882,106143911,29153743,0,25467621,502472847
284,2014,DC15,O.R.Tambo,Eastern Cape,26.985242200000002,26.985242200000002,0,0,150061034,29414,19054621,28006450,0,0,0,0,1557107257,0,96316279,5709299,0,1856284354
285,2014,DC16,Xhariep,Eastern Cape,29.2320784,29.2320784,0,0,0,524860,109686,162313,0,0,0,0,55360466,0,113569,0,0,56270894
286,2014,DC18,Lejweleputswa,Free State,25.283758499999998,25.283758499999998,0,0,0,0,2824496,1141575,0,0,0,0,103760000,0,1123900,0,0,108849971
287,2014,DC19,Thabo Mofutsanyane,Free State,26.230461600000005,26.230461600000005,0,0,0,0,2473286,0,0,0,0,0,86206986,0,248054,15848,0,88944174
288,2014,DC2,Cape Winelands,Free State,28.299435,28.299435,0,0,141794,76827,27781901,0,0,6000,0,82624105,218183083,673629,4155749,12852,0,333655940
289,2014,DC20,Fezile Dabi,Western Cape,19.7591675,19.7591675,0,0,0,0,8571000,0,0,0,0,0,136774000,0,4760000,0,0,150105000
290,2014,DC21,Ugu,Free State,27.737337300000004,27.737337300000004,0,0,277995104,2193961,10970336,3192401,0,0,0,0,229567379,437602009,9117706,0,0,970638896
291,2014,DC22,Umgungundlovu,KwaZulu-Natal,30.2512728,30.2512728,0,0,132684992,405298,10412984,19490753,0,0,0,0,349953126,183140278,19021574,0,0,715109005
292,2014,DC23,Uthukela,KwaZulu-Natal,30.3435506,30.3435506,0,0,132770897,0,44044579,0,0,0,0,0,274934173,344455508,1919154,935407,0,799059718
293,2014,DC24,Umzinyathi,KwaZulu-Natal,29.6035495,29.6035495,0,0,39537457,186299,10463287,13232943,0,0,0,0,264425000,230365917,1307391,264311488,0,823829782
294,2014,DC25,Amajuba,KwaZulu-Natal,30.619989500000003,30.619989500000003,0,0,17424490,288082,716878,2622213,0,0,0,0,110812231,61610261,12974495,0,0,206448650
295,2014,DC26,Zululand,KwaZulu-Natal,30.066523600000004,30.066523600000004,0,0,26899025,119418,6980485,0,0,0,0,0,306609665,366430496,3561618,23291,0,710623998
296,2014,DC27,Umkhanyakude,KwaZulu-Natal,31.445617900000002,31.445617900000002,0,0,43573187,106871,6708719,4462481,0,0,0,0,280588882,233214362,2035531,0,0,570690033
297,2014,DC28,Uthungulu,KwaZulu-Natal,32.537274100000005,32.537274100000005,0,0,53801025,36579,32865706,28237,0,0,0,0,423489838,209558920,15295430,0,0,735075735
298,2014,DC29,iLembe,KwaZulu-Natal,31.537000300000003,31.537000300000003,0,0,102904759,0,4455424,13119710,0,0,0,1436000,291821265,276521776,35579810,0,0,725838744
299,2014,DC3,Overberg,KwaZulu-Natal,31.171038899999996,31.171038899999996,0,0,645663,10718124,1290199,4780,0,0,75938,4489097,102306069,0,858278,407482,0,120795630
300,2014,DC30,Gert Sibande,Western Cape,19.7591675,19.7591675,0,0,0,0,3357126,0,0,0,0,0,292700637,0,10561673,0,0,306619436
301,2014,DC31,Nkangala,Mpumalanga,29.9740534,29.9740534,0,0,0,86454,28430598,174,0,0,0,0,313652000,0,2362381,0,0,344531607
302,2014,DC32,Ehlanzeni,Mpumalanga,29.6035495,29.6035495,0,0,0,175818,2640885,0,97427,0,0,0,194145116,0,1659908,0,0,198719154
303,2014,DC33,Mopani,Mpumalanga,31.262636600000004,31.262636600000004,0,0,137642728,0,2858966,2681864,0,0,0,0,519610183,478196356,3042127,0,0,1144032224
304,2014,DC34,Vhembe,Limpopo,30.716043100000004,30.716043100000004,0,0,79146565,0,8439000,0,0,0,0,0,608117000,536790000,70590093,0,0,1303082658
305,2014,DC35,Capricorn,Limpopo,29.9740534,29.9740534,0,0,36033006,0,20153761,3093261,0,0,0,0,412766617,240869796,18036476,0,0,730952917
306,2014,DC36,Waterberg,Limpopo,29.2320784,29.2320784,0,0,1670715,0,6116928,0,0,0,0,136137,101326205,0,336545,0,0,109586530
307,2014,DC37,Bojanala,Limpopo,28.299435,28.299435,0,0,0,0,1798073,0,0,0,0,0,263398645,0,1920255,0,0,267116973
308,2014,DC38,Ngaka Modiri Molema,North West,27.3616476,27.3616476,0,0,0,0,1103756,0,0,0,0,0,439125947,332776955,2634207,4689318,0,780330183
309,2014,DC39,Dr Ruth Segomotsi Mompati,North West,25.8521764,25.8521764,0,0,0,811574,3543754,0,0,0,0,0,221114093,200478856,294704,514338,0,426757319
310,2014,DC4,Eden,North West,24.3341432,24.3341432,0,0,0,853000,4684000,0,0,0,189121,679444,145732716,0,154425939,0,0,306564220
311,2014,DC40,Dr Kenneth Kaunda,Western Cape,22.047636999999998,22.047636999999998,0,0,0,0,9950481,0,1649,0,0,0,157244257,1096627,343501,0,0,168636515
312,2014,DC42,Sedibeng,North West,26.513796399999997,26.513796399999997,0,0,0,8928134,1711469,0,0,0,51333406,6553216,254091689,0,4763291,0,0,327381205
313,2014,DC43,Harry Gwala,Gauteng,28.2058768,28.2058768,0,0,48834446,0,3426503,5637940,0,0,0,0,306043614,190609138,1873942,0,0,556425583
314,2014,DC44,Alfred Nzo,KwaZulu-Natal,29.6035495,29.6035495,0,0,15362774,255199,16496953,1426050,0,0,0,3798,736736453,0,1528160,626645,0,772436032
315,2014,DC45,John Taolo Gaetsewe,Eastern Cape,28.859680400000002,28.859680400000002,0,0,0,63939,2789259,0,0,0,0,0,67305079,0,7975883,0,0,78134160
316,2014,DC47,Sekhukhune,Northern Cape,23.1918021,23.1918021,0,0,37538752,0,10787018,7728733,0,0,0,0,410980460,616123499,3564633,0,0,1086723095
317,2014,DC48,West Rand,Limpopo,29.9740534,29.9740534,0,0,2125467,1307333,4127487,137714,0,0,175238,35834000,182259606,0,6985295,0,0,232952140
318,2014,DC5,Central Karoo,Gauteng,27.455638800000003,27.455638800000003,0,0,0,45464,177620,0,0,0,41240,3053380,21128136,0,31947464,0,0,56393304
319,2014,DC6,Namakwa,Western Cape,22.2384017,22.2384017,0,0,0,585122,2805106,59053,0,0,0,844841,36820372,1374549,872953,13665,0,43375661
320,2014,DC7,Pixley ka Seme,Northern Cape,19.949686,19.949686,0,0,0,157247,764055,0,0,0,0,0,42935351,0,4869247,0,0,48725900
321,2014,DC8,Z F Mgcawu,Northern Cape,23.3823545,23.3823545,0,0,0,33348,456659,219337,0,0,0,0,49534878,716569,3461626,0,0,54422417
322,2014,DC9,Frances Baard,Northern Cape,21.246215,21.246215,0,0,0,883288,5841380,0,0,0,0,0,95052784,0,314020,0,0,102091472
323,2014,EC101,Dr Beyers Naude,Northern Cape,24.3341432,24.3341432,17102745,0,95195694,619080,2578140,3928358,0,438392,2068243,0,42406606,15945611,7646611,0,0,187929480
324,2014,EC102,Blue Crane Route,Eastern Cape,24.3341432,24.3341432,8495507,0,81194091,43023,1701070,2420796,0,43514,766508,654549,60815446,23280847,2141891,4288607,0,185845849
325,2014,EC103,Ikwezi,Eastern Cape,24.371068,24.371068,1593890,231287,10629386,20269,61173,722520,0,0,126357,0,23877507,13167185,1044665,0,0,51474239
326,2014,EC104,Makana,Eastern Cape,25.4733554,25.4733554,46153127,0,161564120,800907,10822008,385120,0,655711,2596574,877055,59983013,55750335,13849548,0,0,353437518
327,2014,EC105,Ndlambe,Eastern Cape,24.6192899,24.6192899,58501296,0,80824051,1068217,1480715,4955000,0,432880,3498356,0,68056300,50663900,4418093,67000,0,273965808
328,2014,EC106,Sundays River Valley,Eastern Cape,26.324943800000003,26.324943800000003,13933346,0,45229886,128021,549002,7057612,0,2012223,1989209,1120957,49076920,22841222,406181,0,0,144344579
329,2014,EC107,Baviaans,Eastern Cape,26.749645,26.749645,3429311,0,17480624,46126,0,580460,0,9250,624582,764352,23180847,38297705,295840,152455,0,84861552
330,2014,EC108,Kouga,Eastern Cape,25.568108399999996,25.568108399999996,128562770,0,291078084,276049,1709388,3841248,0,357247,7847709,0,72254176,14082460,17548869,1086999,0,538644999
331,2014,EC109,Kou-Kamma,Eastern Cape,24.048800699999997,24.048800699999997,13285401,0,21977719,471266,710366,0,0,656437,1548462,0,65521941,30218274,693075,0,0,135082941
332,2014,EC121,Mbhashe,Eastern Cape,24.8092691,24.8092691,4365455,0,764933,761979,6022423,0,0,626813,951983,0,141581071,41788679,620848,0,0,197484184
333,2014,EC122,Mnquma,Eastern Cape,24.048800699999997,24.048800699999997,11713000,0,3470000,2114000,4435000,2912000,0,6158000,956000,2709000,171996000,47179000,649000,549000,0,254840000
334,2014,EC123,Great Kei,Eastern Cape,28.766440799999998,28.766440799999998,16423809,0,5868618,207425,4401340,0,0,53400,1659929,0,37984774,21795908,1157712,0,0,89552915
335,2014,EC124,Amahlathi,Eastern Cape,28.0186087,28.0186087,9293520,0,32250353,980767,8695206,2389132,0,337450,0,3029656,102473432,25076329,50427838,0,0,234953683
336,2014,EC126,Ngqushwa,Eastern Cape,27.971760600000003,27.971760600000003,10465180,0,526078,100898,746275,1534749,0,579850,1716645,282282,69437299,27755054,314690,0,0,113459000
337,2014,EC127,Nkonkobe,Eastern Cape,27.267611600000002,27.267611600000002,35299594,0,37666131,287906,590405,3402554,0,196955,0,2765651,99916851,33675338,2473492,1927100,0,218201977
338,2014,EC128,Nxuba,Eastern Cape,27.267611600000002,27.267611600000002,3214734,0,21488718,152847,2512671,0,0,223500,2157880,0,27235512,10852704,7867274,0,0,75705840
339,2014,EC131,Inxuba Yethemba,Eastern Cape,26.832914399999996,26.832914399999996,0,0,149470484,2190189,0,7027330,0,295478,5101054,0,57270490,12599766,826400,0,0,234781191
340,2014,EC132,Tsolwana,Eastern Cape,26.324943800000003,26.324943800000003,1661846,0,6420456,122271,643723,1165686,0,4402,0,1282552,35683862,15439277,9581518,0,0,72005593
341,2014,EC133,Inkwanca,Eastern Cape,25.378571899999997,25.378571899999997,5357901,0,13654432,171903,178,0,0,32716,0,0,39531267,0,3820065,0,0,62568462
342,2014,EC134,Lukanji,Eastern Cape,26.135943100000002,26.135943100000002,74214768,0,250262929,2439591,7364073,26566586,0,183828,4116407,37677065,128604821,29939000,10000,10119,0,561389187
343,2014,EC135,Intsika Yethu,Eastern Cape,26.513796399999997,26.513796399999997,3185593,0,516624,1367281,1798900,0,0,407506,1843170,0,117002985,55505646,747687,0,0,182375392
344,2014,EC136,Emalahleni,Eastern Cape,26.8910342,26.8910342,3218438,0,21381672,730742,3004556,7834172,0,115439,383000,61196,98441322,28198256,27134812,0,0,190503605
345,2014,EC137,Engcobo,Eastern Cape,27.6434844,27.6434844,2772606,0,679091,270253,2774552,0,0,12050,3938247,0,96341302,84138656,2307576,0,0,193234333
346,2014,EC138,Sakhisizwe,Eastern Cape,29.2553229,29.2553229,4432300,0,16885233,268872,497045,5258995,0,0,1168205,729898,49947503,16563392,6030291,0,0,101781734
347,2014,EC141,Elundini,Eastern Cape,27.983473800000002,27.983473800000002,13357100,0,19139643,1310329,1591740,1787401,0,588667,1957499,1448997,95237429,29772754,905412,3680336,0,170777307
348,2014,EC142,Senqu,Eastern Cape,27.831142800000002,27.831142800000002,4492262,0,26051651,477529,8881444,1544494,0,34000,1548437,1956462,111526895,35686172,1824158,0,0,194023504
349,2014,EC143,Maletswai,Eastern Cape,28.3929417,28.3929417,11436797,0,56111756,2094783,478002,342186,0,247796,2073733,4705050,30349657,8413960,7332676,170352,0,123756748
350,2014,EC144,Gariep,Eastern Cape,27.6434844,27.6434844,7637441,34986,23085979,188297,181930,2619579,0,14443,0,3168619,27422441,16102660,426952,0,0,80883327
351,2014,EC153,Ngquza Hill,Eastern Cape,26.8910342,26.8910342,6081938,0,411301,24267,3362158,572955,0,954486,0,0,130745000,55628616,26829286,0,0,224610007
352,2014,EC154,Port St Johns,Eastern Cape,25.8521764,25.8521764,6628698,0,715185,60637,847044,2172148,0,296600,18706,0,84269538,27199087,214831,0,0,122422474
353,2014,EC155,Nyandeni,Eastern Cape,29.696267699999996,29.696267699999996,5259469,0,177791,143818,4743148,0,0,59100,3252339,0,157576362,48566000,1450559,0,0,221228586
354,2014,EC156,Mhlontlo,Eastern Cape,29.5457058,29.5457058,9990411,0,568072,69764,1412762,744952,0,183379,1141491,806757,126616924,33348029,1136978,0,2382186,173637333
355,2014,EC157,King Sabata Dalindyebo,Eastern Cape,29.1390642,29.1390642,151866136,0,254098773,14635149,5237424,20733662,0,1351313,12300926,0,208691035,178365193,53885419,0,0,901165030
356,2014,EC441,Matatiele,Eastern Cape,28.8130675,28.8130675,22600235,0,42361972,565912,5414485,2463681,0,3672275,2188705,0,139931766,58679115,16038101,537386,0,294453633
357,2014,EC442,Umzimvubu,Eastern Cape,28.5797981,28.5797981,8458165,0,1325645,1804269,3173126,1139373,0,7011337,2680885,1392701,156962021,60066000,2077258,397250,0,246488030
358,2014,EC443,Mbizana,Eastern Cape,28.766440799999998,28.766440799999998,9974852,0,18380634,809070,5718084,495264,0,630060,1203029,552976,131992459,63981043,1907559,0,0,235645030
359,2014,EC444,Ntabankulu,Eastern Cape,28.9528645,28.9528645,2891359,0,169893,813025,1754380,0,0,778065,133481,0,74367030,44271000,1688683,0,0,126866916
360,2014,EKU,Ekurhuleni,Eastern Cape,29.8566142,29.8566142,3427709390,106611391,14861038366,55704908,370295276,362065026,0,167705348,41011475,235640654,3607315196,1732645548,97020815,0,0,25064763393
361,2014,ETH,eThekwini,Eastern Cape,29.278563800000004,29.278563800000004,5298905000,144179631,13076734573,532027744,334874540,143037000,0,248510818,30541756,10794941,2191385000,2041010849,2394783363,17739000,0,26464524215
362,2014,FS161,Letsemeng,Gauteng,28.346194800000003,28.346194800000003,9311908,0,27071658,344867,1106751,2637190,3059,48520,923,0,53974000,24336498,726919,0,0,119562293
363,2014,FS162,Kopanong,KwaZulu-Natal,30.8039474,30.8039474,11394896,0,77171208,0,0,0,0,0,0,0,86261000,0,30271199,0,0,205098303
364,2014,FS163,Mohokare,Free State,25.094045,25.094045,5848955,0,38157033,574999,175822,8084890,8925,874540,132,0,59274442,35332000,2147191,43982,0,150522911
365,2014,FS164,Naledi,Free State,25.4733554,25.4733554,3495164,0,26283300,361655,121612,0,3263,921,0,0,46459523,0,9803236,0,0,86528674
366,2014,FS181,Masilonyana,Free State,26.985242200000002,26.985242200000002,15477526,0,64128439,244250,315803,8215610,5026,16005,0,0,87422478,59856230,179101,0,0,235860468
367,2014,FS182,Tokologo,Free State,24.7142918,24.7142918,3217869,0,18881867,793088,501984,1140844,0,331400,0,0,46094396,31153200,109741,703180,0,102927569
368,2014,FS183,Tswelopele,Free State,26.6081653,26.6081653,11123117,0,33423812,290488,1465076,690834,51104,299000,5505,0,69117550,28808999,782982,0,0,146058467
369,2014,FS184,Matjhabeng,Free State,25.4733554,25.4733554,192976982,0,825232349,10303659,6302888,122738450,35130,3245269,37730,10053000,428512177,189129592,32335001,0,0,1820902227
370,2014,FS185,Nala,Free State,25.9467997,25.9467997,12061322,0,129445917,60056,1318580,10536,6460,70130,0,0,136825000,70371551,12080194,0,0,362249746
371,2014,FS191,Setsoto,Free State,26.8910342,26.8910342,33441460,0,110345834,701364,2902981,19388904,29974,1428150,21064,0,174745602,94265264,17420411,286297,0,454977305
372,2014,FS192,Dihlabeng,Free State,26.513796399999997,26.513796399999997,76851137,0,304350641,4055233,10706,27014225,5860,30545708,200544,0,133995714,67776631,18085875,0,0,662892274
373,2014,FS193,Nketoana,Free State,27.6434844,27.6434844,15953565,0,98158418,433839,411307,19071015,0,157645,0,0,80423038,48354627,1405571,0,0,264369025
374,2014,FS194,Maluti a Phofung,Free State,28.2058768,28.2058768,776261370,0,202475504,967909,2805297,23362272,0,842712,0,0,362667000,282849111,5642620,0,616242271,1041631524
375,2014,FS195,Phumelela,Free State,28.4318311,28.4318311,7785631,0,26224663,980556,545846,6506525,0,64404,0,0,59558587,48744710,469702,0,0,150880624
376,2014,FS196,Mantsopa,Free State,28.9528645,28.9528645,12668156,0,90971747,0,0,18869495,0,491350,690,0,70125398,31659190,3697938,0,0,228483964
377,2014,FS201,Moqhaka,Free State,29.2320784,29.2320784,40692821,0,307251246,4112344,938673,6833468,14381,4029715,0,0,166448073,0,111967541,0,0,642288262
378,2014,FS203,Ngwathe,Free State,27.267611600000002,27.267611600000002,74854161,0,196888305,1339553,2027176,26419015,4481,828390,0,0,152873043,85750519,1314000,0,31931142,510367501
379,2014,FS204,Metsimaholo,Free State,27.267611600000002,27.267611600000002,115373740,0,463036528,4857962,1693821,17138985,78385,15854941,145594,0,104641636,83124268,2946569,7589000,83267149,733214280
380,2014,FS205,Mafube,Free State,27.737337300000004,27.737337300000004,19474278,0,48865840,543056,187804,12875683,0,73870,0,0,75524459,21319360,212565,0,0,179076915
381,2014,GT421,Emfuleni,Free State,27.8277881,27.8277881,725242466,0,2987009710,11633519,8674673,31034555,6050,153353108,6770,0,667257965,169094399,131826444,10414552,255795548,4639758663
382,2014,GT422,Midvaal,Free State,28.5797981,28.5797981,106157366,0,421537853,1142264,4850916,6048615,0,48726013,0,0,68248705,36315700,22973596,456342,0,716457370
383,2014,GT423,Lesedi,Gauteng,27.784246000000003,27.784246000000003,62277506,0,312428511,3266831,1471573,7474335,0,4662647,57936,0,79435336,34079000,5219133,0,0,510372808
384,2014,GT481,Mogale City,Gauteng,28.0654445,28.0654445,487994652,32025759,1122808920,2969096,12624109,14517937,0,170003359,28140,21407917,235515583,105109148,79817961,6310712,179272032,2111861261
385,2014,GT482,Randfontein,Gauteng,28.4396756,28.4396756,74975018,0,496532640,1963019,2339429,12863582,0,8806180,25844,14878768,107093506,37617753,15069901,0,0,772165640
