date,mun_code,efficient_measure,wellfare_measure,profile,province
2015,KZN225,0.9999987889,0.601191534,1,KwaZulu-Natal
2015,KZN226,0.9996728789,0.318003798,2,KwaZulu-Natal
2015,KZN227,0.9999823357,0.308575322,2,KwaZulu-Natal
2015,KZN232,0.9999997786,0.464493907,2,KwaZulu-Natal
2015,KZN233,0.9996952541,0.267951237,2,KwaZulu-Natal
2015,KZN234,0.9997283569,0.393888628,2,KwaZulu-Natal
2015,KZN235,0.999880036,0.223229441,2,KwaZulu-Natal
2015,KZN236,0.9999977368,0.168681049,2,KwaZulu-Natal
2015,KZN241,0.9999973131,0.55602243,1,KwaZulu-Natal
2015,KZN242,0.999925216,0.230998403,2,KwaZulu-Natal
2015,KZN244,0.9994466308,0.108787589,2,KwaZulu-Natal
2015,KZN245,0.9996378967,0.237195056,2,KwaZulu-Natal
2015,KZN252,0.9999037138,0.590119459,1,KwaZulu-Natal
2015,KZN253,0.9997005032,0.226222423,2,KwaZulu-Natal
2015,KZN254,0.9999159438,0.319387383,2,KwaZulu-Natal
2015,KZN261,0.9978574941,0.290111406,2,KwaZulu-Natal
2015,KZN262,0.9990312242,0.303892511,2,KwaZulu-Natal
2015,KZN263,0.9991702402,0.429414515,2,KwaZulu-Natal
2015,KZN265,0.9995398453,0.250833701,2,KwaZulu-Natal
2015,KZN266,0.9991916369,0.318480203,2,KwaZulu-Natal
2015,KZN271,0.9999155189,0.113605052,2,KwaZulu-Natal
2015,KZN272,0.9981214885,0.155775646,2,KwaZulu-Natal
2015,KZN273,0.9990487873,0.204504908,2,KwaZulu-Natal
2015,KZN274,0.99411752,0.18346862,2,KwaZulu-Natal
2015,KZN275,0.9993485892,0.307443353,2,KwaZulu-Natal
2015,KZN281,0.9979428948,0.318850782,2,KwaZulu-Natal
2015,KZN282,1.0,0.605877913,1,KwaZulu-Natal
2015,KZN283,0.9998603036,0.195505988,2,KwaZulu-Natal
2015,KZN284,0.9997106134,0.266423736,2,KwaZulu-Natal
2015,KZN285,0.9995348756,0.269725849,2,KwaZulu-Natal
2015,KZN286,0.9993360611,0.217430866,2,KwaZulu-Natal
2015,KZN291,0.9995277216,0.381279343,2,KwaZulu-Natal
2015,KZN292,0.9996468791,0.432518184,2,KwaZulu-Natal
2015,KZN293,0.9997317102,0.209517717,2,KwaZulu-Natal
2015,KZN294,0.9984539756,0.137163337,2,KwaZulu-Natal
2015,KZN431,0.9990558096,0.153395638,2,KwaZulu-Natal
2015,KZN432,0.9988421087,0.338949879,2,KwaZulu-Natal
2015,KZN433,0.9999617233,0.538938755,1,KwaZulu-Natal
2015,KZN434,0.9998246182,0.129693148,2,KwaZulu-Natal
2015,KZN435,0.9999428671,0.164096014,2,KwaZulu-Natal
2015,LIM331,0.9995272459,0.190041147,2,Limpopo
2015,LIM332,0.9975831564,0.212933092,2,Limpopo
2015,LIM333,0.999546741,0.270043402,2,Limpopo
2015,LIM334,0.9993884794,0.466992056,2,Limpopo
2015,LIM335,0.9998600986,0.188822688,2,Limpopo
2015,LIM341,0.9992414749,0.548149806,1,Limpopo
2015,LIM342,0.999860748,0.115007101,2,Limpopo
2015,LIM343,0.9998825262,0.239445889,2,Limpopo
2015,LIM344,0.9994832468,0.227599913,2,Limpopo
2015,LIM351,0.9985651258,0.196902993,2,Limpopo
2015,LIM352,0.9996141299,0.303450573,2,Limpopo
2015,LIM353,0.999781852,0.359514975,2,Limpopo
2015,LIM354,0.9991200602,0.489700904,2,Limpopo
2015,LIM355,0.9996439303,0.320057987,2,Limpopo
2015,LIM361,0.9992157966,0.554204282,1,Limpopo
2015,LIM362,0.9994977061,0.427335483,2,Limpopo
2015,LIM364,0.9989610769,0.611795979,1,Limpopo
2015,LIM365,0.9991123887,0.57010887,1,Limpopo
2015,LIM366,0.9999516648,0.606324297,1,Limpopo
2015,LIM367,0.9987413445,0.355437846,2,Limpopo
2015,LIM471,0.9991857907,0.298786259,2,Limpopo
2015,LIM472,0.9995244381,0.305943266,2,Limpopo
2015,LIM473,0.9993772081,0.205748266,2,Limpopo
2015,LIM474,0.9999993632,0.220378493,2,Limpopo
2015,LIM475,0.9986289793,0.214294231,2,Limpopo
2015,MAN,0.999201606,0.633151152,1,Free State
2015,MP301,0.9986983173,0.353657969,2,Mpumalanga
2015,MP302,0.9981851315,0.513021248,1,Mpumalanga
2015,MP303,0.9971992457,0.336702693,2,Mpumalanga
2015,MP304,0.999715073,0.487936867,2,Mpumalanga
2015,MP305,0.9990566665,0.671750998,1,Mpumalanga
2015,MP306,0.9993869893,0.586584503,1,Mpumalanga
2015,MP307,0.9998039924,0.711624011,1,Mpumalanga
2015,MP311,0.9985683648,0.608824847,1,Mpumalanga
2015,MP312,0.999363629,0.613228586,1,Mpumalanga
2015,MP313,0.9998110177,0.638193217,1,Mpumalanga
2015,MP314,0.998651874,0.516384779,1,Mpumalanga
2015,MP315,0.9984490049,0.472269614,2,Mpumalanga
2015,MP316,0.9986977735,0.399915125,2,Mpumalanga
2015,MP321,0.9986694545,0.568146441,1,Mpumalanga
2015,MP322,0.9995394536,0.474942701,2,Mpumalanga
2015,MP323,0.9991890013,0.533661051,1,Mpumalanga
2015,MP324,0.9990247975,0.353594572,2,Mpumalanga
2015,MP325,0.9993359904,0.277435283,2,Mpumalanga
2015,NC061,0.9982130746,0.698892666,1,Northern Cape
2015,NC062,0.9986044588,0.685299264,1,Northern Cape
2015,NC064,0.9983481222,0.577967945,1,Northern Cape
2015,NC065,0.9994053279,0.669744252,1,Northern Cape
2015,NC066,0.9980729036,0.535635105,1,Northern Cape
2015,NC067,0.9998065245,0.667551603,1,Northern Cape
2015,NC071,0.9979331308,0.651421812,1,Northern Cape
2015,NC072,0.9996800912,0.658815738,1,Northern Cape
2015,NC073,0.9986440309,0.688452563,1,Northern Cape
2015,NC074,0.9997507276,0.647292409,1,Northern Cape
2015,NC075,0.9960179157,0.670223254,1,Northern Cape
2015,NC076,0.998444932,0.55606452,1,Northern Cape
2015,NC077,0.998571371,0.657320763,1,Northern Cape
2015,NC078,0.9981985043,0.59752436,1,Northern Cape
2015,NC081,0.9958532226,0.558244948,1,Northern Cape
2015,NC082,0.9987672404,0.614776383,1,Northern Cape
2015,NC083,0.999617896,0.654904934,1,Northern Cape
2015,NC084,0.9993487901,0.528493431,1,Northern Cape
2015,NC085,0.9997238207,0.63470947,1,Northern Cape
2015,NC086,0.9991082755,0.712919717,1,Northern Cape
2015,NC091,0.9994006422,0.67941982,1,Northern Cape
2015,NC092,0.9977468602,0.611380922,1,Northern Cape
2015,NC093,0.9987336281,0.672415791,1,Northern Cape
2015,NC094,0.9985022118,0.617156404,1,Northern Cape
2015,NC451,0.9980818207,0.16135296,2,Northern Cape
2015,NC452,0.9987029377,0.371632322,2,Northern Cape
2015,NC453,0.9984445311,0.694703773,1,Northern Cape
2015,NMA,0.999041172,0.704481382,1,Eastern Cape
2015,NW371,0.9990758636,0.399557094,2,North West
2015,NW372,0.9971396013,0.482167728,2,North West
2015,NW373,0.9961243663,0.589268442,1,North West
2015,NW374,0.9999001067,0.572742572,1,North West
2015,NW375,0.9993875959,0.377500789,2,North West
2015,NW381,0.9995701126,0.179427048,2,North West
2015,NW382,0.9988173698,0.415321375,2,North West
2015,NW383,0.9985234276,0.436914872,2,North West
2015,NW384,0.9995942626,0.491269076,2,North West
2015,NW385,0.998273653,0.356733321,2,North West
2015,NW392,0.9977341878,0.559354075,1,North West
2015,NW393,0.999747053,0.569519761,1,North West
2015,NW394,0.9983255549,0.266046004,2,North West
2015,NW396,0.9993760639,0.70853386,1,North West
2015,NW397,0.9985083286,0.242138472,2,North West
2015,NW401,0.9986665243,0.465944808,2,North West
2015,NW402,0.9997556689,0.689715567,1,North West
2015,NW403,0.9993814727,0.70493483,1,North West
2015,NW404,0.9994073315,0.61481132,1,North West
2015,TSH,0.9996669026,0.678458085,1,Gauteng
2015,WC011,1.0,0.66451707,1,Western Cape
2015,WC012,0.9999657231,0.66809104,1,Western Cape
2015,WC013,0.9999154971,0.698942586,1,Western Cape
2015,WC014,0.999988018,0.706038112,1,Western Cape
2015,WC015,0.9998120053,0.70615472,1,Western Cape
2015,WC022,0.9999215438,0.692917136,1,Western Cape
2015,WC023,0.9999294333,0.711611217,1,Western Cape
2015,WC024,0.9998179886,0.71095056,1,Western Cape
2015,WC025,0.9999989475,0.695228025,1,Western Cape
2015,WC026,0.9998365964,0.702217557,1,Western Cape
2015,WC031,0.9995479968,0.655016752,1,Western Cape
2015,WC032,0.9999815819,0.626021046,1,Western Cape
2015,WC033,0.9998459318,0.703267611,1,Western Cape
2015,WC034,0.999999702,0.674111907,1,Western Cape
2015,WC041,0.9986131141,0.631654533,1,Western Cape
2015,WC042,0.9996776612,0.695660203,1,Western Cape
2015,WC043,0.9999860636,0.69930204,1,Western Cape
2015,WC044,0.9998673147,0.690510268,1,Western Cape
2015,WC045,0.9982451962,0.625167729,1,Western Cape
2015,WC047,0.9999971627,0.678165846,1,Western Cape
2015,WC048,0.9998458869,0.608490934,1,Western Cape
2015,WC051,0.9966583774,0.69450831,1,Western Cape
2015,WC052,0.9994902854,0.654090735,1,Western Cape
2015,WC053,0.9992442594,0.714880049,1,Western Cape
